r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.114,-0.359378195,-0.947402121,-0.436476317,0.404794132,0.0174106971,-0.0014538046,-0.000183168231,-0.0896308471,-0.240223255,1.10629456,-0.333798057,0.0403162938,0.00768797492,0.00087158429
0.115,-0.36876675,-0.982844583,-0.461423571,0.428146552,0.0179444247,-0.00149863833,-0.000193677844,-0.0946826855,-0.252474407,1.15830762,-0.353614571,0.0431580651,0.00792820587,0.000896520366
0.116,-0.378220497,-1.01908444,-0.487573262,0.45249446,0.0185135899,-0.00154354305,-0.000203299885,-0.0999685482,-0.265268992,1.21199788,-0.374388874,0.0461640462,0.00815690165,0.000918983309
0.117,-0.387734471,-1.05612368,-0.514967376,0.477860141,0.0191264071,-0.00158839716,-0.000211289991,-0.105496437,-0.278627149,1.2673818,-0.396155667,0.0493398809,0.00837272815,0.000938229871
0.118,-0.397303084,-1.09396367,-0.543647956,0.504265525,0.0197922973,-0.00163318627,-0.000216633149,-0.111274036,-0.292569523,1.32447436,-0.418950397,0.0526910862,0.00857426872,0.00095341239
0.119,-0.406919888,-1.13260512,-0.573656643,0.53173227,0.0205223568,-0.00167785621,-0.000217878423,-0.117308456,-0.307117403,1.383289,-0.442809212,0.0562228369,0.00876030795,0.000963618575
0.12,-0.416577162,-1.17204783,-0.605034434,0.560281753,0.0213294113,-0.00172245721,-0.000213062438,-0.123605958,-0.322292562,1.44383781,-0.467768939,0.0599402056,0.00892961293,0.000967995195
0.121,-0.426265574,-1.21229066,-0.63782108,0.589935118,0.0222285829,-0.00176701325,-0.000199495042,-0.130171576,-0.338117388,1.50613157,-0.493867068,0.0638478453,0.00908121084,0.000965671497
0.122,-0.43597433,-1.25333128,-0.672055589,0.62071351,0.0232364473,-0.00181154144,-0.000174645539,-0.137008647,-0.354614608,1.5701805,-0.521141625,0.0679506458,0.00921418123,0.000956357541
0.123,-0.44569999,-1.29516564,-0.707785001,0.652638894,0.0243623242,-0.00185519462,-0.000145041902,-0.14411758,-0.371807565,1.63599557,-0.549631296,0.0722549892,0.0093277593,0.000941631921
0.124,-0.455448782,-1.33778727,-0.745066429,0.685734165,0.0256069597,-0.00189572883,-0.000124807594,-0.151500942,-0.389718549,1.70358519,-0.579374824,0.0767683091,0.00942104863,0.000923908562
0.125,-0.465221065,-1.38118953,-0.783951817,0.720020946,0.0269781192,-0.00193138605,-0.000119486263,-0.159167236,-0.408368881,1.77295253,-0.610411444,0.081496915,0.00949290961,0.000904029985
0.126,-0.475008486,-1.42536568,-0.824485354,0.755519341,0.0284921443,-0.0019616582,-0.000126834927,-0.167126531,-0.427780132,1.84409776,-0.642781155,0.086446124,0.00954208834,0.000881768613
0.127,-0.484802115,-1.47030842,-0.866711505,0.792248565,0.0301659722,-0.00198661295,-0.000145041587,-0.175389049,-0.447974444,1.91701919,-0.676524959,0.0916211928,0.00956726146,0.000856928016
0.128,-0.494592984,-1.51600969,-0.910675419,0.830227034,0.0320166875,-0.00200682635,-0.000172905525,-0.18396531,-0.468974499,1.99171297,-0.711684676,0.0970270982,0.00956716385,0.000829198651
0.129,-0.504371803,-1.56246069,-0.956422583,0.869472427,0.03406199,-0.00202331083,-0.00020940208,-0.192865921,-0.490803726,2.06817311,-0.748303097,0.102668457,0.00954067623,0.000798253613
0.13,-0.514128994,-1.60965165,-1.00399877,0.91000178,0.0363201009,-0.00203747902,-0.00025361591,-0.202101663,-0.513486251,2.14639122,-0.78642373,0.108549335,0.00948702756,0.000763620297
0.131,-0.523854219,-1.65757187,-1.05344958,0.951831558,0.0388103601,-0.00205112755,-0.000304081937,-0.211683017,-0.537047116,2.22635677,-0.826090974,0.114673397,0.00940583276,0.00072499695
0.132,-0.533535158,-1.70620944,-1.10481918,0.99497774,0.0415542234,-0.00206645633,-0.000357784717,-0.221619493,-0.561512258,2.30805751,-0.867349729,0.12104417,0.00929740685,0.000682555628
0.133,-0.543157878,-1.75555091,-1.15815076,1.039456,0.0445747564,-0.00208602827,-0.000410849253,-0.231919216,-0.586908667,2.39147903,-0.910245219,0.127664433,0.00916299295,0.000636337319
0.134,-0.552706742,-1.80558076,-1.21348635,1.08528209,0.0478966658,-0.00211255491,-0.000458425413,-0.242588718,-0.613264334,2.47660486,-0.954822694,0.134536366,0.00900503079,0.000586572705
0.135,-0.56216403,-1.8562812,-1.27086662,1.13247191,0.0515464128,-0.00214903768,-0.000494692364,-0.253632008,-0.640608385,2.56341667,-1.00112738,0.141661445,0.0088272214,0.000533426062
0.136,-0.571508999,-1.90763156,-1.33032972,1.18104204,0.0555531343,-0.00219841532,-0.000511988691,-0.265049654,-0.668971037,2.65189487,-1.0492041,0.149041091,0.00863485114,0.00047788507
0.137,-0.580717261,-1.95960801,-1.39191105,1.23100971,0.0599486147,-0.00226389698,-0.000501120712,-0.276837387,-0.698383628,2.74201918,-1.09909726,0.156676691,0.0084347288,0.000421298551
0.138,-0.589758975,-2.01218289,-1.45564099,1.28239356,0.0647692359,-0.0023483948,-0.000449702539,-0.288984319,-0.728878601,2.83376993,-1.15085039,0.16457086,0.00823556275,0.00036692973
0.139,-0.598597732,-2.06532442,-1.52154442,1.33521339,0.0700557711,-0.00245513159,-0.000343030812,-0.301470757,-0.760489339,2.92712924,-1.20450614,0.172727741,0.00804768041,0.000319205334
0.14,-0.607187254,-2.11899595,-1.58963651,1.38949106,0.0758572032,-0.00258679649,-0.000161008349,-0.314264913,-0.793250204,3.02208359,-1.26010586,0.181155444,0.0078834098,0.00028643557
0.141,-0.615474185,-2.17315549,-1.65992646,1.44525036,0.0822254574,-0.00274616084,0.000115158574,-0.327321375,-0.827195871,3.11862398,-1.31768947,0.189864855,0.00775657997,0.000277607836
0.142,-0.62346664,-2.22774877,-1.73248432,1.50252412,0.089148782,-0.00292853092,0.000436135492,-0.340608406,-0.862358653,3.21671891,-1.37729271,0.198843597,0.00768496505,0.000277109458
0.143,-0.631235358,-2.28270787,-1.80744369,1.56135509,0.0965577992,-0.00311777583,0.000706842106,-0.354138581,-0.898762356,3.31630088,-1.43894598,0.208061178,0.00768378245,0.00025601769
0.144,-0.638802903,-2.3379653,-1.88489355,1.62178101,0.104434288,-0.00330049238,0.000896529738,-0.367930062,-0.936427402,3.41730582,-1.50267963,0.217508717,0.00776131551,0.000211016911
0.145,-0.64613843,-2.39345567,-1.96487306,1.68383308,0.112808845,-0.00347033833,0.00102393292,-0.381980084,-0.975375067,3.51968591,-1.56852541,0.22719679,0.00792272983,0.000156306494
0.146,-0.653210808,-2.44911156,-2.04742341,1.74754035,0.121708802,-0.00362319744,0.0011040186,-0.396284202,-1.01562614,3.62338955,-1.63651467,0.237134944,0.00817241931,0.000103259634
0.147,-0.659990524,-2.50486293,-2.13258969,1.81293041,0.13115689,-0.00375663741,0.00114777901,-0.410837622,-1.05720081,3.72836016,-1.70667809,0.24733093,0.00851416082,6.02689344e-05
0.148,-0.666448714,-2.56063743,-2.22041892,1.88002932,0.141173269,-0.00386958233,0.00116352453,-0.425634074,-1.10011894,3.8345369,-1.7790456,0.25779148,0.00895156064,3.37582577e-05
0.149,-0.672557074,-2.61635991,-2.31096005,1.94886214,0.151775595,-0.00396197223,0.00115785965,-0.440666079,-1.14439983,3.94185453,-1.85364613,0.268522491,0.00948797653,2.86820976e-05
0.15,-0.678287533,-2.67195278,-2.4042628,2.01945277,0.162980244,-0.00403460253,0.00113615959,-0.45592419,-1.1900625,4.05024357,-1.93050751,0.27952928,0.0101269559,4.88319091e-05
0.151,-0.683611847,-2.72733542,-2.50037735,2.09182453,0.174802468,-0.00408873836,0.00110348582,-0.471396971,-1.23712529,4.15963036,-2.00965626,0.290817126,0.0108720537,9.75536982e-05
0.152,-0.688501855,-2.78242446,-2.59935366,2.16599962,0.187257138,-0.00412624039,0.00106442065,-0.487070528,-1.28560613,4.26993639,-2.09111757,0.302390716,0.0117272381,0.000176918044
0.153,-0.692929804,-2.83713324,-2.7012413,2.24199967,0.200358602,-0.00414907215,0.00102367133,-0.502928382,-1.33552191,4.38107859,-2.17491516,0.314254305,0.012696622,0.00028827492
0.154,-0.696868174,-2.89137232,-2.80608903,2.31984548,0.214121138,-0.0041593414,0.000985764626,-0.518950538,-1.38688854,4.49296997,-2.26107108,0.326412028,0.0137848635,0.000432301929
0.155,-0.700288899,-2.94504886,-2.91394362,2.39955761,0.228559742,-0.00415872241,0.000956484413,-0.535112469,-1.43972042,4.6055209,-2.34960542,0.338869223,0.0149968285,0.000610551125
0.156,-0.703163453,-2.99806724,-3.02484983,2.48115597,0.243689998,-0.0041487403,0.000941694898,-0.551384359,-1.49403042,4.71863925,-2.44053623,0.351632109,0.0163379488,0.000824436257
0.157,-0.705461389,-3.05032837,-3.1388482,2.56466049,0.259529838,-0.00413001787,0.000949614902,-0.567729263,-1.54982937,4.83223269,-2.53387926,0.364710178,0.0178138042,0.00107781558
0.158,-0.707157563,-3.10172997,-3.25598241,2.65009101,0.276091623,-0.00410223117,0.000981527481,-0.584107466,-1.60712532,4.94620334,-2.62964736,0.378109986,0.0194307701,0.00136948212
0.159,-0.708264402,-3.15216222,-3.3763305,2.73747175,0.293351877,-0.0040591773,0.00100329226,-0.600502799,-1.66592075,5.06042426,-2.72784816,0.391813726,0.0211970835,0.00167356417
0.16,-0.708807038,-3.20150963,-3.49998184,2.82682905,0.31127924,-0.00398925961,0.000978807086,-0.616918171,-1.72621338,5.17475179,-2.82848624,0.405799932,0.0231162389,0.00196591698
0.161,-0.708780254,-3.24965796,-3.62699459,2.91818458,0.329873776,-0.00388310378,0.000906462022,-0.633339121,-1.78799962,5.28905734,-2.93156602,0.420070235,0.025186552,0.00224758553
0.162,-0.708167549,-3.29649324,-3.75741384,3.01155681,0.349146286,-0.00373248181,0.000794791029,-0.649740553,-1.85127328,5.40321692,-3.03708992,0.434634588,0.027404588,0.00252670093
0.163,-0.706954886,-3.34190082,-3.89128527,3.10696215,0.369104651,-0.0035291408,0.000649459068,-0.666098996,-1.91602455,5.51710002,-3.14505733,0.449500974,0.0297658806,0.00280880219
0.164,-0.705130448,-3.38576557,-4.02865412,3.20441492,0.389754892,-0.00326458826,0.000473632016,-0.682391381,-1.98224004,5.63057033,-3.25546462,0.464675986,0.03226522,0.00309714622
0.165,-0.702684729,-3.42797215,-4.16956508,3.3039273,0.411101036,-0.00293002573,0.000268333272,-0.698596829,-2.04990255,5.74348521,-3.36830511,0.480164827,0.0348962312,0.00339320677
0.166,-0.699610947,-3.46840545,-4.31406203,3.40550914,0.433145363,-0.00251637506,3.22401733e-05,-0.714696255,-2.11899118,5.85569573,-3.48356914,0.495971145,0.0376516233,0.00369631719
0.167,-0.695904833,-3.50695079,-4.46218774,3.50916805,0.455888534,-0.00201399419,-0.000237651607,-0.730674056,-2.18948105,5.96704631,-3.60124403,0.512097205,0.0405227494,0.00400448156
0.168,-0.691565853,-3.54349457,-4.61398466,3.61490893,0.479328768,-0.00141302988,-0.000547144653,-0.746518771,-2.26134349,6.07737376,-3.72131422,0.528542687,0.0434998389,0.00431297654
0.169,-0.686596858,-3.57792418,-4.76949428,3.72273442,0.503462374,-0.000702807264,-0.000903550802,-0.762225055,-2.33454578,6.18650677,-3.84376116,0.54530493,0.0465716813,0.00461565875
0.17,-0.681006415,-3.61012892,-4.92875962,3.83264406,0.528281307,0.000127380642,-0.00131819153,-0.777795798,-2.40905133,6.29426349,-3.96856345,0.562376198,0.0497258534,0.00490205133
0.171,-0.674808542,-3.63999951,-5.09182446,3.94463535,0.553774273,0.00108936317,-0.00180409211,-0.793244885,-2.48481967,6.4004506,-4.09569657,0.579743851,0.0529487118,0.00515941763
0.172,-0.668027114,-3.66742913,-5.2587389,4.05870269,0.579921087,0.00219481072,-0.00238110337,-0.808602041,-2.56180638,6.50485812,-4.22513285,0.597384926,0.0562256392,0.00536732915
0.173,-0.660680649,-3.69231358,-5.42954346,4.17483819,0.60670987,0.00345561887,-0.00305681232,-0.823906069,-2.63996479,6.60726857,-4.35684214,0.615277786,0.0595405108,0.00551257728
0.174,-0.652697008,-3.71456241,-5.60418524,4.29301955,0.634219006,0.00487067515,-0.00374671148,-0.839136,-2.71925329,6.7075208,-4.4907983,0.633461935,0.062870461,0.00564619385
0.175,-0.643966699,-3.73409592,-5.78256348,4.41321356,0.662563409,0.00642467128,-0.0043465445,-0.85420497,-2.79963745,6.80549554,-4.62697304,0.652000428,0.066202207,0.00583336225
0.176,-0.634464012,-3.75082638,-5.96464987,4.53539527,0.6917767,0.00810956508,-0.00484332587,-0.869061308,-2.88107616,6.90102492,-4.76532597,0.670898857,0.0695359357,0.00607648543
0.177,-0.624205573,-3.76466129,-6.15045005,4.65954569,0.721854925,0.00992437873,-0.00526070338,-0.883686134,-2.96352263,6.99390757,-4.90580879,0.690134007,0.0728765585,0.00635303491
0.178,-0.613204411,-3.77550711,-6.33995845,4.78564759,0.752800406,0.0118702788,-0.00561535469,-0.898056616,-3.04692693,7.08394399,-5.04836795,0.70968769,0.0762301824,0.0066477099
0.179,-0.601471984,-3.78327064,-6.53316065,4.91368451,0.784619262,0.0139500361,-0.00591931923,-0.912149875,-3.13123616,7.17093378,-5.19294511,0.729544382,0.0796034559,0.00695033102
0.18,-0.589017613,-3.78785837,-6.73003341,5.04364107,0.817320512,0.0161675479,-0.00618063874,-0.925941039,-3.21639396,7.25467649,-5.33947653,0.749691001,0.0830038147,0.00725477224
0.181,-0.575849131,-3.78917777,-6.93054527,5.17550206,0.850915373,0.0185275159,-0.00640433305,-0.939405053,-3.30234074,7.33497083,-5.48789364,0.770116474,0.0864387231,0.0075585825
0.182,-0.561971736,-3.78713681,-7.13465558,5.30925242,0.885417498,0.0210347278,-0.00659193824,-0.952514676,-3.38901348,7.41161563,-5.63812263,0.790811747,0.0899161114,0.00786243144
0.183,-0.547389713,-3.78164498,-7.3423156,5.4448764,0.920841769,0.0236939569,-0.00674334861,-0.965242096,-3.47634576,7.48440906,-5.79008456,0.811768583,0.0934439172,0.00816884324
0.184,-0.532105808,-3.77261291,-7.55346835,5.58235794,0.957203913,0.0265096481,-0.00685674598,-0.977558341,-3.5642675,7.55314902,-5.94369497,0.832979374,0.0970305237,0.00848190187
0.185,-0.516121486,-3.75995339,-7.76804836,5.72167984,0.994520664,0.0294857435,-0.00692910558,-0.989432971,-3.65270515,7.61763422,-6.09886426,0.854437989,0.100684043,0.00880783248
0.186,-0.499435496,-3.74358123,-7.98598038,5.86282391,1.03281039,0.0326253687,-0.00695540246,-1.00083346,-3.74158144,7.67766467,-6.25549729,0.876139675,0.104412792,0.00915484885
0.187,-0.482047594,-3.72341392,-8.20718266,6.0057704,1.07208964,0.0359309321,-0.00693287154,-1.01172346,-3.83081566,7.73304417,-6.41349395,0.898083279,0.108224388,0.00953475259
0.188,-0.463972652,-3.69937048,-8.4315811,6.15049986,1.11235787,0.0394058263,-0.00687498494,-1.0220634,-3.92032241,7.78357965,-6.5727487,0.920270602,0.112126298,0.00996158183
0.189,-0.445231518,-3.67137517,-8.65910093,6.29699164,1.15360402,0.0430533235,-0.00679875504,-1.03182273,-4.01000706,7.82907057,-6.73315022,0.94269864,0.116125997,0.0104400419
0.19,-0.425832702,-3.63935782,-8.8896476,6.44522275,1.19582759,0.046874458,-0.00670565103,-1.04097639,-4.09976951,7.86931258,-6.89458248,0.96536117,0.120230887,0.0109700007
0.191,-0.405780522,-3.60325297,-9.1231139,6.59516785,1.23903157,0.0508687086,-0.00659223089,-1.0494982,-4.18950585,7.90410375,-7.05692507,0.988253357,0.124447556,0.0115516257
0.192,-0.385084016,-3.5629989,-9.35938829,6.74680078,1.28321407,0.0550353724,-0.00645760807,-1.05736431,-4.27910811,7.93324156,-7.22005367,1.01136864,0.128782173,0.0121825155
0.193,-0.363755155,-3.51853856,-9.59835284,6.90009418,1.32837023,0.0593736932,-0.00630185137,-1.06455186,-4.36846439,7.95652505,-7.38384069,1.03470069,0.133239516,0.0128599651
0.194,-0.341808494,-3.46981986,-9.83988273,7.05501981,1.37449262,0.0638829409,-0.00612516169,-1.0710379,-4.45745917,7.97375645,-7.54815522,1.05824417,0.137823398,0.0135818166
0.195,-0.319260849,-3.41679607,-10.0838458,7.21154833,1.42157158,0.0685626191,-0.00592777697,-1.07679958,-4.54597317,7.98474143,-7.71286323,1.08199464,0.142536255,0.0143464597
0.196,-0.296131389,-3.35942609,-10.3301026,7.36964951,1.4695951,0.0734124368,-0.00570993838,-1.08181451,-4.6338836,7.98928925,-7.87782746,1.10594818,0.147379692,0.0151523876
0.197,-0.272441723,-3.29767459,-10.5785064,7.52929223,1.51854877,0.0784325871,-0.0054720213,-1.08606094,-4.72106405,7.98721297,-8.04290761,1.13010124,0.152354128,0.0159981613
0.198,-0.248215858,-3.23151237,-10.8289027,7.69044462,1.56841574,0.0836236263,-0.00521454992,-1.0895184,-4.8073848,7.97832943,-8.20796023,1.15445003,0.157459336,0.0168818292
0.199,-0.223480633,-3.1609163,-11.0811306,7.85307417,1.6191762,0.0889868095,-0.0049385037,-1.09216783,-4.89271276,7.96245957,-8.37283904,1.17899061,0.162694098,0.0178010821
0.2,-0.198264262,-3.08586979,-11.3350205,8.01714773,1.67080883,0.0945237696,-0.00464397184,-1.09399313,-4.97691173,7.93942744,-8.53739464,1.20371725,0.168056838,0.0187517898
0.201,-0.172592622,-3.00636334,-11.590391,8.18263107,1.72329448,0.100235807,-0.00432617261,-1.09498156,-5.05984255,7.90906046,-8.70147464,1.2286225,0.173545654,0.0197285425
0.202,-0.146491783,-2.92239558,-11.8470502,8.34948836,1.77661452,0.106122166,-0.00397831859,-1.09511693,-5.14136449,7.87119644,-8.86492362,1.25370355,0.179159425,0.0207321398
0.203,-0.119992697,-2.83397208,-12.1048012,8.5176825,1.83074525,0.112181656,-0.0035968981,-1.09437923,-5.22133459,7.82568379,-9.02758226,1.27896182,0.184897421,0.0217679112
0.204,-0.0931288559,-2.7411057,-12.3634405,8.68717514,1.88566005,0.118412753,-0.00317942668,-1.09274929,-5.29960766,7.77237769,-9.18928771,1.3043987,0.190759374,0.0228409988
0.205,-0.0659345944,-2.64381653,-12.622756,8.85792638,1.94133087,0.124813352,-0.0027226927,-1.09020848,-5.37603617,7.71114064,-9.34987316,1.33001584,0.196745666,0.023956671
0.206,-0.0384455427,-2.54213244,-12.882528,9.02989479,1.99772789,0.131380721,-0.00222343452,-1.08673881,-5.45047061,7.64184299,-9.50916844,1.35581508,0.202857212,0.0251198219
0.207,-0.0106982071,-2.43608871,-13.1425285,9.20303734,2.05481979,0.138111547,-0.00167770958,-1.08232202,-5.52275958,7.56436422,-9.6669998,1.38179936,0.209095548,0.0263360879
0.208,0.0172696815,-2.32572872,-13.402522,9.37730929,2.11257345,0.145001831,-0.00108159145,-1.07693932,-5.5927501,7.47859377,-9.82319047,1.40797288,0.215462649,0.0276112664
0.209,0.045419776,-2.21110357,-13.6622648,9.55266421,2.17095455,0.15204708,-0.000430291308,-1.07057004,-5.6602879,7.38443281,-9.97756056,1.4343424,0.221960965,0.0289528619
0.21,0.0737127212,-2.09227289,-13.9215061,9.72905357,2.22992711,0.159242116,0.000280902269,-1.06319097,-5.72521756,7.28179528,-10.1299277,1.46091745,0.22859314,0.0303692307
0.211,0.102108925,-1.96930444,-14.1799867,9.90642698,2.28945446,0.166581477,0.00105767239,-1.05477445,-5.78738302,7.17061051,-10.2801069,1.48771238,0.23536202,0.0318716639
0.212,0.13056218,-1.84227449,-14.4374461,10.0847323,2.34949227,0.174059914,0.00189933163,-1.04529608,-5.84662653,7.05081573,-10.4279104,1.51473787,0.242271124,0.0334644906
0.213,0.158997043,-1.7112636,-14.6936464,10.2639199,2.40996545,0.181677351,0.00277690126,-1.03477241,-5.90278446,6.92232081,-10.5731437,1.54196722,0.249328258,0.0351127816
0.214,0.18733465,-1.57635837,-14.9483523,10.4439418,2.47078937,0.189440059,0.00366038514,-1.02324753,-5.95568908,6.78502817,-10.7156115,1.56936217,0.256536862,0.0367749268
0.215,0.2155249,-1.43765752,-15.2012969,10.6247445,2.53190375,0.197351786,0.00454919578,-1.01073816,-6.00517748,6.63888254,-10.8551235,1.59691946,0.263892823,0.0384468933
0.216,0.243527458,-1.29527099,-15.452199,10.8062698,2.59325545,0.205414084,0.0054516318,-0.997247358,-6.0510895,6.4838546,-10.991491,1.62465007,0.271389168,0.0401369923
0.217,0.271300375,-1.1493182,-15.7007748,10.9884565,2.65478726,0.213627847,0.00637366008,-0.982783107,-6.09326679,6.31992293,-11.1245259,1.65256177,0.279018281,0.04184947
0.218,0.29880074,-0.99992782,-15.9467374,11.1712405,2.71643881,0.221993476,0.00731964494,-0.967356246,-6.13155298,6.1470765,-11.2540407,1.6806608,0.286772012,0.0435858046
0.219,0.325984811,-0.8472375,-16.1897972,11.354555,2.77814677,0.230511033,0.00829234622,-0.950981916,-6.16579461,5.96531369,-11.3798492,1.70895122,0.294641675,0.0453445689
0.22,0.352808251,-0.69139344,-16.4296624,11.5383307,2.83984517,0.239180332,0.00929332607,-0.933678896,-6.19584136,5.77464313,-11.5017664,1.7374352,0.302618253,0.0471218797
0.221,0.379226317,-0.532550115,-16.6660392,11.7224959,2.90146553,0.248001091,0.0103229173,-0.915470517,-6.22154689,5.57508317,-11.6196093,1.76611272,0.310692301,0.0489115217
0.222,0.405194147,-0.370869652,-16.8986325,11.9069769,2.96293708,0.256972848,0.0113807409,-0.896383856,-6.2427693,5.3666627,-11.7331969,1.79498209,0.31885413,0.0507059587
0.223,0.430666923,-0.206521383,-17.1271462,12.0916976,3.02418707,0.266094839,0.0124657839,-0.876451195,-6.25937178,5.14941967,-11.8423503,1.82403865,0.327094091,0.052495471
0.224,0.455613902,-0.0396828224,-17.3512703,12.2765787,3.08515481,0.275364075,0.0135908122,-0.855692914,-6.27122525,4.92341824,-11.9468955,1.85329186,0.335400511,0.054286051
0.225,0.480021202,0.129458301,-17.5706755,12.4615338,3.14579718,0.284770434,0.0147836489,-0.834103289,-6.27821159,4.68876025,-12.0466635,1.88277437,0.343761301,0.0561063113
0.226,0.503861864,0.300707678,-17.7850415,12.6464722,3.20606064,0.294299454,0.0160570161,-0.81168223,-6.28021931,4.44555364,-12.1414851,1.91250873,0.352170177,0.0579725066
0.227,0.527092655,0.473866993,-17.9940647,12.8313026,3.26587455,0.303937973,0.0174063046,-0.788451813,-6.27714066,4.19389907,-12.231191,1.94249687,0.360624403,0.0598802987
0.228,0.549670982,0.648732589,-18.197442,13.0159311,3.32516776,0.313672062,0.018827016,-0.764436923,-6.26887464,3.93390943,-12.3156154,1.97274003,0.369121886,0.0618256626
0.229,0.571556812,0.825094971,-18.39487,13.2002606,3.38387032,0.323486649,0.0203160868,-0.739661967,-6.25532752,3.66571304,-12.3945958,2.00324157,0.377660568,0.0638071999
0.23,0.592711841,1.00273929,-18.5860462,13.384191,3.44191273,0.333365421,0.0218712775,-0.714151994,-6.23641313,3.38945236,-12.4679743,2.03400572,0.38623854,0.0658251373
0.231,0.613100246,1.18144526,-18.770669,13.5676182,3.49922669,0.343290696,0.0234916163,-0.687931596,-6.21205307,3.10528503,-12.5355974,2.06503837,0.394853882,0.0678818931
