r,dnnbi,dne,dni,tbn,ti,te,vfova,cureq,feq,pressure,iota,q,1/D,curvature,shear,eta
0.422,0.8465424,0.9357959,0.9561898,0.8334444,0.5565219,0.5852234,0.358625,-0.01434113,0.9984423,0.6006104,0.3390075,2.949788,0.9448607,-0.2203252,0.05630656,2.413298
0.423,0.8449633,0.9354706,0.955831,0.8332399,0.5552858,0.5839536,0.358581,-0.0144132,0.9984289,0.5990877,0.3390517,2.949403,0.9446402,-0.2205498,0.05392334,2.421107
0.424,0.8433788,0.9351444,0.955471,0.8330353,0.5540529,0.582685,0.358537,-0.01448539,0.9984156,0.5975656,0.3390939,2.949036,0.9444196,-0.2207758,0.05153158,2.428951
0.425,0.8417884,0.9348173,0.95511,0.832831,0.5528234,0.5814175,0.358493,-0.01455771,0.9984023,0.5960444,0.3391341,2.948686,0.9441987,-0.221003,0.04913136,2.436829
0.426,0.8401914,0.9344893,0.9547479,0.8326271,0.5515971,0.5801512,0.3584491,-0.01463015,0.9983892,0.5945239,0.3391723,2.948354,0.9439776,-0.2212316,0.04672275,2.444743
0.427,0.8385872,0.9341604,0.9543847,0.8324238,0.5503741,0.578886,0.3584054,-0.01470272,0.998376,0.5930043,0.3392085,2.948039,0.9437562,-0.2214615,0.04430582,2.452692
0.428,0.8369754,0.9338306,0.9540206,0.8322213,0.5491546,0.577622,0.3583618,-0.01477542,0.9983627,0.5914856,0.3392427,2.947742,0.9435346,-0.2216928,0.04188063,2.460677
0.429,0.8353552,0.9334998,0.9536554,0.8320199,0.5479384,0.5763591,0.3583184,-0.01484823,0.9983494,0.5899678,0.3392749,2.947462,0.9433128,-0.2219254,0.03944727,2.468699
0.43,0.833726,0.933168,0.9532893,0.8318196,0.5467257,0.5750974,0.3582753,-0.01492116,0.9983359,0.588451,0.3393051,2.9472,0.9430908,-0.2221595,0.03700561,2.476757
0.431,0.8320876,0.9328353,0.9529222,0.8316208,0.5455166,0.5738368,0.3582324,-0.01499421,0.9983222,0.5869353,0.3393333,2.946955,0.9428685,-0.2223951,0.03455473,2.484852
0.432,0.8304405,0.9325016,0.9525541,0.8314231,0.5443109,0.5725773,0.3581899,-0.01506738,0.9983084,0.5854206,0.3393595,2.946727,0.942646,-0.222632,0.03209371,2.492984
0.433,0.8287855,0.932167,0.9521851,0.8312265,0.5431088,0.571319,0.3581475,-0.01514067,0.9982945,0.5839071,0.3393837,2.946517,0.9424232,-0.2228704,0.02962241,2.501153
0.434,0.8271234,0.9318314,0.951815,0.8310306,0.5419101,0.5700618,0.3581053,-0.01521407,0.9982805,0.5823947,0.3394059,2.946324,0.9422002,-0.2231103,0.0271409,2.509359
0.435,0.8254551,0.9314948,0.9514439,0.8308353,0.540715,0.5688058,0.3580632,-0.01528759,0.9982665,0.5808835,0.3394262,2.946149,0.941977,-0.2233517,0.02464922,2.517603
0.436,0.8237813,0.9311573,0.9510718,0.8306403,0.5395235,0.5675509,0.3580212,-0.01536121,0.9982526,0.5793735,0.3394444,2.94599,0.9417535,-0.2235946,0.02214742,2.525885
0.437,0.8221028,0.9308188,0.9506985,0.8304454,0.5383355,0.5662972,0.3579792,-0.01543495,0.9982388,0.5778648,0.3394607,2.945849,0.9415298,-0.2238391,0.01963558,2.534204
0.438,0.8204205,0.9304793,0.9503242,0.8302504,0.5371511,0.5650447,0.3579372,-0.0155088,0.998225,0.5763574,0.3394749,2.945726,0.9413059,-0.224085,0.01711374,2.542561
0.439,0.8187352,0.9301389,0.9499487,0.830055,0.5359703,0.5637933,0.357895,-0.01558276,0.9982112,0.5748513,0.3394872,2.945619,0.9410817,-0.2243325,0.01458196,2.550956
0.44,0.8170476,0.9297976,0.9495721,0.8298592,0.534793,0.5625431,0.3578528,-0.01565682,0.9981973,0.5733465,0.3394975,2.94553,0.9408572,-0.2245816,0.01203682,2.55939
0.441,0.8153584,0.9294553,0.9491942,0.8296626,0.5336193,0.561294,0.3578104,-0.01573099,0.9981834,0.5718431,0.3395058,2.945458,0.9406325,-0.2248322,0.009460872,2.567861
0.442,0.8136672,0.929112,0.9488153,0.8294655,0.5324492,0.5600462,0.3577679,-0.01580526,0.9981692,0.5703412,0.339512,2.945404,0.9404075,-0.2250845,0.006836529,2.576371
0.443,0.8119735,0.9287678,0.9484351,0.8292682,0.5312827,0.5587994,0.3577254,-0.01587964,0.9981549,0.5688406,0.3395163,2.945367,0.9401823,-0.2253384,0.004160075,2.58492
0.444,0.8102765,0.9284227,0.9480539,0.8290707,0.5301197,0.5575539,0.3576828,-0.01595411,0.9981404,0.5673415,0.3395184,2.945348,0.9399569,-0.2255938,0.001431287,2.593508
0.445,0.8085758,0.9280766,0.9476716,0.8288735,0.5289602,0.5563095,0.3576402,-0.01602868,0.9981258,0.5658439,0.3395185,2.945348,0.9397311,-0.2258508,-0.001350058,2.602135
0.446,0.8068707,0.9277297,0.9472883,0.8286767,0.5278043,0.5550663,0.3575978,-0.01610335,0.9981113,0.5643478,0.3395164,2.945366,0.9395052,-0.2261096,-0.004184178,2.610802
0.447,0.8051607,0.9273818,0.9469039,0.8284806,0.5266518,0.5538242,0.3575555,-0.01617812,0.9980968,0.5628532,0.3395121,2.945403,0.9392789,-0.22637,-0.007071289,2.61951
0.448,0.8034451,0.9270329,0.9465185,0.8282854,0.5255029,0.5525832,0.3575133,-0.01625298,0.9980824,0.5613602,0.3395056,2.945459,0.9390524,-0.226632,-0.0100116,2.628257
0.449,0.8017234,0.9266832,0.9461321,0.8280914,0.5243574,0.5513434,0.3574715,-0.01632794,0.998068,0.5598687,0.3394969,2.945535,0.9388257,-0.2268957,-0.01300533,2.637046
0.45,0.799995,0.9263326,0.9457448,0.8278987,0.5232153,0.5501048,0.3574299,-0.01640298,0.9980537,0.5583788,0.339486,2.94563,0.9385986,-0.2271611,-0.01604738,2.645876
0.451,0.7982596,0.9259811,0.9453565,0.8277076,0.5220768,0.5488672,0.3573886,-0.01647812,0.9980394,0.5568905,0.3394727,2.945745,0.9383713,-0.2274281,-0.01911137,2.654747
0.452,0.7965177,0.9256287,0.9449673,0.8275179,0.5209416,0.5476308,0.3573477,-0.01655334,0.9980249,0.5554039,0.3394572,2.94588,0.9381438,-0.2276968,-0.02217067,2.663659
0.453,0.7947703,0.9252754,0.9445771,0.8273293,0.5198099,0.5463956,0.3573069,-0.01662865,0.9980103,0.553919,0.3394394,2.946034,0.9379159,-0.2279673,-0.02521978,2.672614
0.454,0.7930183,0.9249211,0.9441858,0.8271416,0.5186815,0.5451614,0.3572664,-0.01670405,0.9979955,0.5524358,0.3394194,2.946208,0.9376878,-0.2282395,-0.02825848,2.68161
0.455,0.7912627,0.924566,0.9437935,0.8269546,0.5175566,0.5439284,0.357226,-0.01677953,0.9979805,0.5509543,0.3393971,2.946401,0.9374595,-0.2285134,-0.03128658,2.690649
0.456,0.7895042,0.9242099,0.9434001,0.826768,0.5164351,0.5426966,0.3571857,-0.0168551,0.9979655,0.5494747,0.3393727,2.946613,0.9372308,-0.2287889,-0.03430384,2.699729
0.457,0.7877439,0.9238529,0.9430056,0.8265815,0.515317,0.5414659,0.3571454,-0.01693074,0.9979504,0.5479969,0.3393461,2.946844,0.9370019,-0.2290663,-0.03731008,2.708852
0.458,0.7859826,0.9234949,0.9426099,0.8263949,0.5142022,0.5402364,0.3571051,-0.01700647,0.9979354,0.5465211,0.3393173,2.947094,0.9367727,-0.2293454,-0.04030508,2.718018
0.459,0.7842212,0.923136,0.9422131,0.826208,0.5130908,0.539008,0.3570647,-0.01708227,0.9979205,0.5450472,0.3392864,2.947363,0.9365432,-0.2296263,-0.04328864,2.727227
0.46,0.7824607,0.9227761,0.941815,0.8260205,0.5119828,0.5377807,0.3570242,-0.01715815,0.9979057,0.5435753,0.3392533,2.94765,0.9363134,-0.2299089,-0.0462653,2.736478
0.461,0.7807016,0.9224153,0.9414156,0.8258323,0.5108781,0.5365546,0.3569835,-0.0172341,0.997891,0.5421055,0.3392181,2.947956,0.9360834,-0.2301932,-0.04925867,2.745772
0.462,0.7789436,0.9220535,0.941015,0.8256435,0.5097767,0.5353297,0.3569427,-0.01731013,0.9978762,0.5406377,0.3391808,2.94828,0.935853,-0.2304794,-0.05229256,2.75511
0.463,0.7771862,0.9216908,0.9406132,0.8254543,0.5086786,0.5341059,0.3569018,-0.01738623,0.9978612,0.539172,0.3391413,2.948623,0.9356224,-0.2307673,-0.05537185,2.764492
0.464,0.7754288,0.9213271,0.9402101,0.8252651,0.5075837,0.5328833,0.3568609,-0.0174624,0.9978462,0.5377085,0.3390997,2.948985,0.9353915,-0.231057,-0.05849669,2.773917
0.465,0.7736707,0.9209624,0.9398059,0.825076,0.506492,0.5316618,0.35682,-0.01753864,0.9978309,0.5362471,0.3390558,2.949367,0.9351603,-0.2313485,-0.0616672,2.783387
0.466,0.7719113,0.9205968,0.9394005,0.8248872,0.5054035,0.5304415,0.3567792,-0.01761494,0.9978154,0.5347879,0.3390098,2.949768,0.9349288,-0.2316418,-0.06488354,2.792902
0.467,0.7701501,0.9202303,0.9389939,0.8246991,0.5043181,0.5292223,0.3567385,-0.01769131,0.9978,0.5333308,0.3389614,2.950188,0.934697,-0.2319369,-0.06814582,2.802461
0.468,0.7683864,0.9198628,0.9385862,0.8245119,0.5032358,0.5280042,0.356698,-0.01776774,0.9977845,0.5318758,0.3389108,2.950629,0.9344649,-0.2322339,-0.07145418,2.812066
0.469,0.7666197,0.9194944,0.9381774,0.8243258,0.5021565,0.5267873,0.3566578,-0.01784423,0.9977691,0.530423,0.3388579,2.951089,0.9342325,-0.2325327,-0.07480873,2.821717
0.47,0.7648494,0.9191251,0.9377674,0.824141,0.5010803,0.5255715,0.3566178,-0.01792078,0.9977538,0.5289723,0.3388027,2.95157,0.9339999,-0.2328333,-0.0782077,2.831414
0.471,0.763075,0.9187548,0.9373564,0.8239577,0.500007,0.5243568,0.3565781,-0.01799739,0.9977386,0.5275237,0.3387452,2.952071,0.9337669,-0.2331357,-0.08164163,2.841157
0.472,0.7612972,0.9183836,0.9369442,0.8237759,0.4989366,0.5231433,0.3565388,-0.01807406,0.9977235,0.5260773,0.3386853,2.952593,0.9335336,-0.23344,-0.08510098,2.850947
0.473,0.7595167,0.9180115,0.936531,0.8235952,0.4978693,0.5219309,0.3564997,-0.01815078,0.9977083,0.5246331,0.3386231,2.953136,0.9333,-0.2337461,-0.08858381,2.860784
0.474,0.7577343,0.9176384,0.9361166,0.8234154,0.4968049,0.5207196,0.3564608,-0.01822756,0.9976929,0.5231911,0.3385585,2.9537,0.9330661,-0.2340541,-0.09209013,2.870668
0.475,0.7559508,0.9172643,0.935701,0.8232364,0.4957435,0.5195095,0.356422,-0.01830438,0.9976774,0.5217513,0.3384915,2.954284,0.9328319,-0.234364,-0.0956199,2.880599
0.476,0.7541669,0.9168893,0.9352843,0.823058,0.494685,0.5183005,0.3563834,-0.01838126,0.9976617,0.5203138,0.3384222,2.954889,0.9325974,-0.2346757,-0.09917311,2.890579
0.477,0.7523835,0.9165134,0.9348665,0.8228798,0.4936295,0.5170927,0.3563448,-0.01845819,0.9976459,0.5188787,0.3383505,2.955515,0.9323625,-0.2349893,-0.1027497,2.900606
0.478,0.7506012,0.9161364,0.9344475,0.8227018,0.492577,0.5158859,0.3563063,-0.01853516,0.99763,0.5174461,0.3382764,2.956162,0.9321274,-0.2353048,-0.1063498,2.910682
0.479,0.7488209,0.9157584,0.9340274,0.8225236,0.4915274,0.5146804,0.3562677,-0.01861218,0.9976142,0.516016,0.3382,2.956831,0.9318919,-0.2356222,-0.1099732,2.920807
0.48,0.7470434,0.9153795,0.933606,0.8223452,0.4904808,0.5134759,0.356229,-0.01868925,0.9975986,0.5145885,0.3381211,2.95752,0.9316562,-0.2359415,-0.1136171,2.93098
0.481,0.7452692,0.9149996,0.9331835,0.8221662,0.4894371,0.5122726,0.3561903,-0.01876636,0.997583,0.5131637,0.3380399,2.958231,0.93142,-0.2362627,-0.1172673,2.941203
0.482,0.7434984,0.9146186,0.9327597,0.8219868,0.4883964,0.5110704,0.3561514,-0.0188435,0.9975675,0.5117417,0.3379563,2.958962,0.9311836,-0.2365858,-0.1209096,2.951475
0.483,0.7417308,0.9142367,0.9323347,0.8218071,0.4873586,0.5098694,0.3561125,-0.01892069,0.997552,0.5103223,0.3378703,2.959715,0.9309469,-0.2369108,-0.1245407,2.961797
0.484,0.7399662,0.9138538,0.9319084,0.8216272,0.4863237,0.5086695,0.3560735,-0.01899791,0.9975364,0.5089055,0.3377821,2.960489,0.9307098,-0.2372377,-0.1281607,2.972169
0.485,0.7382044,0.9134699,0.9314809,0.8214471,0.4852916,0.5074707,0.3560345,-0.01907517,0.9975207,0.5074915,0.3376915,2.961283,0.9304724,-0.2375667,-0.1317691,2.982591
0.486,0.7364453,0.9130851,0.931052,0.8212669,0.4842624,0.5062731,0.3559954,-0.01915245,0.9975047,0.50608,0.3375986,2.962098,0.9302347,-0.2378975,-0.135366,2.993064
0.487,0.7346887,0.9126993,0.9306219,0.8210869,0.483236,0.5050766,0.3559564,-0.01922978,0.9974887,0.5046712,0.3375034,2.962933,0.9299966,-0.2382303,-0.138951,3.003587
0.488,0.7329344,0.9123126,0.9301903,0.8209069,0.4822124,0.5038812,0.3559174,-0.01930713,0.9974726,0.5032649,0.337406,2.963789,0.9297582,-0.238565,-0.1425239,3.014161
0.489,0.7311823,0.9119249,0.9297574,0.8207273,0.4811915,0.502687,0.3558784,-0.0193845,0.9974565,0.5018612,0.3373063,2.964664,0.9295195,-0.2389017,-0.1460846,3.024785
0.49,0.7294321,0.9115363,0.9293231,0.820548,0.4801734,0.501494,0.3558396,-0.01946191,0.9974404,0.5004599,0.3372044,2.96556,0.9292804,-0.2392405,-0.1496397,3.035461
0.491,0.7276838,0.9111468,0.9288874,0.8203691,0.4791581,0.500302,0.3558008,-0.01953934,0.9974245,0.4990612,0.3371004,2.966476,0.929041,-0.2395812,-0.1532237,3.046189
0.492,0.7259375,0.9107563,0.9284502,0.8201906,0.4781454,0.4991113,0.3557621,-0.01961679,0.9974087,0.4976649,0.336994,2.967411,0.9288012,-0.2399239,-0.1568712,3.056968
0.493,0.7241933,0.9103649,0.9280117,0.8200126,0.4771355,0.4979216,0.3557234,-0.01969427,0.9973929,0.4962712,0.3368855,2.968368,0.9285611,-0.2402685,-0.1605891,3.0678
0.494,0.7224514,0.9099726,0.9275719,0.8198349,0.4761282,0.4967331,0.3556849,-0.01977176,0.9973771,0.4948801,0.3367746,2.969345,0.9283207,-0.2406152,-0.1643779,3.078685
0.495,0.7207119,0.9095793,0.9271309,0.8196576,0.4751236,0.4955457,0.3556464,-0.01984927,0.9973613,0.4934918,0.3366613,2.970344,0.9280799,-0.2409639,-0.1682376,3.089623
0.496,0.718975,0.9091851,0.9266885,0.8194806,0.4741216,0.4943594,0.3556081,-0.0199268,0.9973454,0.4921062,0.3365457,2.971364,0.9278388,-0.2413146,-0.1721684,3.100615
0.497,0.7172409,0.9087899,0.9262449,0.819304,0.4731222,0.4931743,0.3555697,-0.02000435,0.9973294,0.4907235,0.3364277,2.972407,0.9275973,-0.2416674,-0.1761706,3.111661
0.498,0.7155097,0.9083937,0.9258002,0.8191277,0.4721254,0.4919903,0.3555315,-0.02008191,0.9973133,0.4893438,0.3363072,2.973472,0.9273554,-0.2420222,-0.1802442,3.122762
0.499,0.7137815,0.9079966,0.9253543,0.8189516,0.4711313,0.4908074,0.3554933,-0.02015948,0.9972972,0.4879671,0.3361843,2.974559,0.9271132,-0.242379,-0.1843896,3.133918
0.5,0.7120566,0.9075986,0.9249073,0.8187759,0.4701396,0.4896257,0.3554551,-0.02023706,0.9972811,0.4865936,0.3360588,2.97567,0.9268707,-0.242738,-0.1885993,3.14513
0.501,0.7103352,0.9071995,0.9244591,0.8186003,0.4691506,0.488445,0.355417,-0.02031465,0.9972649,0.4852232,0.3359307,2.976804,0.9266278,-0.243099,-0.1928361,3.156399
0.502,0.7086177,0.9067995,0.9240099,0.8184248,0.468164,0.4872655,0.3553789,-0.02039224,0.9972487,0.483856,0.3358002,2.977962,0.9263845,-0.2434621,-0.1970623,3.167724
0.503,0.7069047,0.9063985,0.9235594,0.8182492,0.46718,0.4860871,0.3553408,-0.02046984,0.9972325,0.4824919,0.3356671,2.979142,0.9261408,-0.2438272,-0.2012702,3.179106
0.504,0.7051969,0.9059965,0.9231076,0.8180733,0.4661985,0.4849099,0.3553026,-0.02054744,0.9972163,0.4811308,0.3355315,2.980346,0.9258968,-0.2441945,-0.2054596,3.190545
0.505,0.7034949,0.9055935,0.9226544,0.8178969,0.4652194,0.4837337,0.3552643,-0.02062504,0.9972003,0.4797727,0.3353935,2.981572,0.9256525,-0.2445639,-0.2096303,3.20204
0.506,0.7017992,0.9051895,0.9221999,0.81772,0.4642429,0.4825587,0.3552258,-0.02070264,0.9971843,0.4784174,0.3352531,2.982821,0.9254077,-0.2449354,-0.2137819,3.213593
0.507,0.7001103,0.9047844,0.9217438,0.8175422,0.4632687,0.4813848,0.3551872,-0.02078024,0.9971683,0.477065,0.3351102,2.984093,0.9251626,-0.2453089,-0.2179143,3.225203
0.508,0.698429,0.9043784,0.9212862,0.8173635,0.462297,0.480212,0.3551484,-0.02085784,0.9971524,0.4757154,0.334965,2.985386,0.9249171,-0.2456846,-0.2220273,3.236871
0.509,0.6967558,0.9039713,0.920827,0.8171836,0.4613278,0.4790404,0.3551093,-0.02093542,0.9971363,0.4743685,0.3348174,2.986702,0.9246712,-0.2460623,-0.2261206,3.248597
0.51,0.6950912,0.9035632,0.9203661,0.8170024,0.4603609,0.4778699,0.3550699,-0.021013,0.9971201,0.4730243,0.3346675,2.98804,0.924425,-0.2464423,-0.2301977,3.26038
0.511,0.6934357,0.903154,0.9199035,0.8168197,0.4593964,0.4767005,0.3550302,-0.02109058,0.9971036,0.4716828,0.3345153,2.9894,0.9241783,-0.2468243,-0.2342766,3.272221
0.512,0.6917888,0.9027439,0.9194392,0.8166358,0.4584343,0.4755322,0.3549903,-0.02116814,0.9970871,0.470344,0.3343608,2.990781,0.9239313,-0.2472085,-0.2383756,3.284121
0.513,0.69015,0.9023327,0.9189733,0.8164509,0.4574745,0.4743651,0.3549501,-0.02124569,0.9970705,0.4690082,0.334204,2.992185,0.9236839,-0.2475949,-0.2424982,3.29608
0.514,0.6885186,0.9019205,0.9185059,0.8162651,0.456517,0.473199,0.3549097,-0.02132322,0.997054,0.4676754,0.3340449,2.99361,0.9234361,-0.2479834,-0.2466446,3.308099
0.515,0.6868941,0.9015073,0.918037,0.8160788,0.4555619,0.4720342,0.3548692,-0.02140074,0.9970376,0.4663459,0.3338834,2.995058,0.9231879,-0.2483741,-0.2508145,3.320178
0.516,0.6852759,0.9010932,0.9175667,0.8158921,0.4546091,0.4708704,0.3548286,-0.02147824,0.9970215,0.4650196,0.3337196,2.996527,0.9229394,-0.248767,-0.255008,3.332318
0.517,0.6836633,0.9006781,0.9170951,0.8157053,0.4536585,0.4697077,0.354788,-0.02155573,0.9970054,0.4636967,0.3335536,2.998019,0.9226904,-0.249162,-0.259225,3.34452
0.518,0.6820558,0.900262,0.9166223,0.8155186,0.4527102,0.4685462,0.3547474,-0.02163319,0.9969894,0.4623771,0.3333851,2.999534,0.9224411,-0.2495592,-0.2634655,3.356784
0.519,0.6804528,0.8998451,0.9161483,0.8153323,0.4517641,0.4673858,0.3547068,-0.02171063,0.9969733,0.461061,0.3332144,3.001071,0.9221913,-0.2499586,-0.2677293,3.369111
0.52,0.6788536,0.8994272,0.9156732,0.8151465,0.4508202,0.4662265,0.3546664,-0.02178805,0.996957,0.4597482,0.3330414,3.00263,0.9219411,-0.2503603,-0.2720172,3.381502
0.521,0.6772578,0.8990084,0.915197,0.8149615,0.4498785,0.4650683,0.3546262,-0.02186544,0.9969404,0.4584389,0.332866,3.004212,0.9216906,-0.2507641,-0.2763323,3.393956
0.522,0.6756661,0.8985887,0.9147198,0.814777,0.448939,0.4639112,0.354586,-0.0219428,0.9969238,0.4571328,0.3326883,3.005817,0.9214396,-0.2511702,-0.2806779,3.406476
0.523,0.6740791,0.8981681,0.9142414,0.8145928,0.4480017,0.4627553,0.3545459,-0.02202014,0.9969072,0.4558298,0.3325082,3.007444,0.9211882,-0.2515785,-0.2850546,3.41906
0.524,0.6724976,0.8977465,0.9137618,0.8144086,0.4470665,0.4616005,0.3545059,-0.02209744,0.9968906,0.4545298,0.3323258,3.009095,0.9209365,-0.2519891,-0.2894624,3.431709
0.525,0.6709223,0.897324,0.9132809,0.8142243,0.4461334,0.4604467,0.3544657,-0.02217471,0.9968743,0.4532328,0.3321411,3.010769,0.9206843,-0.2524019,-0.2939012,3.444423
0.526,0.6693539,0.8969005,0.9127986,0.8140395,0.4452025,0.4592942,0.3544255,-0.02225194,0.9968581,0.4519386,0.3319539,3.012466,0.9204316,-0.2528171,-0.2983711,3.457203
0.527,0.6677932,0.8964761,0.912315,0.813854,0.4442736,0.4581427,0.3543851,-0.02232914,0.9968421,0.4506472,0.3317645,3.014187,0.9201786,-0.2532344,-0.3028719,3.470048
0.528,0.6662409,0.8960506,0.9118298,0.8136675,0.4433469,0.4569923,0.3543445,-0.0224063,0.996826,0.4493587,0.3315726,3.015931,0.9199252,-0.2536541,-0.3074037,3.48296
0.529,0.6646977,0.8956241,0.9113432,0.8134798,0.4424222,0.4558431,0.3543037,-0.02248342,0.9968098,0.448073,0.3313784,3.017698,0.9196713,-0.254076,-0.3119664,3.495937
0.53,0.6631644,0.8951966,0.9108549,0.8132907,0.4414995,0.454695,0.3542625,-0.02256051,0.9967934,0.4467902,0.3311818,3.01949,0.919417,-0.2545003,-0.3165579,3.508981
0.531,0.6616415,0.8947681,0.9103649,0.8130999,0.4405789,0.453548,0.3542209,-0.02263755,0.9967769,0.4455104,0.3309828,3.021305,0.9191623,-0.2549268,-0.3211679,3.522092
0.532,0.6601287,0.8943385,0.9098733,0.8129076,0.4396604,0.4524022,0.354179,-0.02271455,0.9967603,0.4442337,0.3307814,3.023145,0.9189072,-0.2553557,-0.3257862,3.53527
0.533,0.6586258,0.8939079,0.9093802,0.8127139,0.4387438,0.4512574,0.3541368,-0.0227915,0.9967437,0.4429605,0.3305776,3.025008,0.9186516,-0.255787,-0.3304105,3.548516
0.534,0.6571321,0.8934763,0.9088855,0.8125191,0.4378292,0.4501138,0.3540944,-0.02286841,0.9967273,0.4416907,0.3303715,3.026895,0.9183956,-0.2562206,-0.3350408,3.56183
0.535,0.6556473,0.8930436,0.9083894,0.8123232,0.4369165,0.4489713,0.3540517,-0.02294526,0.9967111,0.4404247,0.3301631,3.028806,0.9181392,-0.2566565,-0.3396769,3.575214
0.536,0.654171,0.89261,0.9078918,0.8121264,0.4360058,0.4478299,0.3540088,-0.02302207,0.9966951,0.4391622,0.3299523,3.030741,0.9178823,-0.2570948,-0.3443187,3.588668
0.537,0.6527026,0.8921753,0.9073929,0.811929,0.435097,0.4466896,0.3539658,-0.02309883,0.996679,0.4379033,0.3297392,3.0327,0.917625,-0.2575355,-0.3489661,3.602193
0.538,0.6512419,0.8917397,0.9068927,0.8117311,0.4341901,0.4455504,0.3539226,-0.02317553,0.9966629,0.4366478,0.3295237,3.034683,0.9173672,-0.2579786,-0.3536189,3.615789
0.539,0.6497883,0.891303,0.9063912,0.8115328,0.4332851,0.4444123,0.3538794,-0.02325218,0.9966467,0.4353956,0.329306,3.03669,0.917109,-0.2584241,-0.358277,3.629457
0.54,0.6483414,0.8908654,0.9058885,0.8113344,0.4323819,0.4432754,0.3538361,-0.02332877,0.9966302,0.4341467,0.3290859,3.03872,0.9168504,-0.258872,-0.3629398,3.643198
0.541,0.6469008,0.8904268,0.9053846,0.811136,0.4314806,0.4421395,0.3537929,-0.0234053,0.9966137,0.4329008,0.3288636,3.040774,0.9165913,-0.2593223,-0.3676053,3.657013
0.542,0.645466,0.8899872,0.9048797,0.8109378,0.4305811,0.4410047,0.3537496,-0.02348178,0.9965972,0.4316578,0.328639,3.042852,0.9163317,-0.259775,-0.3722711,3.670902
0.543,0.6440366,0.8895466,0.9043737,0.8107399,0.4296834,0.4398711,0.3537065,-0.02355819,0.9965808,0.4304176,0.3284122,3.044954,0.9160717,-0.2602302,-0.3769367,3.684866
0.544,0.6426122,0.889105,0.9038666,0.8105425,0.4287875,0.4387385,0.3536634,-0.02363454,0.9965646,0.4291801,0.3281831,3.04708,0.9158113,-0.2606879,-0.381602,3.698905
0.545,0.6411922,0.8886623,0.9033585,0.8103458,0.4278934,0.437607,0.3536205,-0.02371082,0.9965486,0.4279452,0.3279517,3.049229,0.9155503,-0.261148,-0.3862668,3.713022
0.546,0.6397762,0.8882187,0.9028495,0.8101499,0.427001,0.4364767,0.3535778,-0.02378704,0.9965327,0.4267132,0.3277182,3.051402,0.915289,-0.2616106,-0.390931,3.727215
0.547,0.6383639,0.887774,0.9023395,0.809955,0.4261104,0.4353475,0.3535352,-0.02386319,0.9965167,0.425484,0.3274824,3.053599,0.9150271,-0.2620757,-0.3955945,3.741486
0.548,0.6369546,0.8873282,0.9018287,0.8097613,0.4252215,0.4342193,0.353493,-0.02393928,0.9965006,0.424258,0.3272445,3.055819,0.9147648,-0.2625432,-0.400257,3.755835
0.549,0.6355481,0.8868814,0.9013169,0.809569,0.4243344,0.4330923,0.353451,-0.02401529,0.9964843,0.4230351,0.3270044,3.058063,0.914502,-0.2630133,-0.4049186,3.770264
0.55,0.6341437,0.8864335,0.9008044,0.8093781,0.4234489,0.4319664,0.3534093,-0.02409124,0.996468,0.4218156,0.3267621,3.06033,0.9142388,-0.2634859,-0.4095828,3.784773
0.551,0.6327414,0.8859846,0.9002911,0.8091889,0.4225651,0.4308417,0.353368,-0.02416711,0.9964516,0.4205994,0.3265177,3.062621,0.9139751,-0.2639611,-0.4142682,3.799363
0.552,0.6313417,0.8855345,0.8997769,0.8090009,0.421683,0.429718,0.3533269,-0.02424291,0.9964354,0.4193869,0.3262712,3.064935,0.9137109,-0.2644388,-0.4189937,3.814034
0.553,0.6299455,0.8850835,0.8992618,0.808814,0.4208026,0.4285954,0.3532861,-0.02431863,0.9964193,0.418178,0.3260224,3.067274,0.9134462,-0.264919,-0.4237628,3.828787
0.554,0.6285538,0.8846314,0.8987458,0.8086276,0.4199237,0.427474,0.3532454,-0.02439428,0.9964034,0.4169727,0.3257715,3.069636,0.913181,-0.2654018,-0.4285757,3.84362
0.555,0.6271673,0.8841782,0.8982287,0.8084416,0.4190465,0.4263537,0.3532048,-0.02446985,0.9963876,0.4157708,0.3255184,3.072023,0.9129154,-0.2658872,-0.4334323,3.858536
0.556,0.6257871,0.8837241,0.8977105,0.8082556,0.4181709,0.4252345,0.3531641,-0.02454534,0.9963718,0.4145721,0.3252631,3.074434,0.9126493,-0.2663752,-0.4383325,3.873534
0.557,0.624414,0.883269,0.8971911,0.8080692,0.4172968,0.4241164,0.3531234,-0.02462075,0.9963558,0.4133765,0.3250055,3.076871,0.9123826,-0.2668657,-0.4432764,3.888615
0.558,0.6230488,0.8828129,0.8966705,0.807882,0.4164243,0.4229994,0.3530825,-0.02469607,0.9963397,0.4121837,0.3247458,3.079332,0.9121155,-0.2673589,-0.4482637,3.903778
0.559,0.6216924,0.8823559,0.8961486,0.8076938,0.4155533,0.4218835,0.3530414,-0.02477131,0.9963235,0.4109937,0.3244838,3.081818,0.9118479,-0.2678547,-0.4532946,3.919024
0.56,0.6203458,0.8818979,0.8956254,0.8075042,0.4146839,0.4207688,0.3529999,-0.02484647,0.9963074,0.4098063,0.3242195,3.08433,0.9115798,-0.2683531,-0.4583633,3.934354
0.561,0.6190094,0.881439,0.8951008,0.807313,0.4138159,0.4196551,0.3529581,-0.02492154,0.9962913,0.4086215,0.323953,3.086867,0.9113112,-0.2688542,-0.4634412,3.949767
