r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.339,-0.000124863231,0.0105532041,-0.0520575629,0.00818198883,0.00837094053,0.00059705506,0.000408788491,-0.000151028194,-0.00262298569,0.000279719006,-0.0293872779,-0.00196392637,-0.00110345937,-0.000621679244
0.34,-0.000117432581,0.0104889936,-0.0513822573,0.0084108864,0.00829650908,0.000604296334,0.000415206571,-0.000163685098,-0.00241677108,-0.000580245625,-0.0288895438,-0.00186771979,-0.0011021111,-0.000620746547
0.341,-0.000109752076,0.0104193347,-0.0506955278,0.00862918549,0.00822069293,0.000611445884,0.000421541326,-0.000175875569,-0.00221398872,-0.00141521555,-0.0283937917,-0.00177325568,-0.00110053327,-0.000619621289
0.342,-0.00010183885,0.0103444161,-0.0499982312,0.00883701866,0.00814356884,0.000618501444,0.000427788153,-0.000187592784,-0.00201477697,-0.00222513624,-0.0279002727,-0.00168057023,-0.00109872884,-0.000618305605
0.343,-9.37113183e-05,0.0102644313,-0.049291212,0.00903451908,0.00806521195,0.000625460345,0.000433942494,-0.000198830916,-0.00181926631,-0.00300998917,-0.027409221,-0.00158969565,-0.00109670098,-0.000616801895
0.344,-8.53884021e-05,0.010179576,-0.0485753023,0.00922182611,0.00798569681,0.000632319535,0.000439999886,-0.000209585402,-0.00162757864,-0.00376978805,-0.0269208587,-0.00150065954,-0.001094453,-0.000615112855
0.345,-7.68892184e-05,0.0100900476,-0.0478513225,0.00939908657,0.00790509745,0.000639075719,0.000445956049,-0.000219852896,-0.00143982626,-0.00450457661,-0.0264353991,-0.00141348532,-0.0010919884,-0.000613241476
0.346,-6.82328709e-05,0.00999604401,-0.0471200805,0.00956645484,0.00782348752,0.000645725451,0.000451806898,-0.00022963123,-0.00125611125,-0.0052144272,-0.0259530472,-0.0013281924,-0.0010893108,-0.000611191013
0.347,-5.94382916e-05,0.00989776273,-0.0463823705,0.00972409298,0.00774093962,0.000652265021,0.000457548586,-0.000238919359,-0.00107652646,-0.00589943948,-0.0254739997,-0.00124479619,-0.00108642397,-0.00060896502
0.348,-5.05242222e-05,0.0097954007,-0.0456389723,0.00987216932,0.0076575243,0.00065869041,0.00046317748,-0.00024771712,-0.000901158522,-0.00655973822,-0.0249984434,-0.00116330862,-0.00108333199,-0.00060656735
0.349,-4.1509468e-05,0.00968915551,-0.0448906503,0.0100108555,0.00757331048,0.000664997916,0.000468690128,-0.000256025043,-0.000730088835,-0.00719547077,-0.0245265557,-0.00108373951,-0.00108003916,-0.000604002053
0.35,-3.24130152e-05,0.00957922544,-0.0441381534,0.0101403249,0.00748836665,0.000671184687,0.000474083261,-0.000263844508,-0.000563392286,-0.00780680558,-0.0240585058,-0.00100609749,-0.00107654971,-0.000601273295
0.351,-2.32539261e-05,0.00946580868,-0.0433822148,0.0102607528,0.00740276101,0.000677248724,0.000479353853,-0.00027117779,-0.000401136907,-0.00839393118,-0.0235944565,-0.000930390098,-0.00107286782,-0.000598385385
0.352,-1.40511672e-05,0.0093491029,-0.0426235511,0.010372317,0.00731656154,0.000683188746,0.000484499118,-0.000278028094,-0.000243384255,-0.00895705525,-0.0231345636,-0.000856623508,-0.00106899765,-0.000595342785
0.353,-4.8236472e-06,0.00922930528,-0.0418628621,0.0104751965,0.00722983583,0.000689004193,0.000489516511,-0.000284399555,-9.01892165e-05,-0.00949640415,-0.0226789764,-0.000784802729,-0.00106494323,-0.000592150075
0.354,4.40982247e-06,0.00910661283,-0.0411008301,0.0105695705,0.00714265093,0.000694695104,0.000494403685,-0.000290297236,5.83998195e-05,-0.0100122224,-0.022227837,-0.000714931554,-0.00106070846,-0.000588811918
0.355,1.36309977e-05,0.00898122164,-0.0403381195,0.0106556202,0.00705507246,0.000700261511,0.00049915842,-0.000295726939,0.000202340248,-0.0105047729,-0.0217812796,-0.000647011546,-0.00105629726,-0.0005853331
0.356,2.28225892e-05,0.00885332492,-0.0395753764,0.0107335318,0.00696716415,0.000705702792,0.000503778619,-0.000300695256,0.000341596246,-0.0109743379,-0.0213394308,-0.000581040726,-0.00105171361,-0.000581718484
0.357,3.19682869e-05,0.00872311225,-0.0388132278,0.0108034965,0.0068789883,0.00071101767,0.00050826232,-0.000305209588,0.000476141044,-0.0114212197,-0.0209024105,-0.000517013634,-0.00104696148,-0.000577972923
0.358,4.10526051e-05,0.00859077029,-0.0380522821,0.01086571,0.00679060581,0.000716204381,0.000512607723,-0.00030927797,0.000605957386,-0.0118457389,-0.0204703329,-0.000454921763,-0.00104204487,-0.000574101218
0.359,5.00610702e-05,0.00845648292,-0.0372931282,0.0109203718,0.00670207589,0.000721260641,0.000516813141,-0.000312908861,0.000731037064,-0.0122482336,-0.0200433057,-0.000394753917,-0.00103696793,-0.000570108133
0.36,5.89802048e-05,0.00832043125,-0.036536336,0.0109676856,0.00661345563,0.00072618369,0.000520877065,-0.000316110999,0.000851380288,-0.012629058,-0.0196214309,-0.000336496517,-0.00103173516,-0.000565998414
0.361,6.77979209e-05,0.0081827926,-0.0357824568,0.0110078614,0.00652480065,0.000730970378,0.000524798141,-0.000318893414,0.000966995653,-0.0129885801,-0.0192048062,-0.000280133711,-0.00102635133,-0.000561776792
0.362,7.6503526e-05,0.00804373937,-0.0350320252,0.0110411187,0.00643616673,0.000735617647,0.000528575348,-0.000321265466,0.00107790012,-0.0133271811,-0.0187935263,-0.000225646952,-0.00102082145,-0.000557447994
0.363,8.5086666e-05,0.00790344117,-0.0342855574,0.0110676793,0.00634760916,0.000740122908,0.000532208037,-0.000323237,0.00118411884,-0.0136452532,-0.0183876814,-0.000173016474,-0.00101515053,-0.000553016697
0.364,9.35380658e-05,0.00776206515,-0.0335435492,0.0110877633,0.00625918141,0.000744483966,0.000535695628,-0.000324817527,0.00128568292,-0.0139431985,-0.0179873544,-0.000122222293,-0.0010093437,-0.000548487706
0.365,0.000101849562,0.00761977578,-0.0328064759,0.0111015894,0.00617093489,0.000748699156,0.000539037622,-0.000326016438,0.00138262801,-0.0142214283,-0.0175926201,-7.32435718e-05,-0.0010034064,-0.000543865929
0.366,0.000110013165,0.00747673467,-0.0320747925,0.0111093738,0.00608291936,0.000752767162,0.000542233777,-0.00032684362,0.00147499443,-0.0144803627,-0.0172035454,-2.6058272e-05,-0.000997344169,-0.000539156226
0.367,0.000118020979,0.00733310062,-0.0313489337,0.0111113306,0.00599518284,0.000756687028,0.00054528409,-0.000327308929,0.00156282661,-0.0147204302,-0.016820189,1.93566551e-05,-0.00099116258,-0.000534363547
0.368,0.000125865222,0.00718902926,-0.0306293139,0.0111076704,0.00590777179,0.000760458242,0.00054818878,-0.000327422275,0.0016461735,-0.0149420662,-0.0164426014,6.30251608e-05,-0.000984867193,-0.000529492913
0.369,0.00013353803,0.00704467272,-0.0299163267,0.0110986006,0.00582073185,0.000764080872,0.000550948306,-0.000327193848,0.00172508942,-0.0151457131,-0.0160708266,0.000104971911,-0.000978463286,-0.000524549275
0.37,0.000141031456,0.00690017943,-0.0292103451,0.0110843242,0.00573410761,0.000767555495,0.000553563233,-0.000326634175,0.00179963334,-0.0153318192,-0.0157049008,0.000145222598,-0.000971955824,-0.00051953742
0.371,0.000148337407,0.0067556949,-0.0285117193,0.0110650368,0.00564794142,0.000770882876,0.000556034099,-0.000325754091,0.00186986768,-0.0155008382,-0.015344851,0.00018380376,-0.000965349513,-0.000514461952
0.372,0.000155447255,0.00661136238,-0.0278207755,0.0110409217,0.00556227242,0.000774063951,0.000558361332,-0.000324564965,0.0019358585,-0.0156532288,-0.014990694,0.000220741645,-0.000958648708,-0.000509327246
0.373,0.000162352338,0.00646732112,-0.027137818,0.011012155,0.00547713786,0.000777099727,0.000560545367,-0.000323078765,0.00199767491,-0.0157894524,-0.0146424392,0.000256063364,-0.00095185742,-0.000504137504
0.374,0.000169044402,0.00632370514,-0.0264631304,0.0109789103,0.00539257379,0.000779991335,0.000562586716,-0.000321308127,0.00205538888,-0.015909972,-0.0143000901,0.000289797337,-0.000944979319,-0.000498896761
0.375,0.000175516032,0.00618064339,-0.0257969773,0.0109413592,0.00530861454,0.000782739821,0.000564485885,-0.000319266139,0.0021090743,-0.0160152516,-0.0139636454,0.000321973239,-0.000938017941,-0.000493608917
0.376,0.000181760967,0.00603825999,-0.0251396036,0.0108996714,0.00522529164,0.000785345817,0.000566243386,-0.000316966043,0.00215880592,-0.0161057544,-0.0136330975,0.00035262195,-0.000930977069,-0.000488277915
0.377,0.000187773875,0.00589667362,-0.0244912364,0.0108540146,0.00514263428,0.000787809594,0.000567859904,-0.000314421359,0.00220466052,-0.0161819431,-0.0133084336,0.000381775391,-0.000923860613,-0.000482907775
0.378,0.000193550086,0.00575599718,-0.0238520849,0.0108045544,0.00506067007,0.000790131361,0.000569336321,-0.000311645879,0.0022467183,-0.0162442792,-0.0129896366,0.000409466321,-0.00091667244,-0.000477502505
0.379,0.0001990856,0.00561633813,-0.0232223413,0.0107514548,0.00497942495,0.00079231133,0.000570673687,-0.000308653411,0.00228506301,-0.0162932221,-0.0126766853,0.000435727968,-0.000909416459,-0.000472066085
0.38,0.000204377153,0.00547779869,-0.022602182,0.0106948781,0.00489892312,0.000794349727,0.000571873213,-0.000305457518,0.00231978163,-0.0163292292,-0.0123695556,0.000460593801,-0.000902096697,-0.000466602496
0.381,0.000209422355,0.00534047552,-0.0219917678,0.0106349867,0.00481918742,0.000796246805,0.000572936338,-0.000302071392,0.00235096384,-0.016352755,-0.0120682204,0.000484097546,-0.000894717317,-0.000461115749
0.382,0.000214219733,0.00520445946,-0.0213912463,0.0105719461,0.00474023982,0.000798002847,0.000573864844,-0.000298507709,0.0023787009,-0.0163642508,-0.0117726505,0.000506273767,-0.000887282644,-0.000455609901
0.383,0.0002187684,0.00506983683,-0.0208007502,0.010505922,0.00466210108,0.000799618323,0.000574660665,-0.000294778581,0.00240308524,-0.0163641645,-0.0114828137,0.000527157177,-0.000879797006,-0.00045008888
0.384,0.00022306802,0.00493668989,-0.0202203969,0.0104370774,0.00458479078,0.000801093965,0.000575325712,-0.000290895571,0.00242421038,-0.0163529401,-0.0111986754,0.000546782073,-0.000872264595,-0.00044455643
0.385,0.000227118788,0.0048050967,-0.019650288,0.0103655713,0.00450832733,0.000802430709,0.000575861903,-0.000286869838,0.00244217059,-0.0163310167,-0.0109201986,0.000565182404,-0.000864689432,-0.000439016139
0.386,0.000230921363,0.00467513128,-0.01909051,0.0102915589,0.00443272796,0.000803629633,0.000576271169,-0.000282712257,0.00245706053,-0.0162988283,-0.0106473434,0.000582391835,-0.000857075373,-0.000433471448
0.387,0.000234476856,0.00454686385,-0.0185411341,0.010215191,0.00435800853,0.00080469191,0.000576555438,-0.000278433475,0.00246897508,-0.0162568033,-0.0103800671,0.000598443669,-0.000849426214,-0.000427925647
0.388,0.000237786829,0.00442036061,-0.0180022172,0.0101366144,0.00428418388,0.000805618915,0.000576716578,-0.000274043923,0.00247800992,-0.0162053639,-0.0101183247,0.000613370852,-0.000841745629,-0.000422381858
0.389,0.000240853391,0.00429568272,-0.0174738025,0.0100559719,0.00421126831,0.000806412294,0.000576756452,-0.00026955398,0.00248426255,-0.0161449262,-0.00986206933,0.000627206225,-0.000834037072,-0.000416843078
0.39,0.000243679122,0.00417288615,-0.0169559203,0.00997340269,0.00413927516,0.000807073784,0.000576677079,-0.000264974029,0.00248783202,-0.0160758995,-0.00961125176,0.000639982512,-0.000826303962,-0.000411312263
0.391,0.000246266982,0.00405202229,-0.0164485892,0.00988904231,0.00406821615,0.000807605067,0.00057648063,-0.000260314306,0.00248881811,-0.0159986863,-0.0093658194,0.000651732291,-0.00081854991,-0.000405792366
0.392,0.000248620346,0.00393313799,-0.0159518164,0.00980302334,0.00399810143,0.000808007787,0.000576169397,-0.000255584737,0.00248732088,-0.0159136826,-0.00912571642,0.000662488208,-0.000810778679,-0.000400286315
0.393,0.000250742928,0.00381627555,-0.0154655985,0.00971547504,0.00392893971,0.000808283611,0.000575745777,-0.000250794906,0.00248344069,-0.0158212775,-0.00889088397,0.000672282853,-0.000802994088,-0.000394797005
0.394,0.000252638669,0.00370147278,-0.0149899216,0.00962652293,0.00386073827,0.000808434231,0.000575212305,-0.000245954025,0.00247727792,-0.0157218529,-0.00866126016,0.000681148651,-0.000795199978,-0.000389327296
0.395,0.000254311571,0.00358876327,-0.0145247618,0.00953628825,0.00379350306,0.000808461378,0.000574571671,-0.000241070997,0.00246893265,-0.0156157837,-0.00843678054,0.000689117609,-0.000787400156,-0.000383879977
0.396,0.000255765635,0.00347817692,-0.0140700845,0.00944488803,0.00372723897,0.000808366909,0.000573826568,-0.000236154289,0.0024585043,-0.0155034372,-0.008217379,0.0006962211,-0.000779598256,-0.000378457681
0.397,0.000257005019,0.00336974002,-0.0136258452,0.00935243568,0.00366195003,0.000808152837,0.000572979608,-0.000231211846,0.00244609115,-0.0153851731,-0.00800298787,0.000702490086,-0.000771797672,-0.000373062881
0.398,0.000258034093,0.00326347516,-0.0131919894,0.00925904085,0.00359763952,0.000807821292,0.000572033362,-0.000226251215,0.00243179017,-0.0152613433,-0.00779353822,0.000707955071,-0.000764001553,-0.000367697913
0.399,0.000258857398,0.00315940119,-0.0127684532,0.00916480922,0.00353431009,0.000807374486,0.000570990369,-0.00022127973,0.00241569675,-0.0151322913,-0.00758895997,0.000712646157,-0.000756212801,-0.000362364974
0.4,0.000259479632,0.0030575333,-0.0123551633,0.00906984206,0.00347196368,0.000806814681,0.000569853108,-0.000216304643,0.00239790456,-0.014998352,-0.00738918173,0.000716593213,-0.00074843401,-0.000357066093
0.401,0.000259905622,0.00295788356,-0.0119520372,0.00897423432,0.00341060095,0.000806144049,0.00056862387,-0.000211333136,0.00237850514,-0.0148598516,-0.00719413033,0.000719825728,-0.000740667542,-0.000351803162
0.402,0.000260140288,0.00286046159,-0.011558983,0.00887807204,0.00335022032,0.000805364512,0.000567304777,-0.000206372449,0.00235758791,-0.0147171065,-0.00700373017,0.000722372222,-0.000732915698,-0.000346577989
0.403,0.000260188687,0.00276527364,-0.0111759014,0.00878143508,0.00329081872,0.000804477798,0.000565897999,-0.000201429983,0.00233524033,-0.0145704239,-0.00681790383,0.000724260843,-0.000725180765,-0.000341392329
0.404,0.000260055993,0.00267232232,-0.0108026876,0.00868439947,0.00323239209,0.000803485591,0.000564405793,-0.000196513169,0.00231154822,-0.0144201022,-0.00663657277,0.000725519555,-0.000717464985,-0.000336247859
0.405,0.000259747517,0.00258160682,-0.0104392313,0.00858703813,0.00317493545,0.000802389589,0.000562830485,-0.000191629259,0.00228659591,-0.0142664305,-0.00645965773,0.000726175935,-0.000709770615,-0.000331146193
0.406,0.000259268679,0.00249312329,-0.0100854175,0.00848942098,0.00311844287,0.000801191494,0.000561174473,-0.000186785173,0.00226046618,-0.0141096895,-0.00628707906,0.000726256966,-0.000702099958,-0.000326088894
0.407,0.000258624947,0.0024068649,-0.00974112676,0.00839161507,0.00306290773,0.000799893024,0.000559440266,-0.000181987511,0.00223324023,-0.0139501508,-0.00611875718,0.000725788883,-0.000694455331,-0.000321077468
0.408,0.000257821681,0.00232282221,-0.00940623503,0.00829368535,0.00300832294,0.000798495966,0.00055763044,-0.00017724246,0.00220499756,-0.0137880779,-0.00595461254,0.000724797326,-0.000686838919,-0.000316113288
0.409,0.000256864208,0.00224098342,-0.00908061353,0.00819569497,0.00295468114,0.000797002194,0.000555747485,-0.00017255559,0.00217581574,-0.0136237255,-0.00579456646,0.000723307115,-0.000679252711,-0.000311197592
0.41,0.000255757989,0.00216133454,-0.00876412878,0.00809770558,0.0029019748,0.000795413637,0.000553793802,-0.000167931756,0.00214577034,-0.0134573399,-0.00563854166,0.000721342079,-0.000671698572,-0.000306331511
0.411,0.000254508754,0.00208385935,-0.00845664345,0.00799977912,0.00285019649,0.000793732296,0.000551771791,-0.000163375071,0.00211493463,-0.0132891584,-0.00548646228,0.000718925322,-0.000664178329,-0.0003015161
0.412,0.000253122598,0.0020085392,-0.00815801759,0.00790198023,0.0027993391,0.000791960299,0.000549683937,-0.000158888811,0.00208337942,-0.0131194104,-0.00533825341,0.000716079888,-0.000656693915,-0.000296752369
0.413,0.000251605804,0.00193535339,-0.00786810795,0.00780437347,0.00274939564,0.000790099895,0.000547532676,-0.000154475604,0.00205117354,-0.0129483169,-0.00519384125,0.00071282817,-0.000649247231,-0.000292041244
0.414,0.000249964816,0.00186427888,-0.00758676809,0.0077070211,0.00270035908,0.000788153445,0.000545320373,-0.000150137669,0.00201838431,-0.0127760898,-0.00505315322,0.000709191748,-0.000641840077,-0.000287383572
0.415,0.000248206151,0.00179529052,-0.00731384924,0.00760998217,0.00265222204,0.000786123353,0.00054304945,-0.000145877043,0.00198507744,-0.0126029323,-0.00491611725,0.00070519149,-0.000634474269,-0.000282780149
0.416,0.000246336253,0.00172836158,-0.00704920094,0.00751331239,0.00260497646,0.000784012025,0.000540722377,-0.000141695611,0.00195131681,-0.0124290394,-0.00478266107,0.000700847615,-0.000627151712,-0.000278231721
0.417,0.000244361454,0.00166346388,-0.00679267144,0.00741706425,0.00255861362,0.000781821869,0.000538341646,-0.000137595084,0.00191716433,-0.0122545982,-0.00465271217,0.000696179794,-0.000619874349,-0.000273738981
0.418,0.000242287962,0.00160056775,-0.00654410807,0.00732128724,0.00251312425,0.000779555318,0.000535909769,-0.000133576996,0.00188267987,-0.012079788,-0.00452619779,0.000691207247,-0.000612644085,-0.000269302573
0.419,0.000240121825,0.00153964222,-0.00630335747,0.0072260277,0.00246849859,0.000777214807,0.000533429313,-0.000129642756,0.00184792114,-0.0119047808,-0.00440304499,0.000685948727,-0.000605462793,-0.000264923081
0.42,0.000237868802,0.00148065536,-0.00607026527,0.00713132844,0.00242472633,0.000774802719,0.000530902841,-0.000125793667,0.00181294351,-0.0117297412,-0.00428318093,0.000680422371,-0.000598332243,-0.000260601014
0.421,0.00023553431,0.0014235745,-0.00584467545,0.0070372283,0.00238179673,0.000772321367,0.000528332761,-0.000122030863,0.0017777999,-0.0115548263,-0.00416653313,0.00067464568,-0.000591253965,-0.000256336785
0.422,0.000233123474,0.00136836619,-0.00562642989,0.0069437613,0.00233969865,0.000769772957,0.000525721268,-0.000118355384,0.00174254084,-0.0113801859,-0.00405302994,0.000668635267,-0.000584229133,-0.000252130691
0.423,0.000230641249,0.00131499607,-0.0054153691,0.00685095814,0.0022984208,0.00076715962,0.00052307043,-0.000114768154,0.00170721441,-0.0112059619,-0.0039426006,0.000662407181,-0.000577258671,-0.000247982948
0.424,0.000228092483,0.0012634289,-0.00521133272,0.00675884737,0.00225795187,0.000764483428,0.00052038222,-0.000111269965,0.00167186618,-0.0110322892,-0.00383517539,0.00065597701,-0.000570343317,-0.000243893689
0.425,0.000225481984,0.00121362869,-0.00501415992,0.00666745585,0.00221828055,0.000761746391,0.000517658485,-0.000107861414,0.00163653927,-0.0108592954,-0.00373068563,0.000649359873,-0.000563483663,-0.000239862994
0.426,0.000222814603,0.00116555896,-0.00482369005,0.00657680894,0.00217939522,0.00075895047,0.000514901006,-0.000104542862,0.00160127434,-0.0106871013,-0.00362906317,0.000642570531,-0.000556680299,-0.000235890912
0.427,0.00022009525,0.00111918277,-0.00463976343,0.00648693011,0.002141284,0.000756097586,0.000512111591,-0.000101314588,0.00156610988,-0.0105158207,-0.00353024062,0.000635623244,-0.000549933882,-0.000231977466
0.428,0.000217328782,0.00107446274,-0.00446222168,0.0063978409,0.00210393473,0.000753189633,0.000509292076,-9.81768326e-05,0.00153108246,-0.0103455611,-0.0034341515,0.000628531724,-0.000543245111,-0.000228122634
0.429,0.000214519954,0.0010313612,-0.00429090792,0.00630956097,0.00206733504,0.000750228509,0.000506444306,-9.51297422e-05,0.00149622679,-0.0101764235,-0.00334073018,0.000621309154,-0.000536614715,-0.000224326356
