s,bet0_f,variable_eigen,m,n,gam,om_r
5.e6,0.0114,phi,1,1,0.00994802,0.03658
5.e6,0.0114,pr,1,1,0.00995853,0.0365667
5.e6,0.0114,nfast,1,1,0.00995606,0.0365789
5.e6,0.0114,vfast,1,1,0.00997969,0.0365861
5.e6,0.0114,vth,1,1,0.00995261,0.0365647
5.e6,0.0114,psi,2,1,0.00996264,0.0365631
5.e6,0.0114,phi,2,1,0.0099478,0.0365811
5.e6,0.0114,pr,2,1,0.0099608,0.0365594
5.e6,0.0114,nfast,2,1,0.00995702,0.0365763
5.e6,0.0114,vfast,2,1,0.00995571,0.0365788
5.e6,0.0114,vth,2,1,0.00995142,0.0365574
5.e6,0.0114,psi,3,1,0.00996694,0.036575
5.e6,0.0114,phi,3,1,0.00994714,0.0365748
5.e6,0.0114,pr,3,1,0.00996289,0.0365716
5.e6,0.0114,nfast,3,1,0.00996809,0.0365771
5.e6,0.0114,vfast,3,1,0.0099668,0.0365773
5.e6,0.0114,vth,3,1,0.00995815,0.0365669
5.e6,0.0114,psi,4,1,0.00996992,0.0365647
5.e6,0.0114,phi,4,1,0.00994775,0.0365807
5.e6,0.0114,pr,4,1,0.00996297,0.0365583
5.e6,0.0114,nfast,4,1,0.009958,0.0365793
5.e6,0.0114,vfast,4,1,0.00995904,0.0365799
5.e6,0.0114,vth,4,1,0.00995111,0.036555
5.e6,0.0115,psi,1,1,0.0101172,0.0366241
5.e6,0.0115,phi,1,1,0.0101077,0.0366205
5.e6,0.0115,pr,1,1,0.0101191,0.0366213
5.e6,0.0115,nfast,1,1,0.0101115,0.0366244
5.e6,0.0115,vfast,1,1,0.010116,0.0366404
5.e6,0.0115,vth,1,1,0.010118,0.0366173
5.e6,0.0115,psi,2,1,0.0101228,0.0366222
5.e6,0.0115,phi,2,1,0.0101071,0.0366208
5.e6,0.0115,pr,2,1,0.0101242,0.0366197
5.e6,0.0115,nfast,2,1,0.0101133,0.036624
5.e6,0.0115,vfast,2,1,0.0101115,0.0366242
5.e6,0.0115,vth,2,1,0.0101218,0.0366137
5.e6,0.0115,psi,3,1,0.0101177,0.036629
5.e6,0.0115,phi,3,1,0.0101103,0.0366181
5.e6,0.0115,pr,3,1,0.0101182,0.0366255
5.e6,0.0115,nfast,3,1,0.010117,0.0366304
5.e6,0.0115,vfast,3,1,0.0101164,0.0366297
5.e6,0.0115,vth,3,1,0.010119,0.0366212
5.e6,0.0115,psi,4,1,0.0101246,0.0366269
5.e6,0.0115,phi,4,1,0.0101073,0.0366206
5.e6,0.0115,pr,4,1,0.0101258,0.0366206
5.e6,0.0115,nfast,4,1,0.0101121,0.0366256
5.e6,0.0115,vfast,4,1,0.0101121,0.0366264
5.e6,0.0115,vth,4,1,0.0101232,0.0366126
5.e6,0.0116,psi,1,1,0.0101856,0.0366707
5.e6,0.0116,phi,1,1,0.0101624,0.0366913
5.e6,0.0116,pr,1,1,0.0101806,0.0366622
5.e6,0.0116,nfast,1,1,0.0101789,0.0366863
5.e6,0.0116,vfast,1,1,0.0102285,0.0366936
5.e6,0.0116,vth,1,1,0.0101683,0.0366601
5.e6,0.0116,psi,2,1,0.010187,0.0366519
5.e6,0.0116,phi,2,1,0.0101623,0.0366935
5.e6,0.0116,pr,2,1,0.0101821,0.036645
5.e6,0.0116,nfast,2,1,0.0101802,0.0366807
5.e6,0.0116,vfast,2,1,0.0101782,0.0366861
5.e6,0.0116,vth,2,1,0.0101625,0.0366441
5.e6,0.0116,psi,3,1,0.0101998,0.0366752
5.e6,0.0116,phi,3,1,0.0101593,0.0366814
5.e6,0.0116,pr,3,1,0.0101908,0.0366695
5.e6,0.0116,nfast,3,1,0.0102026,0.0366788
5.e6,0.0116,vfast,3,1,0.0102001,0.0366798
5.e6,0.0116,vth,3,1,0.0101798,0.036662
5.e6,0.0116,psi,4,1,0.0102028,0.0366528
5.e6,0.0116,phi,4,1,0.010162,0.0366927
5.e6,0.0116,pr,4,1,0.0101868,0.0366419
5.e6,0.0116,nfast,4,1,0.010183,0.0366862
5.e6,0.0116,vfast,4,1,0.0101852,0.0366873
5.e6,0.0116,vth,4,1,0.0101617,0.0366389
5.e6,0.0117,psi,1,1,0.0103764,0.0367373
5.e6,0.0117,phi,1,1,0.0103687,0.036734
5.e6,0.0117,pr,1,1,0.010378,0.0367351
5.e6,0.0117,nfast,1,1,0.0103719,0.0367373
5.e6,0.0117,vfast,1,1,0.0103752,0.0367506
5.e6,0.0117,vth,1,1,0.0103772,0.0367318
5.e6,0.0117,psi,2,1,0.0103814,0.0367357
5.e6,0.0117,phi,2,1,0.0103681,0.0367342
5.e6,0.0117,pr,2,1,0.0103826,0.0367337
5.e6,0.0117,nfast,2,1,0.0103734,0.036737
5.e6,0.0117,vfast,2,1,0.0103719,0.0367371
5.e6,0.0117,vth,2,1,0.0103807,0.0367285
5.e6,0.0117,psi,3,1,0.0103769,0.0367413
5.e6,0.0117,phi,3,1,0.0103708,0.0367321
5.e6,0.0117,pr,3,1,0.0103774,0.0367385
5.e6,0.0117,nfast,3,1,0.0103763,0.0367423
5.e6,0.0117,vfast,3,1,0.0103758,0.0367417
5.e6,0.0117,vth,3,1,0.0103781,0.0367349
5.e6,0.0117,psi,4,1,0.0103828,0.0367398
5.e6,0.0117,phi,4,1,0.0103683,0.036734
5.e6,0.0117,pr,4,1,0.010384,0.0367345
5.e6,0.0117,nfast,4,1,0.0103724,0.0367383
5.e6,0.0117,vfast,4,1,0.0103723,0.036739
5.e6,0.0117,vth,4,1,0.0103822,0.0367277
5.e6,0.0118,psi,1,1,0.0105166,0.0367882
5.e6,0.0118,phi,1,1,0.0105091,0.0367797
5.e6,0.0118,pr,1,1,0.0105198,0.0367865
5.e6,0.0118,nfast,1,1,0.0105112,0.0367856
5.e6,0.0118,vfast,1,1,0.0105073,0.0368037
5.e6,0.0118,vth,1,1,0.0105207,0.036782
5.e6,0.0118,psi,2,1,0.0105238,0.0367891
5.e6,0.0118,phi,2,1,0.0105083,0.0367796
5.e6,0.0118,pr,2,1,0.0105265,0.0367874
5.e6,0.0118,nfast,2,1,0.0105133,0.0367861
5.e6,0.0118,vfast,2,1,0.0105113,0.0367854
5.e6,0.0118,vth,2,1,0.0105272,0.0367799
5.e6,0.0118,psi,3,1,0.0105149,0.0367933
5.e6,0.0118,phi,3,1,0.0105127,0.0367786
5.e6,0.0118,pr,3,1,0.0105172,0.0367903
5.e6,0.0118,nfast,3,1,0.0105137,0.0367942
5.e6,0.0118,vfast,3,1,0.0105134,0.0367932
5.e6,0.0118,vth,3,1,0.01052,0.0367864
5.e6,0.0118,psi,4,1,0.0105231,0.036795
5.e6,0.0118,phi,4,1,0.0105086,0.0367795
5.e6,0.0118,pr,4,1,0.0105277,0.0367894
5.e6,0.0118,nfast,4,1,0.0105112,0.0367871
5.e6,0.0118,vfast,4,1,0.0105108,0.0367879
5.e6,0.0118,vth,4,1,0.0105295,0.0367799
5.e6,0.011899999999999999,psi,1,1,0.0106042,0.0368302
5.e6,0.011899999999999999,phi,1,1,0.0105836,0.0368389
5.e6,0.011899999999999999,pr,1,1,0.0106027,0.0368235
5.e6,0.011899999999999999,nfast,1,1,0.0105963,0.0368385
5.e6,0.011899999999999999,vfast,1,1,0.0106279,0.0368555
5.e6,0.011899999999999999,vth,1,1,0.0105949,0.0368194
5.e6,0.011899999999999999,psi,2,1,0.0106096,0.0368167
5.e6,0.011899999999999999,phi,2,1,0.010583,0.0368403
5.e6,0.011899999999999999,pr,2,1,0.0106079,0.0368106
5.e6,0.011899999999999999,nfast,2,1,0.0105984,0.0368349
5.e6,0.011899999999999999,vfast,2,1,0.0105959,0.0368381
5.e6,0.011899999999999999,vth,2,1,0.0105942,0.0368054
5.e6,0.011899999999999999,psi,3,1,0.0106128,0.0368358
5.e6,0.011899999999999999,phi,3,1,0.0105836,0.0368318
5.e6,0.011899999999999999,pr,3,1,0.0106085,0.0368298
5.e6,0.011899999999999999,nfast,3,1,0.0106138,0.0368386
5.e6,0.011899999999999999,vfast,3,1,0.0106117,0.0368387
5.e6,0.011899999999999999,vth,3,1,0.0106027,0.0368227
5.e6,0.011899999999999999,psi,4,1,0.0106206,0.0368211
5.e6,0.011899999999999999,phi,4,1,0.010583,0.0368397
5.e6,0.011899999999999999,pr,4,1,0.0106125,0.0368095
5.e6,0.011899999999999999,nfast,4,1,0.0105991,0.0368392
5.e6,0.011899999999999999,vfast,4,1,0.0106003,0.0368405
5.e6,0.011899999999999999,vth,4,1,0.0105958,0.036801
5.e6,0.012,psi,1,1,0.0107733,0.0369102
5.e6,0.012,phi,1,1,0.0107724,0.0369064
5.e6,0.012,pr,1,1,0.0107745,0.0369101
5.e6,0.012,nfast,1,1,0.0107722,0.0369086
5.e6,0.012,vfast,1,1,0.0107682,0.0369136
5.e6,0.012,vth,1,1,0.0107755,0.0369089
5.e6,0.012,psi,2,1,0.0107755,0.0369116
5.e6,0.012,phi,2,1,0.0107722,0.0369063
5.e6,0.012,pr,2,1,0.0107766,0.0369115
5.e6,0.012,nfast,2,1,0.0107727,0.0369091
5.e6,0.012,vfast,2,1,0.0107723,0.0369085
5.e6,0.012,vth,2,1,0.010778,0.0369093
5.e6,0.012,psi,3,1,0.0107721,0.0369115
5.e6,0.012,phi,3,1,0.0107736,0.0369066
5.e6,0.012,pr,3,1,0.0107733,0.036911
5.e6,0.012,nfast,3,1,0.0107716,0.0369116
5.e6,0.012,vfast,3,1,0.0107717,0.0369112
5.e6,0.012,vth,3,1,0.0107747,0.0369102
5.e6,0.012,psi,4,1,0.0107744,0.0369134
5.e6,0.012,phi,4,1,0.0107723,0.0369063
5.e6,0.012,pr,4,1,0.0107767,0.0369124
5.e6,0.012,nfast,4,1,0.010772,0.0369091
5.e6,0.012,vfast,4,1,0.0107717,0.0369093
5.e6,0.012,vth,4,1,0.0107788,0.0369098
5.e6,0.0121,psi,1,1,0.0108881,0.0369592
5.e6,0.0121,phi,1,1,0.0108822,0.0369627
5.e6,0.0121,pr,1,1,0.0108873,0.0369573
5.e6,0.0121,nfast,1,1,0.010886,0.0369619
5.e6,0.0121,vfast,1,1,0.0108964,0.0369658
5.e6,0.0121,vth,1,1,0.0108848,0.0369564
5.e6,0.0121,psi,2,1,0.0108893,0.0369547
5.e6,0.0121,phi,2,1,0.010882,0.0369631
5.e6,0.0121,pr,2,1,0.0108885,0.0369529
5.e6,0.0121,nfast,2,1,0.0108865,0.0369607
5.e6,0.0121,vfast,2,1,0.0108859,0.0369618
5.e6,0.0121,vth,2,1,0.010884,0.0369517
5.e6,0.0121,psi,3,1,0.0108909,0.0369604
5.e6,0.0121,phi,3,1,0.0108819,0.0369605
5.e6,0.0121,pr,3,1,0.0108894,0.0369588
5.e6,0.0121,nfast,3,1,0.0108913,0.0369611
5.e6,0.0121,vfast,3,1,0.0108906,0.0369613
5.e6,0.0121,vth,3,1,0.0108874,0.0369569
5.e6,0.0121,psi,4,1,0.0108928,0.0369556
5.e6,0.0121,phi,4,1,0.010882,0.0369629
5.e6,0.0121,pr,4,1,0.01089,0.0369523
5.e6,0.0121,nfast,4,1,0.0108869,0.0369619
5.e6,0.0121,vfast,4,1,0.0108874,0.0369623
5.e6,0.0121,vth,4,1,0.0108845,0.0369502
5.e6,0.0122,psi,1,1,0.0110046,0.037026
5.e6,0.0122,phi,1,1,0.0110024,0.03704
5.e6,0.0122,pr,1,1,0.0110007,0.0370249
5.e6,0.0122,nfast,1,1,0.0110062,0.0370326
5.e6,0.0122,vfast,1,1,0.0110258,0.0370206
5.e6,0.0122,vth,1,1,0.010996,0.0370278
5.e6,0.0122,psi,2,1,0.0109986,0.0370181
5.e6,0.0122,phi,2,1,0.0110029,0.0370408
5.e6,0.0122,pr,2,1,0.0109946,0.037017
5.e6,0.0122,nfast,2,1,0.0110049,0.0370303
5.e6,0.0122,vfast,2,1,0.0110058,0.0370327
5.e6,0.0122,vth,2,1,0.010987,0.0370228
5.e6,0.0122,psi,3,1,0.0110101,0.037023
5.e6,0.0122,phi,3,1,0.0109986,0.0370378
5.e6,0.0122,pr,3,1,0.0110055,0.0370231
5.e6,0.0122,nfast,3,1,0.0110118,0.0370232
5.e6,0.0122,vfast,3,1,0.0110111,0.0370245
5.e6,0.0122,vth,3,1,0.011,0.037024
5.e6,0.0122,psi,4,1,0.0110047,0.0370134
5.e6,0.0122,phi,4,1,0.0110026,0.0370406
5.e6,0.0122,pr,4,1,0.0109957,0.0370137
5.e6,0.0122,nfast,4,1,0.0110074,0.0370312
5.e6,0.0122,vfast,4,1,0.0110086,0.037031
5.e6,0.0122,vth,4,1,0.0109851,0.0370198
5.e6,0.0123,psi,1,1,0.0111573,0.0370656
5.e6,0.0123,phi,1,1,0.0111538,0.0370671
5.e6,0.0123,pr,1,1,0.011157,0.0370645
5.e6,0.0123,nfast,1,1,0.0111561,0.0370668
5.e6,0.0123,vfast,1,1,0.0111616,0.0370696
5.e6,0.0123,vth,1,1,0.0111557,0.0370638
5.e6,0.0123,psi,2,1,0.0111583,0.037063
5.e6,0.0123,phi,2,1,0.0111537,0.0370673
5.e6,0.0123,pr,2,1,0.011158,0.0370619
5.e6,0.0123,nfast,2,1,0.0111564,0.0370662
5.e6,0.0123,vfast,2,1,0.011156,0.0370667
5.e6,0.0123,vth,2,1,0.0111555,0.037061
5.e6,0.0123,psi,3,1,0.0111588,0.0370663
5.e6,0.0123,phi,3,1,0.0111538,0.0370659
5.e6,0.0123,pr,3,1,0.0111582,0.0370653
5.e6,0.0123,nfast,3,1,0.011159,0.0370667
5.e6,0.0123,vfast,3,1,0.0111586,0.0370667
5.e6,0.0123,vth,3,1,0.0111572,0.0370642
5.e6,0.0123,psi,4,1,0.0111603,0.0370637
5.e6,0.0123,phi,4,1,0.0111537,0.0370672
5.e6,0.0123,pr,4,1,0.0111589,0.0370617
5.e6,0.0123,nfast,4,1,0.0111566,0.0370669
5.e6,0.0123,vfast,4,1,0.0111568,0.0370671
5.e6,0.0123,vth,4,1,0.011156,0.03706
5.e6,0.0124,psi,1,1,0.0112907,0.0371115
5.e6,0.0124,phi,1,1,0.0112847,0.0371115
5.e6,0.0124,pr,1,1,0.0112909,0.0371099
5.e6,0.0124,nfast,1,1,0.0112882,0.0371125
5.e6,0.0124,vfast,1,1,0.0112942,0.0371198
5.e6,0.0124,vth,1,1,0.0112894,0.0371082
5.e6,0.0124,psi,2,1,0.0112936,0.0371085
5.e6,0.0124,phi,2,1,0.0112845,0.0371118
5.e6,0.0124,pr,2,1,0.0112938,0.0371067
5.e6,0.0124,nfast,2,1,0.011289,0.0371118
5.e6,0.0124,vfast,2,1,0.0112881,0.0371123
5.e6,0.0124,vth,2,1,0.0112909,0.0371038
5.e6,0.0124,psi,3,1,0.0112924,0.0371135
5.e6,0.0124,phi,3,1,0.0112854,0.0371099
5.e6,0.0124,pr,3,1,0.0112921,0.0371116
5.e6,0.0124,nfast,3,1,0.0112924,0.0371141
5.e6,0.0124,vfast,3,1,0.0112918,0.0371139
5.e6,0.0124,vth,3,1,0.0112913,0.0371095
5.e6,0.0124,psi,4,1,0.0112961,0.0371107
5.e6,0.0124,phi,4,1,0.0112845,0.0371116
5.e6,0.0124,pr,4,1,0.0112954,0.0371069
5.e6,0.0124,nfast,4,1,0.0112888,0.0371129
5.e6,0.0124,vfast,4,1,0.011289,0.0371134
5.e6,0.0124,vth,4,1,0.0112922,0.0371028
5.e6,0.0125,psi,1,1,0.0114342,0.0371716
5.e6,0.0125,phi,1,1,0.0114357,0.0371685
5.e6,0.0125,pr,1,1,0.011435,0.0371721
5.e6,0.0125,nfast,1,1,0.0114343,0.0371701
5.e6,0.0125,vfast,1,1,0.011429,0.0371714
5.e6,0.0125,vth,1,1,0.0114363,0.0371717
5.e6,0.0125,psi,2,1,0.011435,0.037174
5.e6,0.0125,phi,2,1,0.0114356,0.0371683
5.e6,0.0125,pr,2,1,0.0114359,0.0371745
5.e6,0.0125,nfast,2,1,0.0114345,0.0371707
5.e6,0.0125,vfast,2,1,0.0114344,0.0371701
5.e6,0.0125,vth,2,1,0.0114382,0.0371737
5.e6,0.0125,psi,3,1,0.0114328,0.037172
5.e6,0.0125,phi,3,1,0.0114364,0.0371692
5.e6,0.0125,pr,3,1,0.0114338,0.0371723
5.e6,0.0125,nfast,3,1,0.0114324,0.0371719
5.e6,0.0125,vfast,3,1,0.0114327,0.0371716
5.e6,0.0125,vth,3,1,0.0114351,0.0371724
5.e6,0.0125,psi,4,1,0.0114333,0.0371747
5.e6,0.0125,phi,4,1,0.0114357,0.0371683
5.e6,0.0125,pr,4,1,0.0114354,0.0371753
5.e6,0.0125,nfast,4,1,0.011434,0.0371703
5.e6,0.0125,vfast,4,1,0.0114337,0.0371703
5.e6,0.0125,vth,4,1,0.0114384,0.0371747
5.e6,0.0126,psi,1,1,0.0115585,0.0372125
5.e6,0.0126,phi,1,1,0.011553,0.0372117
5.e6,0.0126,pr,1,1,0.0115589,0.037211
5.e6,0.0126,nfast,1,1,0.0115562,0.0372129
5.e6,0.0126,vfast,1,1,0.0115608,0.0372204
5.e6,0.0126,vth,1,1,0.0115577,0.0372093
5.e6,0.0126,psi,2,1,0.0115617,0.0372099
5.e6,0.0126,phi,2,1,0.0115528,0.0372119
5.e6,0.0126,pr,2,1,0.0115621,0.0372083
5.e6,0.0126,nfast,2,1,0.0115571,0.0372124
5.e6,0.0126,vfast,2,1,0.0115561,0.0372128
5.e6,0.0126,vth,2,1,0.0115596,0.0372052
5.e6,0.0126,psi,3,1,0.0115599,0.0372143
5.e6,0.0126,phi,3,1,0.0115538,0.0372103
5.e6,0.0126,pr,3,1,0.0115599,0.0372126
5.e6,0.0126,nfast,3,1,0.0115599,0.0372149
5.e6,0.0126,vfast,3,1,0.0115593,0.0372146
5.e6,0.0126,vth,3,1,0.0115594,0.0372106
5.e6,0.0126,psi,4,1,0.0115637,0.0372122
5.e6,0.0126,phi,4,1,0.0115528,0.0372118
5.e6,0.0126,pr,4,1,0.0115636,0.0372086
5.e6,0.0126,nfast,4,1,0.0115568,0.0372133
5.e6,0.0126,vfast,4,1,0.0115568,0.0372138
5.e6,0.0126,vth,4,1,0.0115612,0.0372043
5.e6,0.0127,psi,1,1,0.0116916,0.0372611
5.e6,0.0127,phi,1,1,0.0116855,0.0372604
5.e6,0.0127,pr,1,1,0.0116919,0.0372595
5.e6,0.0127,nfast,1,1,0.0116891,0.0372617
5.e6,0.0127,vfast,1,1,0.0116944,0.0372697
5.e6,0.0127,vth,1,1,0.0116905,0.0372577
5.e6,0.0127,psi,2,1,0.0116951,0.0372582
5.e6,0.0127,phi,2,1,0.0116852,0.0372606
5.e6,0.0127,pr,2,1,0.0116955,0.0372563
5.e6,0.0127,nfast,2,1,0.01169,0.037261
5.e6,0.0127,vfast,2,1,0.011689,0.0372614
5.e6,0.0127,vth,2,1,0.0116926,0.0372529
5.e6,0.0127,psi,3,1,0.0116932,0.037263
5.e6,0.0127,phi,3,1,0.0116863,0.0372588
5.e6,0.0127,pr,3,1,0.0116932,0.0372612
5.e6,0.0127,nfast,3,1,0.0116932,0.0372636
5.e6,0.0127,vfast,3,1,0.0116926,0.0372634
5.e6,0.0127,vth,3,1,0.0116925,0.037259
5.e6,0.0127,psi,4,1,0.0116975,0.0372607
5.e6,0.0127,phi,4,1,0.0116852,0.0372604
5.e6,0.0127,pr,4,1,0.0116973,0.0372566
5.e6,0.0127,nfast,4,1,0.0116898,0.0372621
5.e6,0.0127,vfast,4,1,0.0116898,0.0372626
5.e6,0.0127,vth,4,1,0.0116945,0.0372519
5.e6,0.0128,psi,1,1,0.0118299,0.0373144
5.e6,0.0128,phi,1,1,0.0118273,0.0373125
5.e6,0.0128,pr,1,1,0.0118304,0.0373137
5.e6,0.0128,nfast,1,1,0.0118286,0.037314
5.e6,0.0128,vfast,1,1,0.0118292,0.037319
5.e6,0.0128,vth,1,1,0.0118302,0.0373125
5.e6,0.0128,psi,2,1,0.0118322,0.0373139
5.e6,0.0128,phi,2,1,0.0118271,0.0373126
5.e6,0.0128,pr,2,1,0.0118328,0.0373131
5.e6,0.0128,nfast,2,1,0.0118292,0.0373139
5.e6,0.0128,vfast,2,1,0.0118287,0.0373139
5.e6,0.0128,vth,2,1,0.0118324,0.0373108
5.e6,0.0128,psi,3,1,0.0118302,0.0373156
5.e6,0.0128,phi,3,1,0.011828,0.037312
5.e6,0.0128,pr,3,1,0.0118307,0.0373148
5.e6,0.0128,nfast,3,1,0.0118301,0.0373159
5.e6,0.0128,vfast,3,1,0.0118298,0.0373156
5.e6,0.0128,vth,3,1,0.0118308,0.0373136
5.e6,0.0128,psi,4,1,0.0118327,0.0373156
5.e6,0.0128,phi,4,1,0.0118272,0.0373125
5.e6,0.0128,pr,4,1,0.0118337,0.0373137
5.e6,0.0128,nfast,4,1,0.0118289,0.0373143
5.e6,0.0128,vfast,4,1,0.0118288,0.0373146
5.e6,0.0128,vth,4,1,0.0118336,0.0373108
5.e6,0.0129,psi,1,1,0.0119631,0.0373614
5.e6,0.0129,phi,1,1,0.0119594,0.0373598
5.e6,0.0129,pr,1,1,0.0119635,0.0373605
5.e6,0.0129,nfast,1,1,0.0119615,0.0373612
5.e6,0.0129,vfast,1,1,0.0119634,0.0373672
5.e6,0.0129,vth,1,1,0.011963,0.0373591
5.e6,0.0129,psi,2,1,0.0119658,0.0373602
5.e6,0.0129,phi,2,1,0.0119592,0.0373599
5.e6,0.0129,pr,2,1,0.0119664,0.0373591
5.e6,0.0129,nfast,2,1,0.0119622,0.037361
5.e6,0.0129,vfast,2,1,0.0119615,0.0373611
5.e6,0.0129,vth,2,1,0.0119652,0.0373564
5.e6,0.0129,psi,3,1,0.0119638,0.0373628
5.e6,0.0129,phi,3,1,0.0119602,0.037359
5.e6,0.0129,pr,3,1,0.0119641,0.0373617
5.e6,0.0129,nfast,3,1,0.0119637,0.0373632
5.e6,0.0129,vfast,3,1,0.0119634,0.0373629
5.e6,0.0129,vth,3,1,0.0119641,0.0373603
5.e6,0.0129,psi,4,1,0.0119669,0.0373622
5.e6,0.0129,phi,4,1,0.0119592,0.0373598
5.e6,0.0129,pr,4,1,0.0119676,0.0373596
5.e6,0.0129,nfast,4,1,0.0119618,0.0373616
5.e6,0.0129,vfast,4,1,0.0119618,0.0373619
5.e6,0.0129,vth,4,1,0.0119668,0.037356
5.e6,0.013,psi,1,1,0.0120953,0.0374164
5.e6,0.013,phi,1,1,0.0120948,0.0374184
5.e6,0.013,pr,1,1,0.0120948,0.0374163
5.e6,0.013,nfast,1,1,0.0120953,0.0374172
5.e6,0.013,vfast,1,1,0.0120982,0.0374156
5.e6,0.013,vth,1,1,0.0120941,0.0374167
5.e6,0.013,psi,2,1,0.0120944,0.0374151
5.e6,0.013,phi,2,1,0.0120948,0.0374185
5.e6,0.013,pr,2,1,0.0120938,0.0374149
5.e6,0.013,nfast,2,1,0.0120951,0.0374169
5.e6,0.013,vfast,2,1,0.0120952,0.0374172
5.e6,0.013,vth,2,1,0.0120925,0.0374158
5.e6,0.013,psi,3,1,0.0120959,0.0374159
5.e6,0.013,phi,3,1,0.0120943,0.0374181
5.e6,0.013,pr,3,1,0.0120953,0.0374158
5.e6,0.013,nfast,3,1,0.0120961,0.0374159
5.e6,0.013,vfast,3,1,0.012096,0.0374161
5.e6,0.013,vth,3,1,0.0120946,0.037416
5.e6,0.013,psi,4,1,0.0120953,0.0374143
5.e6,0.013,phi,4,1,0.0120948,0.0374185
5.e6,0.013,pr,4,1,0.0120939,0.0374142
5.e6,0.013,nfast,4,1,0.0120955,0.037417
5.e6,0.013,vfast,4,1,0.0120957,0.037417
5.e6,0.013,vth,4,1,0.0120921,0.0374149
5.e6,0.0131,psi,1,1,0.012226,0.0374559
5.e6,0.0131,phi,1,1,0.0122196,0.0374578
5.e6,0.0131,pr,1,1,0.0122255,0.0374544
5.e6,0.0131,nfast,1,1,0.0122238,0.0374572
5.e6,0.0131,vfast,1,1,0.0122326,0.0374624
5.e6,0.0131,vth,1,1,0.0122233,0.0374533
5.e6,0.0131,psi,2,1,0.0122281,0.0374516
5.e6,0.0131,phi,2,1,0.0122194,0.0374581
5.e6,0.0131,pr,2,1,0.0122276,0.0374495
5.e6,0.0131,nfast,2,1,0.0122244,0.0374562
5.e6,0.0131,vfast,2,1,0.0122237,0.037457
5.e6,0.0131,vth,2,1,0.012223,0.0374474
5.e6,0.0131,psi,3,1,0.0122283,0.0374566
5.e6,0.0131,phi,3,1,0.0122196,0.037456
5.e6,0.0131,pr,3,1,0.0122276,0.0374549
5.e6,0.0131,nfast,3,1,0.0122286,0.0374571
5.e6,0.0131,vfast,3,1,0.0122279,0.0374572
5.e6,0.0131,vth,3,1,0.012226,0.0374533
5.e6,0.0131,psi,4,1,0.0122316,0.0374525
5.e6,0.0131,phi,4,1,0.0122194,0.037458
5.e6,0.0131,pr,4,1,0.0122297,0.0374486
5.e6,0.0131,nfast,4,1,0.0122247,0.0374572
5.e6,0.0131,vfast,4,1,0.012225,0.0374578
5.e6,0.0131,vth,4,1,0.0122249,0.0374449
5.e6,0.0132,psi,1,1,0.0123689,0.0375101
5.e6,0.0132,phi,1,1,0.0123694,0.0375104
5.e6,0.0132,pr,1,1,0.0123688,0.0375102
5.e6,0.0132,nfast,1,1,0.0123691,0.0375101
5.e6,0.0132,vfast,1,1,0.0123688,0.0375092
5.e6,0.0132,vth,1,1,0.0123689,0.0375104
5.e6,0.0132,psi,2,1,0.0123684,0.0375102
5.e6,0.0132,phi,2,1,0.0123695,0.0375104
5.e6,0.0132,pr,2,1,0.0123683,0.0375104
5.e6,0.0132,nfast,2,1,0.012369,0.0375102
5.e6,0.0132,vfast,2,1,0.0123691,0.0375102
5.e6,0.0132,vth,2,1,0.0123685,0.0375109
5.e6,0.0132,psi,3,1,0.0123687,0.0375099
5.e6,0.0132,phi,3,1,0.0123693,0.0375105
5.e6,0.0132,pr,3,1,0.0123687,0.03751
5.e6,0.0132,nfast,3,1,0.0123688,0.0375098
5.e6,0.0132,vfast,3,1,0.0123688,0.0375099
5.e6,0.0132,vth,3,1,0.0123687,0.0375103
5.e6,0.0132,psi,4,1,0.0123682,0.0375099
5.e6,0.0132,phi,4,1,0.0123695,0.0375104
5.e6,0.0132,pr,4,1,0.0123681,0.0375103
5.e6,0.0132,nfast,4,1,0.012369,0.0375101
5.e6,0.0132,vfast,4,1,0.0123691,0.03751
5.e6,0.0132,vth,4,1,0.0123682,0.0375109
5.e6,0.0133,psi,1,1,0.0124976,0.0375519
5.e6,0.0133,phi,1,1,0.0124931,0.0375547
5.e6,0.0133,pr,1,1,0.0124969,0.037551
5.e6,0.0133,nfast,1,1,0.0124962,0.0375533
5.e6,0.0133,vfast,1,1,0.012504,0.0375553
5.e6,0.0133,vth,1,1,0.012495,0.0375506
5.e6,0.0133,psi,2,1,0.0124984,0.0375483
5.e6,0.0133,phi,2,1,0.012493,0.037555
5.e6,0.0133,pr,2,1,0.0124975,0.0375468
5.e6,0.0133,nfast,2,1,0.0124964,0.0375523
5.e6,0.0133,vfast,2,1,0.012496,0.0375532
5.e6,0.0133,vth,2,1,0.0124935,0.0375461
5.e6,0.0133,psi,3,1,0.0124995,0.0375519
5.e6,0.0133,phi,3,1,0.0124927,0.0375533
5.e6,0.0133,pr,3,1,0.0124986,0.0375507
5.e6,0.0133,nfast,3,1,0.0124998,0.0375521
5.e6,0.0133,vfast,3,1,0.0124992,0.0375524
5.e6,0.0133,vth,3,1,0.012497,0.0375499
5.e6,0.0133,psi,4,1,0.0125012,0.0375481
5.e6,0.0133,phi,4,1,0.012493,0.0375548
5.e6,0.0133,pr,4,1,0.012499,0.0375454
5.e6,0.0133,nfast,4,1,0.0124969,0.0375531
5.e6,0.0133,vfast,4,1,0.0124972,0.0375534
