       r	   dnnbi(m^-3)	    dne(m^-3)	    dni(m^-3)	     tbn(keV)	     ti(keV)	     te(keV)	   vzt_eq(m/s)	   vth_eq(m/s)	  vthermalep(m/s)	       etann(MKS)
  0.7940000E+00	  0.3875674E+18	  0.2443788E+20	  0.2052109E+20	  0.1170224E+06	  0.4319353E+03	  0.3199727E+03	  0.2556470E-02	  0.0000000E+00	  0.3348480E+07	  0.1341002E+02
  0.7950000E+00	  0.3829416E+18	  0.2441443E+20	  0.2051025E+20	  0.1170338E+06	  0.4300768E+03	  0.3185065E+03	  0.2552689E-02	  0.0000000E+00	  0.3348642E+07	  0.1350855E+02
  0.7960000E+00	  0.3783244E+18	  0.2439094E+20	  0.2049940E+20	  0.1170455E+06	  0.4282185E+03	  0.3170418E+03	  0.2548915E-02	  0.0000000E+00	  0.3348810E+07	  0.1360817E+02
  0.7970000E+00	  0.3737224E+18	  0.2436741E+20	  0.2048856E+20	  0.1170573E+06	  0.4263607E+03	  0.3155786E+03	  0.2545150E-02	  0.0000000E+00	  0.3348979E+07	  0.1370890E+02
  0.7980000E+00	  0.3691417E+18	  0.2434385E+20	  0.2047769E+20	  0.1170690E+06	  0.4245033E+03	  0.3141169E+03	  0.2541392E-02	  0.0000000E+00	  0.3349146E+07	  0.1381073E+02
  0.7990000E+00	  0.3645888E+18	  0.2432024E+20	  0.2046681E+20	  0.1170803E+06	  0.4226463E+03	  0.3126567E+03	  0.2537642E-02	  0.0000000E+00	  0.3349308E+07	  0.1391370E+02
  0.8000000E+00	  0.3600700E+18	  0.2429660E+20	  0.2045590E+20	  0.1170910E+06	  0.4207900E+03	  0.3111980E+03	  0.2533900E-02	  0.0000000E+00	  0.3349461E+07	  0.1401780E+02
  0.8010000E+00	  0.3555898E+18	  0.2427292E+20	  0.2044496E+20	  0.1171009E+06	  0.4189343E+03	  0.3097408E+03	  0.2530165E-02	  0.0000000E+00	  0.3349603E+07	  0.1412305E+02
  0.8020000E+00	  0.3511452E+18	  0.2424919E+20	  0.2043399E+20	  0.1171103E+06	  0.4170793E+03	  0.3082851E+03	  0.2526437E-02	  0.0000000E+00	  0.3349736E+07	  0.1422948E+02
  0.8030000E+00	  0.3467314E+18	  0.2422543E+20	  0.2042300E+20	  0.1171193E+06	  0.4152251E+03	  0.3068309E+03	  0.2522718E-02	  0.0000000E+00	  0.3349865E+07	  0.1433710E+02
  0.8040000E+00	  0.3423436E+18	  0.2420163E+20	  0.2041199E+20	  0.1171283E+06	  0.4133718E+03	  0.3053781E+03	  0.2519005E-02	  0.0000000E+00	  0.3349995E+07	  0.1444593E+02
  0.8050000E+00	  0.3379770E+18	  0.2417779E+20	  0.2040096E+20	  0.1171376E+06	  0.4115194E+03	  0.3039268E+03	  0.2515301E-02	  0.0000000E+00	  0.3350128E+07	  0.1455601E+02
  0.8060000E+00	  0.3336268E+18	  0.2415391E+20	  0.2038993E+20	  0.1171475E+06	  0.4096680E+03	  0.3024770E+03	  0.2511604E-02	  0.0000000E+00	  0.3350269E+07	  0.1466735E+02
  0.8070000E+00	  0.3292882E+18	  0.2412999E+20	  0.2037889E+20	  0.1171582E+06	  0.4078177E+03	  0.3010286E+03	  0.2507915E-02	  0.0000000E+00	  0.3350421E+07	  0.1477997E+02
  0.8080000E+00	  0.3249565E+18	  0.2410603E+20	  0.2036785E+20	  0.1171700E+06	  0.4059685E+03	  0.2995816E+03	  0.2504234E-02	  0.0000000E+00	  0.3350590E+07	  0.1489390E+02
  0.8090000E+00	  0.3206266E+18	  0.2408204E+20	  0.2035682E+20	  0.1171831E+06	  0.4041206E+03	  0.2981361E+03	  0.2500560E-02	  0.0000000E+00	  0.3350778E+07	  0.1500917E+02
  0.8100000E+00	  0.3162940E+18	  0.2405800E+20	  0.2034580E+20	  0.1171980E+06	  0.4022740E+03	  0.2966920E+03	  0.2496894E-02	  0.0000000E+00	  0.3350991E+07	  0.1512580E+02
  0.8110000E+00	  0.3119556E+18	  0.2403393E+20	  0.2033479E+20	  0.1172147E+06	  0.4004288E+03	  0.2952493E+03	  0.2493237E-02	  0.0000000E+00	  0.3351230E+07	  0.1524381E+02
  0.8120000E+00	  0.3076156E+18	  0.2400981E+20	  0.2032379E+20	  0.1172331E+06	  0.3985850E+03	  0.2938080E+03	  0.2489587E-02	  0.0000000E+00	  0.3351492E+07	  0.1536323E+02
  0.8130000E+00	  0.3032802E+18	  0.2398566E+20	  0.2031279E+20	  0.1172528E+06	  0.3967427E+03	  0.2923681E+03	  0.2485945E-02	  0.0000000E+00	  0.3351774E+07	  0.1548406E+02
  0.8140000E+00	  0.2989555E+18	  0.2396147E+20	  0.2030179E+20	  0.1172736E+06	  0.3949020E+03	  0.2909296E+03	  0.2482310E-02	  0.0000000E+00	  0.3352072E+07	  0.1560634E+02
  0.8150000E+00	  0.2946475E+18	  0.2393724E+20	  0.2029078E+20	  0.1172952E+06	  0.3930629E+03	  0.2894924E+03	  0.2478682E-02	  0.0000000E+00	  0.3352380E+07	  0.1573007E+02
  0.8160000E+00	  0.2903625E+18	  0.2391297E+20	  0.2027974E+20	  0.1173172E+06	  0.3912256E+03	  0.2880566E+03	  0.2475062E-02	  0.0000000E+00	  0.3352695E+07	  0.1585529E+02
  0.8170000E+00	  0.2861064E+18	  0.2388866E+20	  0.2026869E+20	  0.1173394E+06	  0.3893901E+03	  0.2866222E+03	  0.2471448E-02	  0.0000000E+00	  0.3353012E+07	  0.1598199E+02
  0.8180000E+00	  0.2818854E+18	  0.2386431E+20	  0.2025760E+20	  0.1173615E+06	  0.3875564E+03	  0.2851891E+03	  0.2467842E-02	  0.0000000E+00	  0.3353327E+07	  0.1611022E+02
  0.8190000E+00	  0.2777055E+18	  0.2383992E+20	  0.2024647E+20	  0.1173831E+06	  0.3857247E+03	  0.2837574E+03	  0.2464242E-02	  0.0000000E+00	  0.3353636E+07	  0.1623998E+02
  0.8200000E+00	  0.2735730E+18	  0.2381550E+20	  0.2023530E+20	  0.1174040E+06	  0.3838950E+03	  0.2823270E+03	  0.2460648E-02	  0.0000000E+00	  0.3353935E+07	  0.1637130E+02
  0.8210000E+00	  0.2694922E+18	  0.2379104E+20	  0.2022408E+20	  0.1174240E+06	  0.3820674E+03	  0.2808979E+03	  0.2457061E-02	  0.0000000E+00	  0.3354220E+07	  0.1650420E+02
  0.8220000E+00	  0.2654608E+18	  0.2376654E+20	  0.2021281E+20	  0.1174433E+06	  0.3802419E+03	  0.2794702E+03	  0.2453480E-02	  0.0000000E+00	  0.3354495E+07	  0.1663870E+02
  0.8230000E+00	  0.2614750E+18	  0.2374200E+20	  0.2020150E+20	  0.1174622E+06	  0.3784186E+03	  0.2780438E+03	  0.2449906E-02	  0.0000000E+00	  0.3354765E+07	  0.1677485E+02
  0.8240000E+00	  0.2575307E+18	  0.2371742E+20	  0.2019015E+20	  0.1174810E+06	  0.3765976E+03	  0.2766186E+03	  0.2446339E-02	  0.0000000E+00	  0.3355034E+07	  0.1691266E+02
  0.8250000E+00	  0.2536241E+18	  0.2369280E+20	  0.2017876E+20	  0.1175000E+06	  0.3747789E+03	  0.2751948E+03	  0.2442778E-02	  0.0000000E+00	  0.3355306E+07	  0.1705217E+02
  0.8260000E+00	  0.2497512E+18	  0.2366814E+20	  0.2016734E+20	  0.1175196E+06	  0.3729626E+03	  0.2737723E+03	  0.2439224E-02	  0.0000000E+00	  0.3355586E+07	  0.1719342E+02
  0.8270000E+00	  0.2459081E+18	  0.2364344E+20	  0.2015589E+20	  0.1175401E+06	  0.3711488E+03	  0.2723510E+03	  0.2435677E-02	  0.0000000E+00	  0.3355878E+07	  0.1733643E+02
  0.8280000E+00	  0.2420908E+18	  0.2361870E+20	  0.2014441E+20	  0.1175618E+06	  0.3693376E+03	  0.2709311E+03	  0.2432138E-02	  0.0000000E+00	  0.3356188E+07	  0.1748124E+02
  0.8290000E+00	  0.2382954E+18	  0.2359392E+20	  0.2013292E+20	  0.1175850E+06	  0.3675290E+03	  0.2695124E+03	  0.2428605E-02	  0.0000000E+00	  0.3356519E+07	  0.1762789E+02
  0.8300000E+00	  0.2345180E+18	  0.2356910E+20	  0.2012140E+20	  0.1176100E+06	  0.3657230E+03	  0.2680950E+03	  0.2425080E-02	  0.0000000E+00	  0.3356876E+07	  0.1777641E+02
  0.8310000E+00	  0.2307560E+18	  0.2354424E+20	  0.2010987E+20	  0.1176370E+06	  0.3639198E+03	  0.2666789E+03	  0.2421562E-02	  0.0000000E+00	  0.3357262E+07	  0.1792683E+02
  0.8320000E+00	  0.2270126E+18	  0.2351934E+20	  0.2009832E+20	  0.1176659E+06	  0.3621194E+03	  0.2652640E+03	  0.2418052E-02	  0.0000000E+00	  0.3357673E+07	  0.1807919E+02
  0.8330000E+00	  0.2232921E+18	  0.2349440E+20	  0.2008675E+20	  0.1176963E+06	  0.3603219E+03	  0.2638503E+03	  0.2414549E-02	  0.0000000E+00	  0.3358106E+07	  0.1823353E+02
  0.8340000E+00	  0.2195990E+18	  0.2346942E+20	  0.2007515E+20	  0.1177278E+06	  0.3585274E+03	  0.2624379E+03	  0.2411052E-02	  0.0000000E+00	  0.3358556E+07	  0.1838986E+02
  0.8350000E+00	  0.2159378E+18	  0.2344439E+20	  0.2006351E+20	  0.1177602E+06	  0.3567359E+03	  0.2610268E+03	  0.2407562E-02	  0.0000000E+00	  0.3359019E+07	  0.1854822E+02
  0.8360000E+00	  0.2123129E+18	  0.2341933E+20	  0.2005184E+20	  0.1177932E+06	  0.3549476E+03	  0.2596168E+03	  0.2404079E-02	  0.0000000E+00	  0.3359488E+07	  0.1870865E+02
  0.8370000E+00	  0.2087288E+18	  0.2339423E+20	  0.2004013E+20	  0.1178263E+06	  0.3531625E+03	  0.2582081E+03	  0.2400602E-02	  0.0000000E+00	  0.3359961E+07	  0.1887117E+02
  0.8380000E+00	  0.2051900E+18	  0.2336909E+20	  0.2002837E+20	  0.1178594E+06	  0.3513806E+03	  0.2568005E+03	  0.2397131E-02	  0.0000000E+00	  0.3360433E+07	  0.1903583E+02
  0.8390000E+00	  0.2017009E+18	  0.2334392E+20	  0.2001656E+20	  0.1178921E+06	  0.3496021E+03	  0.2553942E+03	  0.2393666E-02	  0.0000000E+00	  0.3360899E+07	  0.1920265E+02
  0.8400000E+00	  0.1982660E+18	  0.2331870E+20	  0.2000470E+20	  0.1179240E+06	  0.3478270E+03	  0.2539890E+03	  0.2390206E-02	  0.0000000E+00	  0.3361354E+07	  0.1937168E+02
  0.8410000E+00	  0.1948885E+18	  0.2329345E+20	  0.1999278E+20	  0.1179550E+06	  0.3460554E+03	  0.2525850E+03	  0.2386752E-02	  0.0000000E+00	  0.3361795E+07	  0.1954294E+02
  0.8420000E+00	  0.1915666E+18	  0.2326815E+20	  0.1998080E+20	  0.1179852E+06	  0.3442874E+03	  0.2511822E+03	  0.2383303E-02	  0.0000000E+00	  0.3362226E+07	  0.1971649E+02
  0.8430000E+00	  0.1882973E+18	  0.2324282E+20	  0.1996876E+20	  0.1180150E+06	  0.3425231E+03	  0.2497805E+03	  0.2379861E-02	  0.0000000E+00	  0.3362651E+07	  0.1989237E+02
  0.8440000E+00	  0.1850777E+18	  0.2321745E+20	  0.1995668E+20	  0.1180447E+06	  0.3407624E+03	  0.2483800E+03	  0.2376424E-02	  0.0000000E+00	  0.3363074E+07	  0.2007062E+02
  0.8450000E+00	  0.1819046E+18	  0.2319204E+20	  0.1994454E+20	  0.1180745E+06	  0.3390055E+03	  0.2469806E+03	  0.2372992E-02	  0.0000000E+00	  0.3363499E+07	  0.2025129E+02
  0.8460000E+00	  0.1787751E+18	  0.2316659E+20	  0.1993236E+20	  0.1181048E+06	  0.3372525E+03	  0.2455824E+03	  0.2369567E-02	  0.0000000E+00	  0.3363930E+07	  0.2043443E+02
  0.8470000E+00	  0.1756862E+18	  0.2314110E+20	  0.1992013E+20	  0.1181359E+06	  0.3355033E+03	  0.2441854E+03	  0.2366148E-02	  0.0000000E+00	  0.3364373E+07	  0.2062009E+02
  0.8480000E+00	  0.1726349E+18	  0.2311557E+20	  0.1990786E+20	  0.1181681E+06	  0.3337582E+03	  0.2427894E+03	  0.2362736E-02	  0.0000000E+00	  0.3364832E+07	  0.2080832E+02
  0.8490000E+00	  0.1696182E+18	  0.2309001E+20	  0.1989555E+20	  0.1182017E+06	  0.3320170E+03	  0.2413947E+03	  0.2359329E-02	  0.0000000E+00	  0.3365310E+07	  0.2099917E+02
  0.8500000E+00	  0.1666330E+18	  0.2306440E+20	  0.1988320E+20	  0.1182370E+06	  0.3302800E+03	  0.2400010E+03	  0.2355929E-02	  0.0000000E+00	  0.3365812E+07	  0.2119270E+02
  0.8510000E+00	  0.1636773E+18	  0.2303875E+20	  0.1987082E+20	  0.1182742E+06	  0.3285471E+03	  0.2386085E+03	  0.2352536E-02	  0.0000000E+00	  0.3366341E+07	  0.2138897E+02
  0.8520000E+00	  0.1607526E+18	  0.2301307E+20	  0.1985840E+20	  0.1183131E+06	  0.3268185E+03	  0.2372171E+03	  0.2349149E-02	  0.0000000E+00	  0.3366894E+07	  0.2158801E+02
  0.8530000E+00	  0.1578614E+18	  0.2298734E+20	  0.1984593E+20	  0.1183534E+06	  0.3250942E+03	  0.2358268E+03	  0.2345769E-02	  0.0000000E+00	  0.3367468E+07	  0.2178989E+02
  0.8540000E+00	  0.1550062E+18	  0.2296157E+20	  0.1983343E+20	  0.1183947E+06	  0.3233743E+03	  0.2344376E+03	  0.2342394E-02	  0.0000000E+00	  0.3368056E+07	  0.2199466E+02
  0.8550000E+00	  0.1521895E+18	  0.2293576E+20	  0.1982089E+20	  0.1184369E+06	  0.3216589E+03	  0.2330495E+03	  0.2339026E-02	  0.0000000E+00	  0.3368656E+07	  0.2220238E+02
  0.8560000E+00	  0.1494138E+18	  0.2290991E+20	  0.1980829E+20	  0.1184796E+06	  0.3199479E+03	  0.2316624E+03	  0.2335663E-02	  0.0000000E+00	  0.3369263E+07	  0.2241310E+02
  0.8570000E+00	  0.1466815E+18	  0.2288402E+20	  0.1979565E+20	  0.1185224E+06	  0.3182416E+03	  0.2302765E+03	  0.2332306E-02	  0.0000000E+00	  0.3369872E+07	  0.2262689E+02
  0.8580000E+00	  0.1439951E+18	  0.2285809E+20	  0.1978295E+20	  0.1185651E+06	  0.3165400E+03	  0.2288916E+03	  0.2328954E-02	  0.0000000E+00	  0.3370479E+07	  0.2284380E+02
  0.8590000E+00	  0.1413571E+18	  0.2283212E+20	  0.1977021E+20	  0.1186074E+06	  0.3148431E+03	  0.2275078E+03	  0.2325608E-02	  0.0000000E+00	  0.3371080E+07	  0.2306389E+02
  0.8600000E+00	  0.1387700E+18	  0.2280610E+20	  0.1975740E+20	  0.1186490E+06	  0.3131510E+03	  0.2261250E+03	  0.2322266E-02	  0.0000000E+00	  0.3371671E+07	  0.2328723E+02
  0.8610000E+00	  0.1362355E+18	  0.2278004E+20	  0.1974454E+20	  0.1186896E+06	  0.3114638E+03	  0.2247433E+03	  0.2318930E-02	  0.0000000E+00	  0.3372248E+07	  0.2351388E+02
  0.8620000E+00	  0.1337519E+18	  0.2275395E+20	  0.1973162E+20	  0.1187296E+06	  0.3097816E+03	  0.2233626E+03	  0.2315599E-02	  0.0000000E+00	  0.3372815E+07	  0.2374391E+02
  0.8630000E+00	  0.1313167E+18	  0.2272781E+20	  0.1971864E+20	  0.1187691E+06	  0.3081044E+03	  0.2219829E+03	  0.2312273E-02	  0.0000000E+00	  0.3373377E+07	  0.2397740E+02
  0.8640000E+00	  0.1289276E+18	  0.2270163E+20	  0.1970561E+20	  0.1188085E+06	  0.3064323E+03	  0.2206042E+03	  0.2308952E-02	  0.0000000E+00	  0.3373937E+07	  0.2421443E+02
  0.8650000E+00	  0.1265822E+18	  0.2267540E+20	  0.1969253E+20	  0.1188482E+06	  0.3047654E+03	  0.2192265E+03	  0.2305636E-02	  0.0000000E+00	  0.3374500E+07	  0.2445506E+02
  0.8660000E+00	  0.1242778E+18	  0.2264914E+20	  0.1967940E+20	  0.1188884E+06	  0.3031037E+03	  0.2178499E+03	  0.2302325E-02	  0.0000000E+00	  0.3375070E+07	  0.2469938E+02
  0.8670000E+00	  0.1220122E+18	  0.2262284E+20	  0.1966622E+20	  0.1189295E+06	  0.3014474E+03	  0.2164742E+03	  0.2299020E-02	  0.0000000E+00	  0.3375653E+07	  0.2494747E+02
  0.8680000E+00	  0.1197828E+18	  0.2259650E+20	  0.1965299E+20	  0.1189717E+06	  0.2997964E+03	  0.2150995E+03	  0.2295720E-02	  0.0000000E+00	  0.3376253E+07	  0.2519941E+02
  0.8690000E+00	  0.1175872E+18	  0.2257012E+20	  0.1963972E+20	  0.1190154E+06	  0.2981509E+03	  0.2137258E+03	  0.2292425E-02	  0.0000000E+00	  0.3376874E+07	  0.2545528E+02
  0.8700000E+00	  0.1154230E+18	  0.2254370E+20	  0.1962640E+20	  0.1190610E+06	  0.2965110E+03	  0.2123530E+03	  0.2289136E-02	  0.0000000E+00	  0.3377520E+07	  0.2571519E+02
  0.8710000E+00	  0.1132884E+18	  0.2251724E+20	  0.1961304E+20	  0.1191086E+06	  0.2948767E+03	  0.2109812E+03	  0.2285852E-02	  0.0000000E+00	  0.3378194E+07	  0.2597921E+02
  0.8720000E+00	  0.1111840E+18	  0.2249074E+20	  0.1959964E+20	  0.1191579E+06	  0.2932480E+03	  0.2096103E+03	  0.2282574E-02	  0.0000000E+00	  0.3378894E+07	  0.2624744E+02
  0.8730000E+00	  0.1091114E+18	  0.2246421E+20	  0.1958619E+20	  0.1192088E+06	  0.2916251E+03	  0.2082404E+03	  0.2279300E-02	  0.0000000E+00	  0.3379615E+07	  0.2651997E+02
  0.8740000E+00	  0.1070719E+18	  0.2243763E+20	  0.1957270E+20	  0.1192607E+06	  0.2900080E+03	  0.2068715E+03	  0.2276032E-02	  0.0000000E+00	  0.3380352E+07	  0.2679690E+02
  0.8750000E+00	  0.1050668E+18	  0.2241102E+20	  0.1955916E+20	  0.1193135E+06	  0.2883967E+03	  0.2055034E+03	  0.2272769E-02	  0.0000000E+00	  0.3381100E+07	  0.2707832E+02
  0.8760000E+00	  0.1030975E+18	  0.2238437E+20	  0.1954558E+20	  0.1193668E+06	  0.2867914E+03	  0.2041363E+03	  0.2269510E-02	  0.0000000E+00	  0.3381854E+07	  0.2736435E+02
  0.8770000E+00	  0.1011655E+18	  0.2235768E+20	  0.1953195E+20	  0.1194202E+06	  0.2851922E+03	  0.2027701E+03	  0.2266257E-02	  0.0000000E+00	  0.3382611E+07	  0.2765507E+02
  0.8780000E+00	  0.9927216E+17	  0.2233096E+20	  0.1951828E+20	  0.1194734E+06	  0.2835989E+03	  0.2014048E+03	  0.2263008E-02	  0.0000000E+00	  0.3383364E+07	  0.2795060E+02
  0.8790000E+00	  0.9741879E+17	  0.2230420E+20	  0.1950456E+20	  0.1195261E+06	  0.2820119E+03	  0.2000405E+03	  0.2259763E-02	  0.0000000E+00	  0.3384111E+07	  0.2825106E+02
  0.8800000E+00	  0.9560680E+17	  0.2227740E+20	  0.1949080E+20	  0.1195780E+06	  0.2804310E+03	  0.1986770E+03	  0.2256523E-02	  0.0000000E+00	  0.3384845E+07	  0.2855654E+02
  0.8810000E+00	  0.9383702E+17	  0.2225057E+20	  0.1947699E+20	  0.1196288E+06	  0.2788564E+03	  0.1973144E+03	  0.2253286E-02	  0.0000000E+00	  0.3385564E+07	  0.2886718E+02
  0.8820000E+00	  0.9210792E+17	  0.2222369E+20	  0.1946313E+20	  0.1196788E+06	  0.2772882E+03	  0.1959527E+03	  0.2250055E-02	  0.0000000E+00	  0.3386272E+07	  0.2918310E+02
  0.8830000E+00	  0.9041742E+17	  0.2219677E+20	  0.1944922E+20	  0.1197284E+06	  0.2757263E+03	  0.1945919E+03	  0.2246827E-02	  0.0000000E+00	  0.3386973E+07	  0.2950441E+02
  0.8840000E+00	  0.8876342E+17	  0.2216981E+20	  0.1943526E+20	  0.1197779E+06	  0.2741710E+03	  0.1932320E+03	  0.2243604E-02	  0.0000000E+00	  0.3387674E+07	  0.2983127E+02
  0.8850000E+00	  0.8714383E+17	  0.2214280E+20	  0.1942124E+20	  0.1198278E+06	  0.2726223E+03	  0.1918729E+03	  0.2240385E-02	  0.0000000E+00	  0.3388378E+07	  0.3016379E+02
  0.8860000E+00	  0.8555656E+17	  0.2211573E+20	  0.1940717E+20	  0.1198782E+06	  0.2710802E+03	  0.1905147E+03	  0.2237171E-02	  0.0000000E+00	  0.3389091E+07	  0.3050213E+02
  0.8870000E+00	  0.8399953E+17	  0.2208861E+20	  0.1939304E+20	  0.1199297E+06	  0.2695449E+03	  0.1891573E+03	  0.2233962E-02	  0.0000000E+00	  0.3389819E+07	  0.3084642E+02
  0.8880000E+00	  0.8247063E+17	  0.2206144E+20	  0.1937886E+20	  0.1199826E+06	  0.2680163E+03	  0.1878007E+03	  0.2230757E-02	  0.0000000E+00	  0.3390566E+07	  0.3119682E+02
  0.8890000E+00	  0.8096779E+17	  0.2203420E+20	  0.1936461E+20	  0.1200372E+06	  0.2664947E+03	  0.1864449E+03	  0.2227557E-02	  0.0000000E+00	  0.3391338E+07	  0.3155349E+02
  0.8900000E+00	  0.7948890E+17	  0.2200690E+20	  0.1935030E+20	  0.1200940E+06	  0.2649800E+03	  0.1850900E+03	  0.2224361E-02	  0.0000000E+00	  0.3392140E+07	  0.3191657E+02
  0.8910000E+00	  0.7803244E+17	  0.2197953E+20	  0.1933592E+20	  0.1201531E+06	  0.2634724E+03	  0.1837359E+03	  0.2221170E-02	  0.0000000E+00	  0.3392975E+07	  0.3228624E+02
  0.8920000E+00	  0.7659907E+17	  0.2195207E+20	  0.1932146E+20	  0.1202143E+06	  0.2619718E+03	  0.1823825E+03	  0.2217984E-02	  0.0000000E+00	  0.3393839E+07	  0.3266265E+02
  0.8930000E+00	  0.7519003E+17	  0.2192449E+20	  0.1930687E+20	  0.1202773E+06	  0.2604784E+03	  0.1810300E+03	  0.2214802E-02	  0.0000000E+00	  0.3394727E+07	  0.3304598E+02
  0.8940000E+00	  0.7380654E+17	  0.2189677E+20	  0.1929215E+20	  0.1203415E+06	  0.2589923E+03	  0.1796782E+03	  0.2211625E-02	  0.0000000E+00	  0.3395633E+07	  0.3343638E+02
  0.8950000E+00	  0.7244983E+17	  0.2186889E+20	  0.1927726E+20	  0.1204066E+06	  0.2575135E+03	  0.1783272E+03	  0.2208453E-02	  0.0000000E+00	  0.3396552E+07	  0.3383404E+02
  0.8960000E+00	  0.7112113E+17	  0.2184082E+20	  0.1926218E+20	  0.1204722E+06	  0.2560420E+03	  0.1769770E+03	  0.2205284E-02	  0.0000000E+00	  0.3397478E+07	  0.3423914E+02
  0.8970000E+00	  0.6982167E+17	  0.2181255E+20	  0.1924687E+20	  0.1205380E+06	  0.2545779E+03	  0.1756276E+03	  0.2202120E-02	  0.0000000E+00	  0.3398405E+07	  0.3465185E+02
  0.8980000E+00	  0.6855268E+17	  0.2178403E+20	  0.1923133E+20	  0.1206035E+06	  0.2531214E+03	  0.1742790E+03	  0.2198960E-02	  0.0000000E+00	  0.3399328E+07	  0.3507239E+02
  0.8990000E+00	  0.6731538E+17	  0.2175526E+20	  0.1921551E+20	  0.1206683E+06	  0.2516724E+03	  0.1729311E+03	  0.2195804E-02	  0.0000000E+00	  0.3400241E+07	  0.3550094E+02
  0.9000000E+00	  0.6611100E+17	  0.2172620E+20	  0.1919940E+20	  0.1207320E+06	  0.2502310E+03	  0.1715840E+03	  0.2192652E-02	  0.0000000E+00	  0.3401139E+07	  0.3593772E+02
  0.9010000E+00	  0.6494027E+17	  0.2169684E+20	  0.1918297E+20	  0.1207944E+06	  0.2487973E+03	  0.1702377E+03	  0.2189503E-02	  0.0000000E+00	  0.3402018E+07	  0.3638294E+02
  0.9020000E+00	  0.6380189E+17	  0.2166714E+20	  0.1916620E+20	  0.1208558E+06	  0.2473714E+03	  0.1688921E+03	  0.2186358E-02	  0.0000000E+00	  0.3402883E+07	  0.3683683E+02
  0.9030000E+00	  0.6269404E+17	  0.2163710E+20	  0.1914906E+20	  0.1209168E+06	  0.2459533E+03	  0.1675472E+03	  0.2183217E-02	  0.0000000E+00	  0.3403740E+07	  0.3729963E+02
  0.9040000E+00	  0.6161491E+17	  0.2160668E+20	  0.1913155E+20	  0.1209777E+06	  0.2445431E+03	  0.1662031E+03	  0.2180080E-02	  0.0000000E+00	  0.3404598E+07	  0.3777160E+02
  0.9050000E+00	  0.6056271E+17	  0.2157586E+20	  0.1911364E+20	  0.1210391E+06	  0.2431409E+03	  0.1648597E+03	  0.2176946E-02	  0.0000000E+00	  0.3405461E+07	  0.3825298E+02
  0.9060000E+00	  0.5953562E+17	  0.2154463E+20	  0.1909531E+20	  0.1211014E+06	  0.2417467E+03	  0.1635170E+03	  0.2173816E-02	  0.0000000E+00	  0.3406338E+07	  0.3874405E+02
  0.9070000E+00	  0.5853183E+17	  0.2151296E+20	  0.1907654E+20	  0.1211652E+06	  0.2403607E+03	  0.1621750E+03	  0.2170689E-02	  0.0000000E+00	  0.3407235E+07	  0.3924509E+02
  0.9080000E+00	  0.5754954E+17	  0.2148083E+20	  0.1905731E+20	  0.1212309E+06	  0.2389828E+03	  0.1608337E+03	  0.2167566E-02	  0.0000000E+00	  0.3408159E+07	  0.3975639E+02
  0.9090000E+00	  0.5658693E+17	  0.2144822E+20	  0.1903760E+20	  0.1212990E+06	  0.2376132E+03	  0.1594930E+03	  0.2164446E-02	  0.0000000E+00	  0.3409116E+07	  0.4027824E+02
  0.9100000E+00	  0.5564220E+17	  0.2141510E+20	  0.1901740E+20	  0.1213700E+06	  0.2362520E+03	  0.1581530E+03	  0.2161330E-02	  0.0000000E+00	  0.3410113E+07	  0.4081095E+02
  0.9110000E+00	  0.5471396E+17	  0.2138146E+20	  0.1899668E+20	  0.1214442E+06	  0.2348992E+03	  0.1568136E+03	  0.2158216E-02	  0.0000000E+00	  0.3411155E+07	  0.4135485E+02
  0.9120000E+00	  0.5380249E+17	  0.2134727E+20	  0.1897542E+20	  0.1215212E+06	  0.2335548E+03	  0.1554749E+03	  0.2155106E-02	  0.0000000E+00	  0.3412237E+07	  0.4191027E+02
  0.9130000E+00	  0.5290848E+17	  0.2131251E+20	  0.1895360E+20	  0.1216005E+06	  0.2322191E+03	  0.1541369E+03	  0.2152000E-02	  0.0000000E+00	  0.3413350E+07	  0.4247753E+02
  0.9140000E+00	  0.5203262E+17	  0.2127715E+20	  0.1893119E+20	  0.1216815E+06	  0.2308920E+03	  0.1527994E+03	  0.2148897E-02	  0.0000000E+00	  0.3414486E+07	  0.4305699E+02
  0.9150000E+00	  0.5117562E+17	  0.2124119E+20	  0.1890817E+20	  0.1217637E+06	  0.2295736E+03	  0.1514626E+03	  0.2145797E-02	  0.0000000E+00	  0.3415639E+07	  0.4364901E+02
  0.9160000E+00	  0.5033816E+17	  0.2120459E+20	  0.1888452E+20	  0.1218465E+06	  0.2282641E+03	  0.1501265E+03	  0.2142700E-02	  0.0000000E+00	  0.3416800E+07	  0.4425396E+02
  0.9170000E+00	  0.4952095E+17	  0.2116733E+20	  0.1886021E+20	  0.1219294E+06	  0.2269635E+03	  0.1487909E+03	  0.2139607E-02	  0.0000000E+00	  0.3417962E+07	  0.4487223E+02
  0.9180000E+00	  0.4872467E+17	  0.2112940E+20	  0.1883522E+20	  0.1220118E+06	  0.2256719E+03	  0.1474560E+03	  0.2136517E-02	  0.0000000E+00	  0.3419117E+07	  0.4550424E+02
  0.9190000E+00	  0.4795002E+17	  0.2109076E+20	  0.1880952E+20	  0.1220932E+06	  0.2243894E+03	  0.1461217E+03	  0.2133430E-02	  0.0000000E+00	  0.3420258E+07	  0.4615040E+02
