        r	      denseq	       teeq	       nfeq	     dnfeqdr	      vfova	      cureq	       feq	    pressure	       iota	        1/D	    curvature	      shear	     eta
  0.5720000E+00	  0.7257839E+00	  0.7589181E+00	  0.4149386E-01	 -0.2958135E+00	  0.6800000E+00	  0.2391628E-03	  0.1002642E+01	  0.9095507E+00	 -0.5835044E+00	  0.9844185E+00	 -0.2712179E-01	  0.4667700E+00	  0.1512543E+01
  0.5730000E+00	  0.7252380E+00	  0.7581634E+00	  0.4120003E-01	 -0.2918771E+00	  0.6800000E+00	  0.2398355E-03	  0.1002656E+01	  0.9089013E+00	 -0.5839813E+00	  0.9843914E+00	 -0.2696028E-01	  0.4685680E+00	  0.1514802E+01
  0.5740000E+00	  0.7246934E+00	  0.7574075E+00	  0.4091010E-01	 -0.2879908E+00	  0.6800000E+00	  0.2405082E-03	  0.1002670E+01	  0.9082474E+00	 -0.5844595E+00	  0.9843646E+00	 -0.2679662E-01	  0.4703715E+00	  0.1517070E+01
  0.5750000E+00	  0.7241501E+00	  0.7566503E+00	  0.4062404E-01	 -0.2841539E+00	  0.6800000E+00	  0.2411809E-03	  0.1002684E+01	  0.9075891E+00	 -0.5849391E+00	  0.9843379E+00	 -0.2663079E-01	  0.4721805E+00	  0.1519348E+01
  0.5760000E+00	  0.7236081E+00	  0.7558919E+00	  0.4034180E-01	 -0.2803659E+00	  0.6800000E+00	  0.2418537E-03	  0.1002699E+01	  0.9069263E+00	 -0.5854202E+00	  0.9843113E+00	 -0.2646278E-01	  0.4739950E+00	  0.1521635E+01
  0.5770000E+00	  0.7230674E+00	  0.7551323E+00	  0.4006331E-01	 -0.2766262E+00	  0.6800000E+00	  0.2425264E-03	  0.1002714E+01	  0.9062589E+00	 -0.5859026E+00	  0.9842849E+00	 -0.2629257E-01	  0.4758150E+00	  0.1523931E+01
  0.5780000E+00	  0.7225277E+00	  0.7543715E+00	  0.3978854E-01	 -0.2729342E+00	  0.6800000E+00	  0.2431992E-03	  0.1002728E+01	  0.9055871E+00	 -0.5863865E+00	  0.9842587E+00	 -0.2612006E-01	  0.4776409E+00	  0.1526237E+01
  0.5790000E+00	  0.7219892E+00	  0.7536095E+00	  0.3951744E-01	 -0.2692895E+00	  0.6800000E+00	  0.2438720E-03	  0.1002743E+01	  0.9049107E+00	 -0.5868718E+00	  0.9842327E+00	 -0.2594509E-01	  0.4794727E+00	  0.1528553E+01
  0.5800000E+00	  0.7214518E+00	  0.7528463E+00	  0.3924997E-01	 -0.2656914E+00	  0.6800000E+00	  0.2445447E-03	  0.1002758E+01	  0.9042297E+00	 -0.5873585E+00	  0.9842068E+00	 -0.2576759E-01	  0.4813108E+00	  0.1530878E+01
  0.5810000E+00	  0.7209153E+00	  0.7520819E+00	  0.3898606E-01	 -0.2621395E+00	  0.6800000E+00	  0.2452174E-03	  0.1002773E+01	  0.9035442E+00	 -0.5878466E+00	  0.9841812E+00	 -0.2558755E-01	  0.4831551E+00	  0.1533212E+01
  0.5820000E+00	  0.7203798E+00	  0.7513163E+00	  0.3872569E-01	 -0.2586331E+00	  0.6800000E+00	  0.2458901E-03	  0.1002788E+01	  0.9028540E+00	 -0.5883362E+00	  0.9841557E+00	 -0.2540493E-01	  0.4850056E+00	  0.1535557E+01
  0.5830000E+00	  0.7198452E+00	  0.7505495E+00	  0.3846880E-01	 -0.2551717E+00	  0.6800000E+00	  0.2465628E-03	  0.1002803E+01	  0.9021592E+00	 -0.5888272E+00	  0.9841303E+00	 -0.2521973E-01	  0.4868625E+00	  0.1537910E+01
  0.5840000E+00	  0.7193115E+00	  0.7497815E+00	  0.3821534E-01	 -0.2517549E+00	  0.6800000E+00	  0.2472355E-03	  0.1002818E+01	  0.9014597E+00	 -0.5893196E+00	  0.9841052E+00	 -0.2503194E-01	  0.4887256E+00	  0.1540274E+01
  0.5850000E+00	  0.7187786E+00	  0.7490124E+00	  0.3796529E-01	 -0.2483821E+00	  0.6800000E+00	  0.2479081E-03	  0.1002834E+01	  0.9007556E+00	 -0.5898135E+00	  0.9840803E+00	 -0.2484153E-01	  0.4905951E+00	  0.1542647E+01
  0.5860000E+00	  0.7182464E+00	  0.7482422E+00	  0.3771858E-01	 -0.2450527E+00	  0.6800000E+00	  0.2485806E-03	  0.1002849E+01	  0.9000467E+00	 -0.5903089E+00	  0.9840555E+00	 -0.2464849E-01	  0.4924710E+00	  0.1545029E+01
  0.5870000E+00	  0.7177149E+00	  0.7474707E+00	  0.3747518E-01	 -0.2417663E+00	  0.6800000E+00	  0.2492531E-03	  0.1002865E+01	  0.8993331E+00	 -0.5908057E+00	  0.9840310E+00	 -0.2445280E-01	  0.4943532E+00	  0.1547422E+01
  0.5880000E+00	  0.7171840E+00	  0.7466982E+00	  0.3723505E-01	 -0.2385223E+00	  0.6800000E+00	  0.2499256E-03	  0.1002881E+01	  0.8986148E+00	 -0.5913040E+00	  0.9840066E+00	 -0.2425445E-01	  0.4962419E+00	  0.1549824E+01
  0.5890000E+00	  0.7166536E+00	  0.7459245E+00	  0.3699814E-01	 -0.2353203E+00	  0.6800000E+00	  0.2505980E-03	  0.1002896E+01	  0.8978917E+00	 -0.5918038E+00	  0.9839825E+00	 -0.2405341E-01	  0.4981370E+00	  0.1552236E+01
  0.5900000E+00	  0.7161238E+00	  0.7451496E+00	  0.3676441E-01	 -0.2321598E+00	  0.6800000E+00	  0.2512703E-03	  0.1002912E+01	  0.8971637E+00	 -0.5923050E+00	  0.9839585E+00	 -0.2384968E-01	  0.5000385E+00	  0.1554658E+01
  0.5910000E+00	  0.7155945E+00	  0.7443737E+00	  0.3653382E-01	 -0.2290402E+00	  0.6800000E+00	  0.2519425E-03	  0.1002928E+01	  0.8964310E+00	 -0.5928078E+00	  0.9839348E+00	 -0.2364322E-01	  0.5019466E+00	  0.1557089E+01
  0.5920000E+00	  0.7150655E+00	  0.7435966E+00	  0.3630633E-01	 -0.2259610E+00	  0.6800000E+00	  0.2526147E-03	  0.1002944E+01	  0.8956934E+00	 -0.5933120E+00	  0.9839112E+00	 -0.2343397E-01	  0.5038614E+00	  0.1559531E+01
  0.5930000E+00	  0.7145369E+00	  0.7428184E+00	  0.3608189E-01	 -0.2229218E+00	  0.6800000E+00	  0.2532867E-03	  0.1002961E+01	  0.8949509E+00	 -0.5938177E+00	  0.9838879E+00	 -0.2322176E-01	  0.5057830E+00	  0.1561982E+01
  0.5940000E+00	  0.7140085E+00	  0.7420391E+00	  0.3586048E-01	 -0.2199222E+00	  0.6800000E+00	  0.2539587E-03	  0.1002977E+01	  0.8942036E+00	 -0.5943250E+00	  0.9838648E+00	 -0.2300648E-01	  0.5077119E+00	  0.1564443E+01
  0.5950000E+00	  0.7134804E+00	  0.7412586E+00	  0.3564205E-01	 -0.2169615E+00	  0.6800000E+00	  0.2546306E-03	  0.1002994E+01	  0.8934513E+00	 -0.5948337E+00	  0.9838419E+00	 -0.2278811E-01	  0.5096479E+00	  0.1566915E+01
  0.5960000E+00	  0.7129524E+00	  0.7404771E+00	  0.3542656E-01	 -0.2140394E+00	  0.6800000E+00	  0.2553023E-03	  0.1003010E+01	  0.8926941E+00	 -0.5953440E+00	  0.9838192E+00	 -0.2256663E-01	  0.5115911E+00	  0.1569396E+01
  0.5970000E+00	  0.7124245E+00	  0.7396945E+00	  0.3521397E-01	 -0.2111554E+00	  0.6800000E+00	  0.2559740E-03	  0.1003027E+01	  0.8919320E+00	 -0.5958558E+00	  0.9837968E+00	 -0.2234201E-01	  0.5135415E+00	  0.1571887E+01
  0.5980000E+00	  0.7118967E+00	  0.7389109E+00	  0.3500425E-01	 -0.2083090E+00	  0.6800000E+00	  0.2566455E-03	  0.1003044E+01	  0.8911649E+00	 -0.5963691E+00	  0.9837745E+00	 -0.2211423E-01	  0.5154993E+00	  0.1574389E+01
  0.5990000E+00	  0.7113688E+00	  0.7381261E+00	  0.3479735E-01	 -0.2054998E+00	  0.6800000E+00	  0.2573169E-03	  0.1003060E+01	  0.8903927E+00	 -0.5968840E+00	  0.9837525E+00	 -0.2188328E-01	  0.5174643E+00	  0.1576900E+01
  0.6000000E+00	  0.7108408E+00	  0.7373403E+00	  0.3459325E-01	 -0.2027273E+00	  0.6800000E+00	  0.2579881E-03	  0.1003078E+01	  0.8896155E+00	 -0.5974004E+00	  0.9837308E+00	 -0.2164914E-01	  0.5194368E+00	  0.1579421E+01
  0.6010000E+00	  0.7103127E+00	  0.7365534E+00	  0.3439190E-01	 -0.1999910E+00	  0.6800000E+00	  0.2586592E-03	  0.1003095E+01	  0.8888333E+00	 -0.5979183E+00	  0.9837092E+00	 -0.2141178E-01	  0.5214166E+00	  0.1581953E+01
  0.6020000E+00	  0.7097844E+00	  0.7357655E+00	  0.3419327E-01	 -0.1972906E+00	  0.6800000E+00	  0.2593302E-03	  0.1003112E+01	  0.8880460E+00	 -0.5984378E+00	  0.9836879E+00	 -0.2117118E-01	  0.5234038E+00	  0.1584495E+01
  0.6030000E+00	  0.7092557E+00	  0.7349765E+00	  0.3399732E-01	 -0.1946255E+00	  0.6800000E+00	  0.2600010E-03	  0.1003129E+01	  0.8872536E+00	 -0.5989589E+00	  0.9836669E+00	 -0.2092732E-01	  0.5253985E+00	  0.1587047E+01
  0.6040000E+00	  0.7087268E+00	  0.7341865E+00	  0.3380402E-01	 -0.1919954E+00	  0.6800000E+00	  0.2606717E-03	  0.1003147E+01	  0.8864561E+00	 -0.5994816E+00	  0.9836461E+00	 -0.2068018E-01	  0.5274006E+00	  0.1589609E+01
  0.6050000E+00	  0.7081974E+00	  0.7333954E+00	  0.3361333E-01	 -0.1893999E+00	  0.6800000E+00	  0.2613422E-03	  0.1003164E+01	  0.8856535E+00	 -0.6000058E+00	  0.9836255E+00	 -0.2042973E-01	  0.5294104E+00	  0.1592182E+01
  0.6060000E+00	  0.7076676E+00	  0.7326033E+00	  0.3342522E-01	 -0.1868384E+00	  0.6800000E+00	  0.2620125E-03	  0.1003182E+01	  0.8848457E+00	 -0.6005317E+00	  0.9836052E+00	 -0.2017589E-01	  0.5314278E+00	  0.1594765E+01
  0.6070000E+00	  0.7071372E+00	  0.7318102E+00	  0.3323965E-01	 -0.1843105E+00	  0.6800000E+00	  0.2626827E-03	  0.1003200E+01	  0.8840327E+00	 -0.6010591E+00	  0.9835852E+00	 -0.1991849E-01	  0.5334533E+00	  0.1597358E+01
  0.6080000E+00	  0.7066063E+00	  0.7310161E+00	  0.3305659E-01	 -0.1818160E+00	  0.6800000E+00	  0.2633526E-03	  0.1003218E+01	  0.8832144E+00	 -0.6015881E+00	  0.9835654E+00	 -0.1965741E-01	  0.5354871E+00	  0.1599962E+01
  0.6090000E+00	  0.7060746E+00	  0.7302210E+00	  0.3287602E-01	 -0.1793543E+00	  0.6800000E+00	  0.2640224E-03	  0.1003236E+01	  0.8823910E+00	 -0.6021188E+00	  0.9835459E+00	 -0.1939264E-01	  0.5375293E+00	  0.1602576E+01
  0.6100000E+00	  0.7055423E+00	  0.7294248E+00	  0.3269789E-01	 -0.1769250E+00	  0.6800000E+00	  0.2646920E-03	  0.1003254E+01	  0.8815623E+00	 -0.6026511E+00	  0.9835266E+00	 -0.1912415E-01	  0.5395798E+00	  0.1605200E+01
  0.6110000E+00	  0.7050091E+00	  0.7286277E+00	  0.3252217E-01	 -0.1745278E+00	  0.6800000E+00	  0.2653613E-03	  0.1003272E+01	  0.8807283E+00	 -0.6031850E+00	  0.9835076E+00	 -0.1885191E-01	  0.5416388E+00	  0.1607835E+01
  0.6120000E+00	  0.7044751E+00	  0.7278295E+00	  0.3234883E-01	 -0.1721621E+00	  0.6800000E+00	  0.2660305E-03	  0.1003291E+01	  0.8798890E+00	 -0.6037205E+00	  0.9834889E+00	 -0.1857590E-01	  0.5437062E+00	  0.1610481E+01
  0.6130000E+00	  0.7039402E+00	  0.7270304E+00	  0.3217784E-01	 -0.1698278E+00	  0.6800000E+00	  0.2666994E-03	  0.1003309E+01	  0.8790444E+00	 -0.6042577E+00	  0.9834705E+00	 -0.1829609E-01	  0.5457822E+00	  0.1613137E+01
  0.6140000E+00	  0.7034043E+00	  0.7262303E+00	  0.3200917E-01	 -0.1675243E+00	  0.6800000E+00	  0.2673682E-03	  0.1003328E+01	  0.8781944E+00	 -0.6047965E+00	  0.9834523E+00	 -0.1801246E-01	  0.5478667E+00	  0.1615803E+01
  0.6150000E+00	  0.7028673E+00	  0.7254292E+00	  0.3184279E-01	 -0.1652512E+00	  0.6800000E+00	  0.2680367E-03	  0.1003347E+01	  0.8773391E+00	 -0.6053370E+00	  0.9834344E+00	 -0.1772498E-01	  0.5499598E+00	  0.1618481E+01
  0.6160000E+00	  0.7023292E+00	  0.7246271E+00	  0.3167867E-01	 -0.1630082E+00	  0.6800000E+00	  0.2687049E-03	  0.1003365E+01	  0.8764784E+00	 -0.6058791E+00	  0.9834169E+00	 -0.1743364E-01	  0.5520615E+00	  0.1621168E+01
  0.6170000E+00	  0.7017899E+00	  0.7238241E+00	  0.3151678E-01	 -0.1607950E+00	  0.6800000E+00	  0.2693729E-03	  0.1003384E+01	  0.8756123E+00	 -0.6064229E+00	  0.9833996E+00	 -0.1713840E-01	  0.5541720E+00	  0.1623867E+01
  0.6180000E+00	  0.7012493E+00	  0.7230201E+00	  0.3135708E-01	 -0.1586111E+00	  0.6800000E+00	  0.2700407E-03	  0.1003404E+01	  0.8747407E+00	 -0.6069685E+00	  0.9833826E+00	 -0.1683923E-01	  0.5562911E+00	  0.1626576E+01
  0.6190000E+00	  0.7007075E+00	  0.7222151E+00	  0.3119956E-01	 -0.1564561E+00	  0.6800000E+00	  0.2707082E-03	  0.1003423E+01	  0.8738636E+00	 -0.6075157E+00	  0.9833659E+00	 -0.1653611E-01	  0.5584191E+00	  0.1629296E+01
  0.6200000E+00	  0.7001642E+00	  0.7214092E+00	  0.3104417E-01	 -0.1543297E+00	  0.6800000E+00	  0.2713755E-03	  0.1003442E+01	  0.8729811E+00	 -0.6080646E+00	  0.9833495E+00	 -0.1622888E-01	  0.5605562E+00	  0.1632027E+01
  0.6210000E+00	  0.6996195E+00	  0.7206024E+00	  0.3089090E-01	 -0.1522316E+00	  0.6800000E+00	  0.2720425E-03	  0.1003462E+01	  0.8720931E+00	 -0.6086152E+00	  0.9833334E+00	 -0.1591738E-01	  0.5627026E+00	  0.1634769E+01
  0.6220000E+00	  0.6990733E+00	  0.7197946E+00	  0.3073971E-01	 -0.1501614E+00	  0.6800000E+00	  0.2727092E-03	  0.1003481E+01	  0.8711995E+00	 -0.6091675E+00	  0.9833177E+00	 -0.1560155E-01	  0.5648586E+00	  0.1637522E+01
  0.6230000E+00	  0.6985254E+00	  0.7189859E+00	  0.3059057E-01	 -0.1481186E+00	  0.6800000E+00	  0.2733756E-03	  0.1003501E+01	  0.8703004E+00	 -0.6097216E+00	  0.9833022E+00	 -0.1528136E-01	  0.5670241E+00	  0.1640286E+01
  0.6240000E+00	  0.6979760E+00	  0.7181762E+00	  0.3044347E-01	 -0.1461031E+00	  0.6800000E+00	  0.2740417E-03	  0.1003521E+01	  0.8693957E+00	 -0.6102774E+00	  0.9832871E+00	 -0.1495678E-01	  0.5691992E+00	  0.1643060E+01
  0.6250000E+00	  0.6974248E+00	  0.7173656E+00	  0.3029837E-01	 -0.1441144E+00	  0.6800000E+00	  0.2747076E-03	  0.1003541E+01	  0.8684855E+00	 -0.6108350E+00	  0.9832723E+00	 -0.1462779E-01	  0.5713840E+00	  0.1645846E+01
  0.6260000E+00	  0.6968718E+00	  0.7165541E+00	  0.3015524E-01	 -0.1421522E+00	  0.6800000E+00	  0.2753731E-03	  0.1003561E+01	  0.8675696E+00	 -0.6113943E+00	  0.9832579E+00	 -0.1429434E-01	  0.5735786E+00	  0.1648643E+01
  0.6270000E+00	  0.6963170E+00	  0.7157417E+00	  0.3001406E-01	 -0.1402161E+00	  0.6800000E+00	  0.2760384E-03	  0.1003581E+01	  0.8666480E+00	 -0.6119554E+00	  0.9832437E+00	 -0.1395642E-01	  0.5757829E+00	  0.1651450E+01
  0.6280000E+00	  0.6957602E+00	  0.7149283E+00	  0.2987481E-01	 -0.1383059E+00	  0.6800000E+00	  0.2767033E-03	  0.1003602E+01	  0.8657208E+00	 -0.6125182E+00	  0.9832299E+00	 -0.1361399E-01	  0.5779970E+00	  0.1654269E+01
  0.6290000E+00	  0.6952015E+00	  0.7141141E+00	  0.2973745E-01	 -0.1364211E+00	  0.6800000E+00	  0.2773679E-03	  0.1003622E+01	  0.8647880E+00	 -0.6130829E+00	  0.9832165E+00	 -0.1326703E-01	  0.5802209E+00	  0.1657100E+01
  0.6300000E+00	  0.6946407E+00	  0.7132989E+00	  0.2960197E-01	 -0.1345616E+00	  0.6800000E+00	  0.2780322E-03	  0.1003643E+01	  0.8638494E+00	 -0.6136493E+00	  0.9832034E+00	 -0.1291551E-01	  0.5824548E+00	  0.1659941E+01
  0.6310000E+00	  0.6940778E+00	  0.7124828E+00	  0.2946833E-01	 -0.1327268E+00	  0.6800000E+00	  0.2786961E-03	  0.1003663E+01	  0.8629051E+00	 -0.6142175E+00	  0.9831907E+00	 -0.1255939E-01	  0.5846987E+00	  0.1662794E+01
  0.6320000E+00	  0.6935127E+00	  0.7116659E+00	  0.2933651E-01	 -0.1309166E+00	  0.6800000E+00	  0.2793597E-03	  0.1003684E+01	  0.8619550E+00	 -0.6147876E+00	  0.9831783E+00	 -0.1219864E-01	  0.5869526E+00	  0.1665658E+01
  0.6330000E+00	  0.6929454E+00	  0.7108480E+00	  0.2920650E-01	 -0.1291307E+00	  0.6800000E+00	  0.2800230E-03	  0.1003705E+01	  0.8609991E+00	 -0.6153595E+00	  0.9831663E+00	 -0.1183315E-01	  0.5892167E+00	  0.1668533E+01
  0.6340000E+00	  0.6923757E+00	  0.7100292E+00	  0.2907825E-01	 -0.1273686E+00	  0.6800000E+00	  0.2806859E-03	  0.1003726E+01	  0.8600375E+00	 -0.6159332E+00	  0.9831546E+00	 -0.1146275E-01	  0.5914915E+00	  0.1671420E+01
  0.6350000E+00	  0.6918037E+00	  0.7092095E+00	  0.2895176E-01	 -0.1256301E+00	  0.6800000E+00	  0.2813485E-03	  0.1003748E+01	  0.8590700E+00	 -0.6165087E+00	  0.9831433E+00	 -0.1108734E-01	  0.5937772E+00	  0.1674319E+01
  0.6360000E+00	  0.6912292E+00	  0.7083890E+00	  0.2882699E-01	 -0.1239149E+00	  0.6800000E+00	  0.2820106E-03	  0.1003769E+01	  0.8580967E+00	 -0.6170862E+00	  0.9831325E+00	 -0.1070688E-01	  0.5960738E+00	  0.1677229E+01
  0.6370000E+00	  0.6906522E+00	  0.7075675E+00	  0.2870393E-01	 -0.1222227E+00	  0.6800000E+00	  0.2826724E-03	  0.1003791E+01	  0.8571176E+00	 -0.6176654E+00	  0.9831219E+00	 -0.1032133E-01	  0.5983814E+00	  0.1680150E+01
  0.6380000E+00	  0.6900727E+00	  0.7067452E+00	  0.2858255E-01	 -0.1205531E+00	  0.6800000E+00	  0.2833339E-03	  0.1003812E+01	  0.8561325E+00	 -0.6182466E+00	  0.9831118E+00	 -0.9930671E-02	  0.6007000E+00	  0.1683084E+01
  0.6390000E+00	  0.6894905E+00	  0.7059220E+00	  0.2846282E-01	 -0.1189060E+00	  0.6800000E+00	  0.2839949E-03	  0.1003834E+01	  0.8551416E+00	 -0.6188296E+00	  0.9831021E+00	 -0.9534860E-02	  0.6030298E+00	  0.1686029E+01
  0.6400000E+00	  0.6889056E+00	  0.7050979E+00	  0.2834473E-01	 -0.1172810E+00	  0.6800000E+00	  0.2846556E-03	  0.1003856E+01	  0.8541447E+00	 -0.6194146E+00	  0.9830927E+00	 -0.9133865E-02	  0.6053707E+00	  0.1688985E+01
  0.6410000E+00	  0.6883180E+00	  0.7042729E+00	  0.2822826E-01	 -0.1156779E+00	  0.6800000E+00	  0.2853158E-03	  0.1003878E+01	  0.8531419E+00	 -0.6200014E+00	  0.9830838E+00	 -0.8727655E-02	  0.6077228E+00	  0.1691954E+01
  0.6420000E+00	  0.6877275E+00	  0.7034470E+00	  0.2811338E-01	 -0.1140962E+00	  0.6800000E+00	  0.2859757E-03	  0.1003900E+01	  0.8521331E+00	 -0.6205902E+00	  0.9830753E+00	 -0.8316194E-02	  0.6100862E+00	  0.1694935E+01
  0.6430000E+00	  0.6871341E+00	  0.7026202E+00	  0.2800007E-01	 -0.1125359E+00	  0.6800000E+00	  0.2866351E-03	  0.1003923E+01	  0.8511183E+00	 -0.6211809E+00	  0.9830672E+00	 -0.7899449E-02	  0.6124610E+00	  0.1697927E+01
  0.6440000E+00	  0.6865378E+00	  0.7017926E+00	  0.2788831E-01	 -0.1109965E+00	  0.6800000E+00	  0.2872941E-03	  0.1003945E+01	  0.8500975E+00	 -0.6217736E+00	  0.9830595E+00	 -0.7477387E-02	  0.6148471E+00	  0.1700931E+01
  0.6450000E+00	  0.6859384E+00	  0.7009641E+00	  0.2777807E-01	 -0.1094778E+00	  0.6800000E+00	  0.2879527E-03	  0.1003968E+01	  0.8490707E+00	 -0.6223682E+00	  0.9830522E+00	 -0.7049969E-02	  0.6172447E+00	  0.1703948E+01
  0.6460000E+00	  0.6853360E+00	  0.7001347E+00	  0.2766935E-01	 -0.1079796E+00	  0.6800000E+00	  0.2886108E-03	  0.1003990E+01	  0.8480378E+00	 -0.6229647E+00	  0.9830454E+00	 -0.6617089E-02	  0.6196540E+00	  0.1706977E+01
  0.6470000E+00	  0.6847305E+00	  0.6993044E+00	  0.2756212E-01	 -0.1065015E+00	  0.6800000E+00	  0.2892685E-03	  0.1004013E+01	  0.8469989E+00	 -0.6235633E+00	  0.9830390E+00	 -0.6178570E-02	  0.6220753E+00	  0.1710018E+01
  0.6480000E+00	  0.6841217E+00	  0.6984733E+00	  0.2745635E-01	 -0.1050434E+00	  0.6800000E+00	  0.2899258E-03	  0.1004036E+01	  0.8459538E+00	 -0.6241638E+00	  0.9830330E+00	 -0.5734303E-02	  0.6245089E+00	  0.1713071E+01
  0.6490000E+00	  0.6835097E+00	  0.6976412E+00	  0.2735203E-01	 -0.1036049E+00	  0.6800000E+00	  0.2905826E-03	  0.1004059E+01	  0.8449026E+00	 -0.6247664E+00	  0.9830275E+00	 -0.5284247E-02	  0.6269548E+00	  0.1716136E+01
  0.6500000E+00	  0.6828944E+00	  0.6968083E+00	  0.2724914E-01	 -0.1021859E+00	  0.6800000E+00	  0.2912389E-03	  0.1004083E+01	  0.8438453E+00	 -0.6253709E+00	  0.9830225E+00	 -0.4828364E-02	  0.6294131E+00	  0.1719214E+01
  0.6510000E+00	  0.6822757E+00	  0.6959745E+00	  0.2714766E-01	 -0.1007860E+00	  0.6800000E+00	  0.2918948E-03	  0.1004106E+01	  0.8427818E+00	 -0.6259775E+00	  0.9830179E+00	 -0.4366618E-02	  0.6318838E+00	  0.1722305E+01
  0.6520000E+00	  0.6816535E+00	  0.6951398E+00	  0.2704757E-01	 -0.9940494E-01	  0.6800000E+00	  0.2925502E-03	  0.1004130E+01	  0.8417121E+00	 -0.6265861E+00	  0.9830137E+00	 -0.3898971E-02	  0.6343671E+00	  0.1725408E+01
  0.6530000E+00	  0.6810279E+00	  0.6943042E+00	  0.2694885E-01	 -0.9804256E-01	  0.6800000E+00	  0.2932051E-03	  0.1004153E+01	  0.8406363E+00	 -0.6271968E+00	  0.9830101E+00	 -0.3425385E-02	  0.6368630E+00	  0.1728524E+01
  0.6540000E+00	  0.6803987E+00	  0.6934677E+00	  0.2685148E-01	 -0.9669859E-01	  0.6800000E+00	  0.2938596E-03	  0.1004177E+01	  0.8395542E+00	 -0.6278095E+00	  0.9830069E+00	 -0.2945822E-02	  0.6393715E+00	  0.1731652E+01
  0.6550000E+00	  0.6797659E+00	  0.6926303E+00	  0.2675545E-01	 -0.9537279E-01	  0.6800000E+00	  0.2945135E-03	  0.1004201E+01	  0.8384659E+00	 -0.6284243E+00	  0.9830042E+00	 -0.2460244E-02	  0.6418927E+00	  0.1734793E+01
  0.6560000E+00	  0.6791294E+00	  0.6917921E+00	  0.2666074E-01	 -0.9406491E-01	  0.6800000E+00	  0.2951670E-03	  0.1004225E+01	  0.8373713E+00	 -0.6290412E+00	  0.9830020E+00	 -0.1968613E-02	  0.6444267E+00	  0.1737947E+01
  0.6570000E+00	  0.6784892E+00	  0.6909529E+00	  0.2656732E-01	 -0.9277472E-01	  0.6800000E+00	  0.2958199E-03	  0.1004249E+01	  0.8362704E+00	 -0.6296602E+00	  0.9830002E+00	 -0.1470891E-02	  0.6469735E+00	  0.1741114E+01
  0.6580000E+00	  0.6778452E+00	  0.6901128E+00	  0.2647519E-01	 -0.9150198E-01	  0.6800000E+00	  0.2964723E-03	  0.1004274E+01	  0.8351632E+00	 -0.6302813E+00	  0.9829990E+00	 -0.9670296E-03	  0.6495332E+00	  0.1744295E+01
  0.6590000E+00	  0.6771974E+00	  0.6892719E+00	  0.2638432E-01	 -0.9024648E-01	  0.6800000E+00	  0.2971242E-03	  0.1004298E+01	  0.8340497E+00	 -0.6309045E+00	  0.9829983E+00	 -0.4568968E-03	  0.6521062E+00	  0.1747488E+01
  0.6600000E+00	  0.6765457E+00	  0.6884300E+00	  0.2629469E-01	 -0.8900797E-01	  0.6800000E+00	  0.2977756E-03	  0.1004323E+01	  0.8329298E+00	 -0.6315299E+00	  0.9829981E+00	  0.5968064E-04	  0.6546928E+00	  0.1750694E+01
  0.6610000E+00	  0.6758900E+00	  0.6875872E+00	  0.2620630E-01	 -0.8778624E-01	  0.6800000E+00	  0.2984264E-03	  0.1004348E+01	  0.8318036E+00	 -0.6321574E+00	  0.9829984E+00	  0.5827923E-03	  0.6572932E+00	  0.1753914E+01
  0.6620000E+00	  0.6752303E+00	  0.6867434E+00	  0.2611912E-01	 -0.8658107E-01	  0.6800000E+00	  0.2990767E-03	  0.1004373E+01	  0.8306710E+00	 -0.6327871E+00	  0.9829993E+00	  0.1112480E-02	  0.6599075E+00	  0.1757147E+01
  0.6630000E+00	  0.6745666E+00	  0.6858988E+00	  0.2603314E-01	 -0.8539223E-01	  0.6800000E+00	  0.2997264E-03	  0.1004398E+01	  0.8295319E+00	 -0.6334190E+00	  0.9830006E+00	  0.1648786E-02	  0.6625357E+00	  0.1760394E+01
  0.6640000E+00	  0.6738988E+00	  0.6850532E+00	  0.2594834E-01	 -0.8421952E-01	  0.6800000E+00	  0.3003756E-03	  0.1004423E+01	  0.8283865E+00	 -0.6340531E+00	  0.9830026E+00	  0.2191752E-02	  0.6651780E+00	  0.1763655E+01
  0.6650000E+00	  0.6732268E+00	  0.6842067E+00	  0.2586470E-01	 -0.8306271E-01	  0.6800000E+00	  0.3010242E-03	  0.1004448E+01	  0.8272346E+00	 -0.6346894E+00	  0.9830050E+00	  0.2741420E-02	  0.6678343E+00	  0.1766929E+01
  0.6660000E+00	  0.6725506E+00	  0.6833592E+00	  0.2578221E-01	 -0.8192160E-01	  0.6800000E+00	  0.3016722E-03	  0.1004474E+01	  0.8260762E+00	 -0.6353279E+00	  0.9830080E+00	  0.3297831E-02	  0.6705048E+00	  0.1770217E+01
  0.6670000E+00	  0.6718702E+00	  0.6825108E+00	  0.2570086E-01	 -0.8079599E-01	  0.6800000E+00	  0.3023197E-03	  0.1004500E+01	  0.8249114E+00	 -0.6359686E+00	  0.9830116E+00	  0.3861029E-02	  0.6731895E+00	  0.1773518E+01
  0.6680000E+00	  0.6711854E+00	  0.6816614E+00	  0.2562062E-01	 -0.7968565E-01	  0.6800000E+00	  0.3029666E-03	  0.1004525E+01	  0.8237400E+00	 -0.6366116E+00	  0.9830158E+00	  0.4431056E-02	  0.6758885E+00	  0.1776834E+01
