r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.076,0.0622785006,0.104733779,0.0724776286,0.0692219728,-0.192240974,-0.0471877111,-0.000782775442,-0.00025134179,-2.05900605e-05,-8.88701639e-07,-0.00806478527,-0.0322401912,-0.0849183934,-0.160225272,-0.464474193,-0.0392463784,-0.000677282411,6.73832342e-05,5.67043643e-06,-7.76132787e-07
0.077,0.0656396436,0.113281515,0.0811327952,0.0812503601,-0.204401325,-0.0525399724,-0.000869923661,-0.000295710088,-2.45480017e-05,-1.06546563e-06,-0.00723717712,-0.0325618223,-0.0907389704,-0.176661882,-0.528876064,-0.0455695196,-0.000788987378,7.24580778e-05,6.23220688e-06,-9.11005603e-07
0.078,0.069040118,0.122287646,0.0905868038,0.0949731153,-0.215763821,-0.0583128494,-0.000962748268,-0.000346880829,-2.91731803e-05,-1.27015821e-06,-0.00627417289,-0.0326550457,-0.0966752112,-0.194291229,-0.600769177,-0.0527620591,-0.000916258064,7.70675322e-05,6.77157222e-06,-1.06491304e-06
0.079,0.072467099,0.131752971,0.100885281,0.11057641,-0.22593214,-0.0645123635,-0.00106093995,-0.000405729488,-3.45608669e-05,-1.50651783e-06,-0.00517028368,-0.032490217,-0.102693315,-0.213136566,-0.680819976,-0.0609206466,-0.00106076465,8.09367056e-05,7.26283702e-06,-1.23958303e-06
0.08,0.0759066796,0.141675495,0.112073214,0.128260258,-0.234440017,-0.0711399377,-0.00116403344,-0.000473218391,-4.08171747e-05,-1.77881967e-06,-0.00392071656,-0.0320364844,-0.108754508,-0.233212097,-0.769726655,-0.0701494973,-0.00122428104,8.37277549e-05,7.67351637e-06,-1.43674104e-06
0.081,0.0793438976,0.152050175,0.124194473,0.148238761,-0.240743471,-0.0781915677,-0.00127138092,-0.000550401098,-4.80601543e-05,-2.09198786e-06,-0.00252148478,-0.0312619494,-0.114814821,-0.254521442,-0.868217355,-0.0805605839,-0.00140868284,8.50307491e-05,7.96323321e-06,-1.65814712e-06
0.082,0.0827627808,0.162868679,0.13729132,0.170740283,-0.244212254,-0.0856567846,-0.00138211905,-0.000638426949,-5.64210473e-05,-2.45174401e-06,-0.000969522115,-0.0301338624,-0.120824918,-0.277056046,-0.977048043,-0.0922737543,-0.00161593408,8.43551788e-05,8.08248918e-06,-1.90569311e-06
0.083,0.0861463889,0.174119122,0.151403812,0.196007372,-0.244121064,-0.0935175807,-0.00149514385,-0.000738545274,-6.60446632e-05,-2.86468045e-06,0.000737207275,-0.0286188313,-0.126729897,-0.300793289,-1.09699854,-0.105416927,-0.00184807904,8.11205229e-05,7.97111266e-06,-2.18149958e-06
0.084,0.089476871,0.185785798,0.166569172,0.224296565,-0.239640431,-0.101747321,-0.00160908257,-0.000852109644,-7.70897895e-05,-3.33831975e-06,0.00259959649,-0.0266830662,-0.132469148,-0.325694529,-1.22886756,-0.120126166,-0.0021072296,7.46446671e-05,7.55649254e-06,-2.48786548e-06
0.085,0.0927355417,0.197848946,0.182821121,0.255878038,-0.229827148,-0.110309568,-0.00172226358,-0.000980582011,-8.97298667e-05,-3.88118331e-06,0.00461728322,-0.0242926606,-0.137976267,-0.351703053,-1.37346685,-0.136545649,-0.00239554765,6.41310868e-05,6.751645e-06,-2.82717847e-06
0.086,0.09590297,0.210284513,0.200189148,0.291035056,-0.213614318,-0.119156806,-0.0018326846,-0.00112553646,-0.000104153666,-4.50287808e-06,0.00678853895,-0.0214139054,-0.14317901,-0.378741945,-1.53161433,-0.154827555,-0.00271522387,4.86549322e-05,5.45313951e-06,-3.20178355e-06
0.087,0.0989590843,0.223063942,0.218697747,0.330063204,-0.189801089,-0.128229089,-0.00193797898,-0.00128866249,-0.000120566004,-5.21422443e-06,0.00911016125,-0.0180136378,-0.147999314,-0.40671185,-1.70412604,-0.175131867,-0.00306845295,2.71481671e-05,3.53887583e-06,-3.61389321e-06
0.088,0.101883293,0.236153976,0.238365598,0.373269387,-0.157042087,-0.137452619,-0.00203538036,-0.00147176759,-0.000139188429,-6.02740473e-06,0.0115773707,-0.014059624,-0.152353376,-0.435488666,-1.891807,-0.197626073,-0.00345740472,-1.61612079e-06,8.65687913e-07,-4.06548439e-06
0.089,0.10465462,0.249516491,0.25920471,0.420970575,-0.113836514,-0.146738275,-0.00212168512,-0.00167677922,-0.000160260031,-6.95618827e-06,0.014183714,-0.00952097755,-0.15615181,-0.464921176,-2.09544092,-0.222484789,-0.00388419126,-3.90399003e-05,-2.73319909e-06,-4.55827499e-06
0.09,0.107251861,0.263108351,0.281219513,0.473492299,-0.0585166622,-0.155980123,-0.00219321084,-0.0019057458,-0.000184038508,-8.01615251e-06,0.0169209748,-0.00436861116,-0.159299881,-0.494828619,-2.31577894,-0.249889336,-0.00435083367,-8.67165712e-05,-7.45098553e-06,-5.09378147e-06
0.091,0.109653747,0.276881306,0.304405942,0.531166953,0.0107650139,-0.16505372,-0.00224573886,-0.00216083636,-0.000210801893,-9.22495752e-06,0.0197790984,0.00142428844,-0.161697818,-0.524998232,-2.55352787,-0.280027218,-0.00485922678,-0.000146446353,-1.35104423e-05,-5.67356261e-06
0.092,0.111839128,0.290781924,0.328750503,0.594331893,0.0960509341,-0.173813823,-0.00227444743,-0.00244434305,-0.000240850921,-1.06024399e-05,0.0227461377,0.00788178164,-0.163241197,-0.555182813,-2.80933687,-0.313091098,-0.00541105305,-0.000220248021,-2.11678377e-05,-6.29971178e-06
0.093,0.113787182,0.30475156,0.354229223,0.663326588,0.199590866,-0.182092211,-0.00227387897,-0.00275868396,-0.000274507452,-1.21705303e-05,0.0258081864,0.0150245957,-0.163821479,-0.585098113,-3.0837793,-0.349278214,-0.00600772686,-0.00031037134,-3.07166653e-05,-6.97515364e-06
0.094,0.115477636,0.318726387,0.380806614,0.738489554,0.323854386,-0.189695629,-0.00223790599,-0.0031064054,-0.000312112994,-1.39531758e-05,0.0289493362,0.0228695334,-0.163326661,-0.614420298,-3.37733181,-0.388789574,-0.00665032569,-0.000419314813,-4.24920908e-05,-7.70355628e-06
0.095,0.116891002,0.332637477,0.408434635,0.820154926,0.47154393,-0.19640359,-0.00215969623,-0.00349018495,-0.000354027963,-1.59764088e-05,0.0321516574,0.0314288666,-0.16164205,-0.642783518,-3.69035101,-0.431828847,-0.0073395042,-0.000549846166,-5.68760896e-05,-8.48886976e-06
0.096,0.118008833,0.346410954,0.437051652,0.908648562,0.645608065,-0.201965975,-0.00203167822,-0.00391283534,-0.000400631086,-1.8268353e-05,0.0353952002,0.0407097067,-0.158651172,-0.669777603,-4.02304721,-0.478601049,-0.0080753944,-0.000705024902,-7.4303135e-05,-9.33491166e-06
0.097,0.118813987,0.359968208,0.466581404,1.00428361,0.849254877,-0.206100456,-0.00184550894,-0.0043773096,-0.000452318747,-2.08592307e-05,0.0386580203,0.0507133571,-0.154236836,-0.694945918,-4.3754548,-0.52931104,-0.00885749093,-0.000888226802,-9.52667267e-05,-1.0244802e-05
0.098,0.119290911,0.373226196,0.496931994,1.10735556,1.08596546,-0.208489698,-0.00159204473,-0.00488670824,-0.00050950395,-2.3781367e-05,0.0419162315,0.061434654,-0.14828237,-0.717783417,-4.7473985,-0.584161831,-0.0096845161,-0.00110317056,-0.000120326652,-1.12204928e-05
0.099,0.11942593,0.386097829,0.52799492,1.21813669,1.35950772,-0.208778391,-0.00126133347,-0.0054442894,-0.000572614999,-2.70689064e-05,0.0451440887,0.0728613017,-0.14067302,-0.737734992,-5.13845455,-0.64335272,-0.0105542628,-0.00135394791,-0.000150118054,-1.22622514e-05
0.1,0.11920761,0.398492634,0.559644466,1.33687112,1.67395149,-0.206569392,-0.000842652075,-0.00605348735,-0.000642093309,-3.07574896e-05,0.0483141315,0.084973257,-0.131297592,-0.754194655,-5.54790781,-0.707077749,-0.0114634651,-0.00164506071,-0.000185362282,-1.33681202e-05
0.101,0.11862723,0.410317944,0.59173781,1.46377143,2.03368617,-0.201416372,-0.000324402241,-0.00671795043,-0.000718392962,-3.48832434e-05,0.0513974238,0.0977422628,-0.120050353,-0.766505841,-5.97470872,-0.775524019,-0.0124076771,-0.00198146185,-0.000226880035,-1.45325339e-05
0.102,0.117678851,0.421478861,0.624113342,1.59900857,2.44342772,-0.192819681,0.000306031637,-0.00744154746,-0.000801975653,-3.94824028e-05,0.0543636792,0.111131139,-0.106832747,-0.773958817,-6.41741044,-0.848863621,-0.0133808048,-0.00236866725,-0.000275612601,-1.5738595e-05
0.103,0.116359409,0.43187825,0.656588804,1.74269849,2.90820929,-0.180226285,0.00106205385,-0.00822835247,-0.00089329217,-4.45927927e-05,0.0571813776,0.125092864,-0.0915555938,-0.775788556,-6.87409141,-0.927245452,-0.0143746493,-0.00281290282,-0.000332644494,-1.69491282e-05
0.104,0.11466919,0.441418177,0.688961648,1.89489504,3.43337645,-0.163025491,0.00195754041,-0.00908265549,-0.000992764796,-5.02568172e-05,0.0598181077,0.139570053,-0.0741418164,-0.771176452,-7.34228161,-1.01079048,-0.0153786091,-0.00332120899,-0.000399223312,-1.81042345e-05
0.105,0.112612175,0.45000115,0.721009163,2.05558052,4.02457676,-0.14054415,0.00300663196,-0.0100089534,-0.00110076888,-5.65246899e-05,0.062240928,0.154494467,-0.054529311,-0.759252409,-7.81887519,-1.09958521,-0.0163793226,-0.00390155333,-0.000476778912,-1.91203584e-05
0.106,0.110196308,0.457531318,0.752488639,2.22465458,4.68773853,-0.112042705,0.00422345309,-0.0110119268,-0.00121760993,-6.34578293e-05,0.0644167599,0.169786559,-0.0326740275,-0.739097772,-8.30003095,-1.19367304,-0.0173602537,-0.00456296571,-0.000566942635,-1.98882895e-05
0.107,0.107433742,0.463915815,0.783137906,2.40192215,5.42903633,-0.0767116093,0.00562170921,-0.0120964067,-0.00134349489,-7.11327238e-05,0.0663128405,0.185355133,-0.00855330476,-0.709749699,-8.78106116,-1.29304404,-0.0183012547,-0.00531569711,-0.000671567284,-2.0270158e-05
0.108,0.10434104,0.469066251,0.81267632,2.58708058,6.25483961,-0.0336682007,0.00721415251,-0.0132673229,-0.00147849548,-7.96456567e-05,0.0678972341,0.201097129,0.0178305429,-0.670207263,-9.25630805,-1.39762288,-0.0191781128,-0.00617140599,-0.00079274686,-2.00954866e-05
0.109,0.100939326,0.472900354,0.840806283,2.77970588,7.17163966,0.0180456261,0.00901189227,-0.0145296282,-0.0016225025,-8.91186696e-05,0.0691394056,0.216897571,0.0464464119,-0.619439623,-9.71900765,-1.50725484,-0.0199620963,-0.00714337522,-0.000932835586,-1.9156409e-05
0.11,0.0972543774,0.475343749,0.867215396,2.9792385,8.18594993,0.0794645816,0.0110235254,-0.0158881865,-0.00177516898,-9.9707162e-05,0.0700108538,0.232629708,0.0772304042,-0.556396658,-10.1611417,-1.62168956,-0.0206195257,-0.00824676244,-0.00109446406,-1.72020835e-05
0.111,0.0933166297,0.476331895,0.891579408,3.18496877,9.30417364,0.151699493,0.0132540591,-0.0173476154,-0.0019358411,-0.000111609663,0.0704858045,0.248155402,0.110081691,-0.480022565,-10.5732792,-1.74056185,-0.0211113879,-0.00949888362,-0.00128055105,-1.39324578e-05
0.112,0.0891610968,0.475812171,0.913566089,3.39602274,10.5324295,0.235934491,0.015703518,-0.0189120748,-0.00210347429,-0.000125080345,0.0705419568,0.263325804,0.14485835,-0.389273096,-10.9444105,-1.86336869,-0.0213930135,-0.0109195319,-0.0014943058,-8.99148067e-06
0.113,0.0848271485,0.473745951,0.932839913,3.6113469,11.8763141,0.333421094,0.0183652617,-0.0205849689,-0.00227652729,-0.000140445518,0.0701612628,0.277982332,0.181373319,-0.283136781,-11.2617795,-1.98944401,-0.0214140747,-0.0125313357,-0.00173920727,-1.95900519e-06
0.114,0.0803581567,0.470110758,0.949067946,3.8296947,13.3405981,0.445466815,0.0212239852,-0.0223685307,-0.00245284095,-0.000158126506,0.0693307321,0.291958044,0.21939064,-0.160660816,-11.5107292,-2.11793058,-0.0211188926,-0.0143601536,-0.00201896016,7.65778502e-06
0.115,0.0758009861,0.464902435,0.961927014,4.04961548,14.9288476,0.573417203,0.0242534141,-0.0242632623,-0.00262950554,-0.00017867034,0.0680432396,0.305079429,0.258622243,-0.0209821992,-11.6745748,-2.24774892,-0.0204471877,-0.0164354843,-0.00233742096,2.04317381e-05
0.116,0.0712053094,0.458137227,0.971112169,4.26944713,16.6429623,0.718629713,0.0274137542,-0.0262671974,-0.00280272113,-0.000202789502,0.0662983044,0.317168684,0.298725564,0.136635508,-11.7345283,-2.37756434,-0.0193354488,-0.0187908671,-0.00269848172,3.70197295e-05
0.117,0.0666227314,0.449853699,0.976346482,4.48731405,18.482625,0.882437382,0.0306490002,-0.0283749519,-0.0029676605,-0.000231412313,0.0641028022,0.328046501,0.339302398,0.31275961,-11.6697022,-2.50575333,-0.0177191175,-0.0214642293,-0.00310590031,5.81604732e-05
0.118,0.0621057183,0.440114349,0.977392062,4.70113253,20.4446645,1.0661003,0.0338842854,-0.0305765262,-0.00311834859,-0.000265745209,0.0614715605,0.337535392,0.37989945,0.507740149,-11.4572306,-2.63037158,-0.0155358069,-0.0244981246,-0.003563064,8.46621987e-05
0.119,0.0577063362,0.4290068,0.974062097,4.90862599,22.5223406,1.27074295,0.0370235484,-0.0328558337,-0.00324758039,-0.000307347989,0.0584277797,0.345463544,0.420011116,0.721656959,-11.0725519,-2.74912673,-0.012729767,-0.0279397794,-0.00407267552,0.000117375217
0.12,0.0534748187,0.41664438,0.966233494,5.10735255,24.7045767,1.4972757,0.0399477687,-0.03518895,-0.00334690601,-0.000358221863,0.0550032111,0.351669181,0.459085067,0.954263347,-10.4899039,-2.8593603,-0.00925780028,-0.0318408572,-0.00463635287,0.000157142852
0.121,0.0494580006,0.403165839,0.953859231,5.29474419,26.975173,1.74630338,0.0425144206,-0.0375420904,-0.00340671814,-0.000420908707,0.051238009,0.356005242,0.496531017,1.20492866,-9.6830914,-2.95805177,-0.00509708446,-0.0362568546,-0.00525413959,0.000204723361
0.122,0.0456976872,0.388733983,0.936979674,5.46815512,29.3121031,2.01803394,0.0445604882,-0.039869257,-0.00341648737,-0.000498595295,0.0471802027,0.358344128,0.531732767,1.47258587,-8.62656148,-3.04186307,-0.000254377235,-0.0412458763,-0.00592397304,0.000260672536
0.123,0.0422290595,0.373533397,0.915732608,5.62494095,31.6871357,2.31216158,0.0459063806,-0.0421098512,-0.0033651736,-0.00059519811,0.0428848801,0.35858268,0.564063974,1.75569605,-7.29665873,-3.10719131,0.00522656965,-0.046866635,-0.00664137862,0.000325161621
0.124,0.0390792303,0.357767257,0.890360885,5.76255343,34.0657634,2.62776338,0.0463625167,-0.0441867339,-0.00324179347,-0.000715389373,0.0384130466,0.356647216,0.592907098,2.05222518,-5.67306957,-3.15025004,0.0112574635,-0.0531756684,-0.00739922492,0.000397745658
0.125,0.0362660618,0.341653448,0.861217314,5.87865419,36.4075262,2.96322525,0.0457396629,-0.0460049892,-0.00303614856,-0.000864550882,0.033830147,0.352498599,0.617676035,2.35964368,-3.74042248,-3.16718008,0.0176988668,-0.0602238618,-0.00818756439,0.000477095973
0.126,0.0337972214,0.325418854,0.828762795,5.97122199,38.6667113,3.3161849,0.0438621137,-0.0474513072,-0.00273966427,-0.00104865742,0.0292041401,0.346135821,0.637839514,2.67494524,-1.48993913,-3.15418457,0.0243559868,-0.0680522278,-0.00899362757,0.000560714423
0.127,0.0316696351,0.309292455,0.793558117,6.03865461,40.7934919,3.6834972,0.0405828336,-0.0483942148,-0.00234628698,-0.00127408346,0.0246032918,0.337598175,0.652944765,2.99469021,1.07897039,-3.10769184,0.0309773441,-0.0766870916,-0.00980204165,0.000644645797
0.128,0.0298694788,0.293498023,0.756250441,6.07986958,42.7355741,4.06124228,0.0358002496,-0.0486855436,-0.00185338168,-0.00154731693,0.0200938543,0.326966328,0.66264093,3.31508022,3.95731237,-3.02453708,0.0372573282,-0.0861349644,-0.0105953346,0.000723207068
0.129,0.028372727,0.27824646,0.717553651,6.09438929,44.4402925,4.44478156,0.0294756161,-0.0481632888,-0.00126253724,-0.00187457327,0.015737722,0.31436177,0.666699855,3.63205992,7.1254782,-2.90214924,0.0428437223,-0.09637736,-0.0113547452,0.000788761739
0.13,0.0271462678,0.26372818,0.678223043,6.08240258,45.8570643,4.82886384,0.0216493386,-0.0466559586,-0.000580172413,-0.00226131419,0.0115902155,0.299944481,0.665032492,3.94144232,10.5527261,-2.73873022,0.0473506353,-0.107365949,-0.0120613265,0.000831573502
0.131,0.0261495517,0.250105987,0.63902545,6.04479472,46.9400568,5.20778249,0.0124545781,-0.043988404,0.00018216591,-0.00271168739,0.00769814702,0.283908792,0.657699205,4.2390512,14.1972966,-2.53341247,0.050376728,-0.119018513,-0.012697294,0.000839774655
0.132,0.0253366891,0.237508929,0.600706548,5.9831389,47.6508834,5.5755819,0.00212655374,-0.0399889689,0.00100791787,-0.00322791522,0.00409832052,0.266477544,0.644912603,4.52087193,18.0072501,-2.28638047,0.0515285032,-0.131216127,-0.0132475322,0.000799481466
0.133,0.0246588454,0.226027638,0.563957774,5.89965277,47.9611157,5.92628709,-0.00899543696,-0.0344976787,0.00187615844,-0.00380966468,0.000816612263,0.247894882,0.627031941,4.78320443,21.9221007,-1.99893747,0.0504474469,-0.143802024,-0.0137011894,0.000695077716
0.134,0.0240667741,0.215711467,0.529385185,5.79711658,47.8543515,6.25415016,-0.0204738716,-0.0273750563,0.00276276316,-0.00445345161,-0.00213231607,0.228418001,0.604548737,5.02280056,25.875148,-1.67350967,0.0468386193,-0.156582554,-0.0140531151,0.000509690446
0.135,0.0235133042,0.206567666,0.497482655,5.6787581,47.3276299,6.55389572,-0.0317871703,-0.0185109437,0.00364204085,-0.00515214087,-0.00474465948,0.208308366,0.578064562,5.23697654,29.7963507,-1.31358602,0.0404981367,-0.169330449,-0.0143049523,0.000225855309
0.136,0.0229556009,0.198562683,0.46861163,5.54811282,46.3920398,6.82094549,-0.0423519627,-0.00783265496,0.00448873215,-0.00589460362,-0.00702650558,0.18782298,0.548262482,5.42369295,33.6155373,-0.923596371,0.0313368359,-0.181790404,-0.0144657266,-0.000173652771
0.137,0.0223570353,0.191625497,0.442989075,5.40886998,45.0724407,7.05160444,-0.0515522778,0.0046882052,0.00528021257,-0.00666558404,-0.00899235972,0.167206267,0.515874246,5.5815968,37.2657036,-0.50873626,0.0193975764,-0.193686807,-0.0145518136,-0.000704867347
0.138,0.0216885386,0.185652726,0.420684572,5.264716,43.4063009,7.24319511,-0.058773631,0.0190308608,0.00599869702,-0.0074458157,-0.0106632988,0.14668308,0.481645763,5.71002362,40.68613,-0.0747518145,0.00486409638,-0.204733213,-0.0145862193,-0.00138161692
0.139,0.020929368,0.18051512,0.401626625,5.11918675,41.4417461,7.39413129,-0.0634393216,0.0351228832,0.00663322254,-0.00821240527,-0.0120649223,0.126453239,0.446303556,5.80896152,43.8250639,0.372298269,-0.0119399063,-0.214642991,-0.0145971874,-0.00221452274
0.14,0.020067264,0.176064935,0.38561743,4.97553854,39.2349889,7.50392843,-0.065045946,0.0528403741,0.0071811947,-0.00893948099,-0.0132252769,0.106687871,0.410524751,5.87898253,46.6417639,0.826285111,-0.0305617605,-0.223140464,-0.0146162203,-0.00321008618
0.141,0.0190980375,0.172143688,0.372354697,4.83664713,36.8473666,7.57315083,-0.0631953422,0.0720108345,0.00764932186,-0.00959907389,-0.0141729213,0.0875276632,0.374912756,5.92115016,49.1077701,1.28123462,-0.0504404056,-0.229971764,-0.0146756846,-0.00436994102
0.142,0.0180247014,0.168589812,0.361458396,4.70494889,34.342256,7.6033121,-0.0576196132,0.0924186519,0.00805378504,-0.0101621844,-0.0149352816,0.0690830143,0.339980044,5.93690864,51.2073561,1.73151156,-0.0709355152,-0.234914752,-0.0148062011,-0.00569033246
0.143,0.0168563134,0.165245327,0.352498142,4.58240353,31.7820902,7.59674815,-0.0481945402,0.113812539,0.00841942027,-0.0105999664,-0.0155373897,0.0514355966,0.306138497,5.92796433,52.9370776,2.17199785,-0.0913613518,-0.237787543,-0.0150340459,-0.00716185052
0.144,0.015606619,0.161961263,0.345019852,4.47047444,29.2256946,7.55643934,-0.0349434284,0.135914446,0.00877818834,-0.010884939,-0.016001023,0.0346410492,0.27369728,5.89618738,54.3045869,2.59823701,-0.111022587,-0.238454862,-0.0153788927,-0.00876945525
0.145,0.0142926565,0.158602184,0.33857108,4.37014555,26.7261961,7.48583582,-0.0180326929,0.158429849,0.00916714811,-0.0109921922,-0.0163442688,0.0187328013,0.242867929,5.84351635,55.3269584,3.00649717,-0.129249519,-0.236831777,-0.015852078,-0.0104928394
0.146,0.0129334203,0.155049559,0.332722768,4.28196259,24.3295492,7.38869355,0.00224147724,0.181058535,0.00962608388,-0.0109004824,-0.0165814759,0.00372646156,0.213774749,5.77187026,56.0286783,3.39378369,-0.14542997,-0.2328848,-0.0164554966,-0.0123070935
0.147,0.0115486567,0.151203758,0.327086018,4.20608195,22.0736601,7.26891508,0.0254737642,0.203504893,0.0101949756,-0.0105931168,-0.0167235215,-0.0103757304,0.186468836,5.68308181,56.4394662,3.75782422,-0.15903568,-0.226630531,-0.0171812003,-0.014183593
0.148,0.0101578561,0.146984893,0.321323814,4.14232648,19.9880977,7.13041146,0.0511750436,0.225487217,0.0109115294,-0.0100585866,-0.0167783179,-0.023580645,0.160944343,5.57885102,56.5921316,4.09702299,-0.169641755,-0.218132161,-0.0180117007,-0.0160910447
0.149,0.00877947056,0.142332666,0.315157862,4.09024329,18.0943084,6.97698913,0.078800157,0.246745577,0.0118089693,-0.00929092576,-0.0167514724,-0.0359004495,0.137155322,5.46071695,56.5206149,4.4103931,-0.176938423,-0.207494267,-0.018920915,-0.0179966176
0.15,0.00743034684,0.137205472,0.308371164,4.04915919,16.4062287,6.81226286,0.107775723,0.267047996,0.0129142528,-0.00828979254,-0.0166470165,-0.0473494102,0.115031818,5.33004536,56.2583216,4.69747571,-0.180735008,-0.194856391,-0.0198756388,-0.0198670878
0.151,0.00612534509,0.131579008,0.300807343,4.01823345,14.931167,6.63958863,0.137525699,0.286194684,0.0142468265,-0.00706028746,-0.0164681332,-0.0579414052,0.0944941277,5.18803171,55.8368158,4.95824928,-0.180956739,-0.180385865,-0.0208373955,-0.0216699249
0.152,0.00487712891,0.125444559,0.292367416,3.99650909,13.670841,6.46201114,0.167493876,0.304020395,0.0158179087,-0.0056125487,-0.0162178154,-0.0676882095,0.0754641084,5.03571893,55.2848822,5.19302869,-0.177636255,-0.164270436,-0.021764506,-0.0233742627
0.153,0.00369620829,0.118807037,0.283002944,3.98294633,12.6225178,6.28225613,0.197164622,0.320395525,0.0176300654,-0.00396121532,-0.0158993833,-0.0765983913,0.057873381,4.87400516,54.6278897,5.40239742,-0.170899701,-0.146711288,-0.0226142709,-0.0249517496
0.154,0.00259107927,0.111683096,0.27270823,3.97644835,11.7801231,6.10273327,0.226078496,0.335225762,0.0196773766,-0.00212474855,-0.0155168619,-0.0846768303,0.0416684883,4.70366036,53.8874707,5.58714112,-0.160949322,-0.12791634,-0.0233450454,-0.0263772324
0.155,0.00156838786,0.104099455,0.261512973,3.97588161,11.1352295,5.92554504,0.253842044,0.348450462,0.0219461465,-0.000124660282,-0.0150752227,-0.0919247491,0.0268132441,4.52534693,53.0814654,5.74818695,-0.148044956,-0.108094202,-0.0239180501,-0.0276292506
0.156,0.000633088163,0.0960914533,0.24947578,3.98009102,10.6778873,5.75250199,0.280132416,0.360040109,0.0244159958,0.00201529663,-0.0145805026,-0.0983401297,0.013288817,4.33964024,52.2240552,5.88655266,-0.132485819,-0.0874490293,-0.0242988272,-0.0286903425
