r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.077,-0.0298971341,-0.100136977,-0.113162768,-0.075279654,-0.0140792357,-0.00516103605,0.000772370458,0.000802316686,0.000139042184,-9.83549768e-06,-0.0456671662,-0.0319653804,0.0155466474,0.0555930261,0.0347590303,0.00943636613,0.00115295023,-1.44322965e-05,-9.93562913e-06,-1.63878155e-05
0.078,-0.0291804768,-0.106101672,-0.12271027,-0.0847243767,-0.0163720492,-0.00598918478,0.000905603404,0.000937485333,0.000160165873,-1.0736054e-05,-0.0498578493,-0.0378149501,0.0125496014,0.0587461472,0.0384040709,0.010497585,0.00141520194,4.41529978e-05,-1.7326551e-06,-1.90033421e-05
0.079,-0.02811681,-0.112022809,-0.132622847,-0.0951130612,-0.0189556711,-0.00692837483,0.00104960858,0.00108906263,0.000183625784,-1.15233194e-05,-0.0541976031,-0.0442312163,0.00879989069,0.0617766152,0.0423518345,0.011652708,0.00172959928,0.000121152871,8.91253767e-06,-2.20562909e-05
0.08,-0.0266755869,-0.117846071,-0.142848579,-0.106509614,-0.021858768,-0.00799082611,0.00120262406,0.00125802424,0.000209570358,-1.21127403e-05,-0.0586602947,-0.051223381,0.00421920799,0.0646262379,0.046621866,0.0129071929,0.00210439055,0.000220190226,2.24646621e-05,-2.56003961e-05
0.081,-0.0248275518,-0.123513328,-0.153323812,-0.118978502,-0.0251124725,-0.00918976375,0.00136199514,0.00144511868,0.000238168248,-1.24207408e-05,-0.0632148912,-0.0587945255,-0.00127095877,0.0672290583,0.0512350168,0.0142665108,0.00254877634,0.000345389392,3.93737744e-05,-2.96362905e-05
0.082,-0.022545383,-0.128963178,-0.163972386,-0.132584327,-0.0287507611,-0.0105395819,0.00152396575,0.00165090355,0.000269555394,-1.24247997e-05,-0.0678252775,-0.0669408261,-0.00774794559,0.0695108723,0.0562135293,0.0157361149,0.00307277793,0.000501445837,6.02223901e-05,-3.41948438e-05
0.083,-0.0198043108,-0.134131644,-0.174704988,-0.147391151,-0.0328108385,-0.0120558944,0.00168346622,0.00187548142,0.000303883438,-1.21315947e-05,-0.0724501855,-0.0756508984,-0.015286565,0.0713886714,0.0615811547,0.0173213796,0.00368736776,0.000693623579,8.55709959e-05,-3.9294565e-05
0.084,-0.01658292,-0.138952911,-0.185418616,-0.163461825,-0.0373335575,-0.0137556597,0.00183391566,0.00211862315,0.00034130318,-1.15625904e-05,-0.0770431772,-0.0849050926,-0.023957345,0.0727701744,0.0673631825,0.0190275446,0.00440423755,0.0009278132,0.00011611045,-4.49990496e-05
0.085,-0.0128639532,-0.143360264,-0.195996264,-0.18085705,-0.0423639611,-0.0156571382,0.00196694128,0.0023795169,0.00038197405,-1.06535285e-05,-0.0815526956,-0.0946749336,-0.0338248272,0.0735533381,0.0735864734,0.0208596433,0.00523589597,0.00121051109,0.00015250791,-5.14247439e-05
0.086,-0.00863520851,-0.147287031,-0.206306775,-0.199634527,-0.0479518331,-0.0177801071,0.00207219849,0.00265680587,0.000426114839,-9.37075608e-06,-0.0859222879,-0.104922591,-0.0449454821,0.073625961,0.0802794263,0.0228224436,0.00619534052,0.00154888421,0.000195579716,-5.87080037e-05
0.087,-0.00389043286,-0.150667775,-0.216204953,-0.219847799,-0.0541523941,-0.0201457744,0.00213704206,0.00294832948,0.000473946359,-7.5187408e-06,-0.0900908444,-0.115600506,-0.0573657095,0.0728653186,0.0874718686,0.0249203815,0.00729610739,0.00195073956,0.000246148915,-6.70893177e-05
0.088,0.00136973427,-0.153439394,-0.225531949,-0.241545149,-0.061027005,-0.0227770683,0.00214637455,0.00325108916,0.000525827591,-4.95895814e-06,-0.0939931209,-0.126651112,-0.0711195155,0.0711378869,0.0951949048,0.0271574812,0.00855183273,0.00242455198,0.000305232695,-7.67923236e-05
0.089,0.00713685535,-0.155542534,-0.23411591,-0.264768264,-0.0686439969,-0.0256985496,0.00208231091,0.00356095261,0.000582113615,-1.35971667e-06,-0.0975602168,-0.138006744,-0.0862262915,0.0682991622,0.103480607,0.0295373023,0.00997625076,0.00297943623,0.000373940527,-8.81771575e-05
0.09,0.0133938057,-0.156922792,-0.241773012,-0.289550824,-0.0770795669,-0.0289367407,0.00192405279,0.00387261178,0.00064336428,3.61851246e-06,-0.100720455,-0.149589689,-0.102688409,0.0641935596,0.112361645,0.0320628156,0.0115825978,0.00362508097,0.000453626292,-0.00010156376
0.091,0.0201139554,-0.157532287,-0.24830874,-0.315917066,-0.0864187452,-0.0325201646,0.00164761792,0.00417912019,0.000710128849,1.03932309e-05,-0.103400159,-0.161312467,-0.120488893,0.0586544787,0.121870728,0.0347363678,0.013383603,0.00437174624,0.000545917227,-0.000117388742
0.092,0.0272604034,-0.157330886,-0.253519691,-0.343879917,-0.0967565491,-0.0364795249,0.00122571386,0.0044721298,0.00078315812,1.97936052e-05,-0.105524883,-0.173078264,-0.139589071,0.0515044801,0.132039869,0.0375594758,0.0153906658,0.00523005364,0.000652716401,-0.000136031482
0.093,0.0347850275,-0.156287849,-0.257195741,-0.373439253,-0.108198872,-0.040847809,0.000627623543,0.00474124256,0.000863159727,3.25978175e-05,-0.107020574,-0.184781552,-0.159926166,0.0425558074,0.14289943,0.0405328367,0.0176138542,0.0062110556,0.000776469674,-0.000157844383
0.094,0.0426281405,-0.154383083,-0.259122656,-0.404579902,-0.120863679,-0.0456606435,-0.000181007178,0.00497416998,0.00095089753,5.0171168e-05,-0.107815087,-0.196308974,-0.181411334,0.0316110021,0.154476858,0.0436561132,0.0200608327,0.00732586762,0.000919906128,-0.000183073184
0.095,0.0507179883,-0.151608623,-0.25908506,-0.43726995,-0.13488183,-0.050956699,-0.00123805184,0.00515578463,0.00104699275,7.33318107e-05,-0.107839951,-0.20754058,-0.203927756,0.0184637378,0.166795201,0.046927784,0.022736879,0.00858562921,0.00108662319,-0.000211822226
0.096,0.0589708383,-0.147969885,-0.256869852,-0.471458595,-0.150398309,-0.0567780041,-0.00258517577,0.00526852296,0.00115181109,0.000103787205,-0.10703203,-0.218351174,-0.227329194,0.00289999716,0.179871259,0.0503448889,0.0256435824,0.0100010173,0.00128048927,-0.000244024935
0.097,0.0672909954,-0.143486679,-0.252270042,-0.50707436,-0.167572902,-0.0631705308,-0.00426743943,0.00529134295,0.00126536453,0.000142426201,-0.105336106,-0.228612139,-0.251439083,-0.0153006914,0.193713229,0.0539026095,0.0287786831,0.0115820122,0.0015064291,-0.000279337102
0.098,0.0755713894,-0.138194558,-0.245088884,-0.544023262,-0.186581244,-0.0701848485,-0.00633359857,0.00519993195,0.00138690941,0.000190887468,-0.102706561,-0.23819329,-0.276049819,-0.0363634084,0.208318286,0.0575939786,0.0321348127,0.0133373537,0.00176971717,-0.000317106564
0.099,0.0836943482,-0.132145025,-0.235144453,-0.582186744,-0.207615183,-0.0778764836,-0.00883539139,0.00496629798,0.0015149893,0.000250473225,-0.0991109566,-0.246965156,-0.300923553,-0.0605160435,0.223668769,0.0614091525,0.0356986684,0.0152741139,0.00207642683,-0.00035611454
0.1,0.0915326436,-0.125407217,-0.222274354,-0.621421118,-0.230883334,-0.086307934,-0.0118277848,0.0045574895,0.00164671829,0.000321564966,-0.0945317556,-0.254801365,-0.32579251,-0.0879867813,0.239729284,0.0653349006,0.0394504161,0.0173969277,0.00243337156,-0.000394824407
0.101,0.0989504465,-0.118066699,-0.206341474,-0.661552996,-0.25661116,-0.0955444575,-0.0153681952,0.00394117557,0.00177774954,0.000409998016,-0.0889711009,-0.261580577,-0.350361664,-0.119000238,0.256441477,0.0693548239,0.0433616834,0.0197087175,0.00284720056,-0.000429462383
0.102,0.105802611,-0.110229342,-0.187240659,-0.702378983,-0.285040302,-0.105652506,-0.0195156996,0.00308622748,0.00190193971,0.000523746808,-0.082454178,-0.267189172,-0.374309159,-0.153772321,0.273723298,0.0734501616,0.0473965643,0.0222102392,0.00332596212,-0.000455095788
0.103,0.111939651,-0.10202272,-0.164903138,-0.743668869,-0.316428467,-0.116707049,-0.024330788,0.00195430895,0.00201147009,0.000665023819,-0.0750278982,-0.271526024,-0.397286415,-0.192509339,0.291466018,0.0775964349,0.0515123787,0.0248968245,0.00387909318,-0.000467710756
0.104,0.117212503,-0.0935942959,-0.139300777,-0.785164792,-0.351047699,-0.128793242,-0.0298748647,0.000500720559,0.00209595323,0.000832037098,-0.0667620061,-0.274506591,-0.418922898,-0.235405282,0.309527686,0.0817615682,0.0556574359,0.0277575351,0.00451671014,-0.000463853375
0.105,0.121476238,-0.0851099094,-0.110451644,-0.826580036,-0.38918272,-0.142005206,-0.0362095426,-0.00132405747,0.00214251424,0.0010213828,-0.057749942,-0.276066642,-0.438829744,-0.282637945,0.327728069,0.0859040997,0.0597705126,0.0307738952,0.00524839998,-0.000440327454
0.106,0.124595294,-0.0767505561,-0.0784241078,-0.867597765,-0.431127103,-0.156445525,-0.0433950256,-0.00357150629,0.0021354062,0.00122999731,-0.0481094972,-0.27616673,-0.456606159,-0.334365366,0.34584166,0.0899709248,0.0637783785,0.0339191589,0.00608253327,-0.000393799202
0.107,0.126448174,-0.0687092294,-0.0433411992,-0.907870911,-0.477179126,-0.172224314,-0.0514888095,-0.00629448346,0.00205627898,0.00145547934,-0.0379825824,-0.274796022,-0.471845294,-0.390721605,0.363591937,0.0938946741,0.0675958771,0.0371567654,0.00702529684,-0.000320670068
0.108,0.12693317,-0.0611859927,-0.00538357686,-0.947021777,-0.527635293,-0.189458415,-0.0605433559,-0.00954428086,0.0018840298,0.00169667038,-0.0275339427,-0.271976564,-0.484142013,-0.451812732,0.380644411,0.0975907652,0.0711238101,0.040439731,0.00808031647,-0.000216738215
0.109,0.125973424,-0.0543826914,0.0352077931,-0.984642679,-0.582783145,-0.208269701,-0.0706044428,-0.0133701755,0.00159512623,0.00195300499,-0.016948694,-0.26776645,-0.493100383,-0.517711992,0.396601082,0.100954285,0.0742500021,0.0437092835,0.00924788593,-7.69870991e-05
0.11,0.123522189,-0.048496048,0.0781303346,-1.0202964,-0.642891485,-0.228783295,-0.0817082904,-0.0178158914,0.00116366039,0.00222450844,-0.00642853066,-0.262262817,-0.498342557,-0.588455044,0.410994225,0.103856684,0.0768475144,0.0468948034,0.0105245923,0.000104794204
0.111,0.119567099,-0.0437102215,0.123019333,-1.05351774,-0.708199549,-0.251124457,-0.0938797272,-0.0229190896,0.000561763629,0.00251051868,0.00381340939,-0.255603233,-0.499517476,-0.664034228,0.423281983,0.106142532,0.0787768011,0.049912921,0.0119026025,0.000336159417
0.112,0.11413358,-0.0401880982,0.169448587,-1.08381491,-0.778903321,-0.275415008,-0.107128887,-0.0287067711,-0.000240054175,0.0028098997,0.0135588526,-0.247966058,-0.496310517,-0.744392535,0.432843988,0.107626449,0.0798841414,0.0526685149,0.0133689923,0.00062650161
0.113,0.107286399,-0.0380624426,0.216931746,-1.11067232,-0.855140176,-0.301767863,-0.12144929,-0.0351943623,-0.00127223879,0.00311948657,0.0225919038,-0.239568725,-0.488452857,-0.829416053,0.438979886,0.10809076,0.0800048672,0.0550548126,0.0149050081,0.000987002472
0.114,0.0991298658,-0.0374261489,0.264925713,-1.13355418,-0.93697066,-0.330282159,-0.136814326,-0.0423812566,-0.00256539704,0.00343347971,0.0307070875,-0.230663869,-0.475731809,-0.918926762,0.440909158,0.107283153,0.0789621265,0.0569552516,0.0164851803,0.00143037331
0.115,0.0898058666,-0.0383232278,0.312835245,-1.15190989,-1.02435871,-0.361035719,-0.153175337,-0.0502501094,-0.00414909165,0.0037418293,0.0377176982,-0.221533012,-0.458000911,-1.01267382,0.437774896,0.10491578,0.0765712436,0.0582445705,0.0180766785,0.00197024692
0.116,0.0794899331,-0.0407401628,0.360019496,-1.16518106,-1.11714951,-0.394078352,-0.170457813,-0.0587621598,-0.00605035928,0.00403000033,0.0434636742,-0.212477355,-0.435190325,-1.11032513,0.428650704,0.100664891,0.0726388345,0.0587920117,0.019638354,0.0026202907
0.117,0.0683851298,-0.0445993377,0.40580041,-1.17281106,-1.21504643,-0.429422343,-0.18855949,-0.0678570404,-0.00829173412,0.00427767258,0.0478186727,-0.203806235,-0.407316868,-1.21145806,0.412553366,0.0941726089,0.0669685361,0.0584635445,0.0211206018,0.0033928539
0.118,0.0567144349,-0.049754502,0.449473383,-1.17425708,-1.3175869,-0.467034551,-0.207346198,-0.0774483731,-0.0108889267,0.00445941016,0.0506954488,-0.19582263,-0.374493558,-1.31555114,0.388461055,0.0850497013,0.0593607766,0.0571264575,0.0224648288,0.00429745655
0.119,0.0447113718,-0.0559899232,0.490320226,-1.16900564,-1.42411968,-0.506825738,-0.226650191,-0.0874245954,-0.0138481785,0.00454406055,0.0520495471,-0.188807392,-0.336938078,-1.42197646,0.355339698,0.0728812211,0.0496205146,0.0546526178,0.0236045981,0.00533873365
0.12,0.032610451,-0.0630231003,0.527624634,-1.15659088,-1.53378416,-0.54864245,-0.246265945,-0.0976451607,-0.017163352,0.004497098,0.0518805274,-0.183001501,-0.29497943,-1.52999446,0.312177536,0.0572338247,0.0375583369,0.0509246705,0.0244662358,0.00651508036
0.121,0.0206365984,-0.0705124245,0.560689774,-1.13661634,-1.64549565,-0.592256779,-0.265949626,-0.107942849,-0.0208133601,0.00428101313,0.0502311496,-0.178589345,-0.249062211,-1.63875193,0.258030204,0.0376666598,0.0230010029,0.0458402944,0.0249720086,0.00781648595
0.122,0.00899618074,-0.0780689081,0.588858234,-1.10877824,-1.75793925,-0.637360699,-0.285416081,-0.118121123,-0.0247595793,0.0038594195,0.0471841095,-0.175681936,-0.19974728,-1.74728454,0.192074561,0.0137449925,0.00579457797,0.0393203758,0.0250424929,0.00922475689
0.123,-0.00213138374,-0.0852728265,0.611533763,-1.0728913,-1.86957909,-0.683559552,-0.304341539,-0.127959913,-0.0289448906,0.00319678194,0.0428564377,-0.174304304,-0.147709097,-1.85452737,0.113663103,-0.014944304,-0.0141821273,0.0313126712,0.0246018751,0.0107106436
0.124,-0.0125973329,-0.0916927731,0.628205708,-1.02891383,-1.97867718,-0.730374896,-0.32236323,-0.137221533,-0.0332928422,0.0022566224,0.0373913468,-0.174384927,-0.0937294253,-1.95933179,0.022379682,-0.048780684,-0.0370120658,0.0217949511,0.0235824627,0.0122305814
0.125,-0.0222814261,-0.0969089442,0.638477009,-0.976971084,-2.08332592,-0.777243394,-0.339083047,-0.145656782,-0.0377071234,0.0010076739,0.0309480904,-0.175749895,-0.0386871004,-2.06048654,-0.0819066193,-0.0880895603,-0.0627269675,0.0107819263,0.0219286582,0.0137314018
0.126,-0.0310933448,-0.100540403,0.642082616,-0.917375396,-2.18150119,-0.823522383,-0.354070717,-0.153003597,-0.0420731075,-0.000567111997,0.023694177,-0.178126833,0.0164616703,-2.15674583,-0.198990335,-0.133119775,-0.091303434,-0.00166418837,0.0196014192,0.0151553911
0.127,-0.0389716657,-0.102270076,0.638907081,-0.850640609,-2.27113121,-0.868498259,-0.366875699,-0.158998779,-0.046262187,-0.00247063713,0.015798515,-0.181155188,0.0707070619,-2.24686559,-0.328288026,-0.184023973,-0.122647251,-0.0154322042,0.0165848558,0.0164406799
0.128,-0.0458790302,-0.101868188,0.628997988,-0.777488956,-2.3501773,-0.911405621,-0.377035429,-0.163385267,-0.050136657,-0.00469038069,0.00742486298,-0.184403505,0.123014099,-2.32964537,-0.468811611,-0.240843492,-0.156590708,-0.030359134,0.0128903938,0.0175230848
0.129,-0.0517974915,-0.0992106058,0.612573385,-0.698847941,-2.41672617,-0.951444596,-0.384093176,-0.165926156,-0.0535574422,-0.00719942133,-0.00127104539,-0.187392885,0.172355725,-2.40397273,-0.619160796,-0.303492343,-0.192879004,-0.0462313955,0.00856167698,0.0183390147
0.13,-0.0567222915,-0.0942908814,0.590021628,-0.615835727,-2.46908592,-0.98780829,-0.387610998,-0.166412982,-0.0563915195,-0.00995639781,-0.010143067,-0.189625129,0.217748037,-2.46886821,-0.777538826,-0.371748847,-0.231173109,-0.0627853347,0.00367525666,0.0188291901
0.131,-0.0606569912,-0.0872247289,0.56189375,-0.529736034,-2.50588095,-1.01970703,-0.387191966,-0.164680777,-0.0585215952,-0.0129084525,-0.0190533255,-0.190614482,0.25828623,-2.52352807,-0.941793519,-0.445248712,-0.271042525,-0.0797133221,-0.00165892038,0.0189416309
0.132,-0.0636091257,-0.0782454807,0.528886811,-0.441960906,-2.52613687,-1.04640086,-0.382494942,-0.160615239,-0.0598539239,-0.0159925034,-0.027869712,-0.18991934,0.293178712,-2.56736051,-1.1094832,-0.523487813,-0.311977048,-0.096668581,-0.00730195225,0.0186359969
0.133,-0.0655894432,-0.0676916147,0.491819075,-0.354006118,-2.52934868,-1.0672254,-0.373257762,-0.154166114,-0.0603274587,-0.019139572,-0.0364627928,-0.187173282,0.32177668,-2.60001426,-1.27796773,-0.605827132,-0.353388541,-0.113276395,-0.0130911285,0.0178851149
0.134,-0.0666117247,-0.055985672,0.451598754,-0.267397724,-2.5155236,-1.08162306,-0.359309794,-0.145351173,-0.059919488,-0.0222778089,-0.044702383,-0.182109864,0.343598357,-2.62139458,-1.44451662,-0.691510206,-0.394632883,-0.129145095,-0.0188490912,0.0166762847
0.135,-0.0666951705,-0.043607831,0.409188093,-0.183637743,-2.48519458,-1.08916342,-0.34059013,-0.134264881,-0.0586504843,-0.0253364814,-0.0524558116,-0.174582637,0.358344241,-2.63166798,-1.606428,-0.77968215,-0.435020985,-0.143882882,-0.0243940288,0.0150097782
0.136,-0.0658681872,-0.0310646962,0.365564121,-0.104147571,-2.43940281,-1.08956571,-0.31715252,-0.121075243,-0.0565848211,-0.0282482988,-0.059587004,-0.164574845,0.36590456,-2.6312507,-1.76114677,-0.869418654,-0.473848764,-0.15711156,-0.0295510221,0.0128984849
0.137,-0.064172709,-0.0188573769,0.321679949,-0.0302185173,-2.3796483,-1.08270691,-0.28917367,-0.106025199,-0.0538287204,-0.0309511451,-0.0659585135,-0.152201755,0.366355904,-2.62078681,-1.9063763,-0.959753961,-0.510413852,-0.168484964,-0.0341645577,0.0103654973
0.138,-0.0616698346,-0.00745029928,0.278426912,0.0370330117,-2.30781555,-1.0686304,-0.256947647,-0.08942093,-0.0505257045,-0.0333892,-0.0714350694,-0.137702167,0.359950194,-2.60111137,-2.04017024,-1.04971521,-0.54404843,-0.177701546,-0.0381078986,0.00744262244
0.139,-0.0584437391,0.00275579006,0.236602215,0.0966966285,-2.2260762,-1.04753872,-0.220882284,-0.0716260411,-0.0468471476,-0.0355121523,-0.0758893645,-0.121422258,0.347094426,-2.57320763,-2.16100321,-1.138351,-0.574135578,-0.184519102,-0.0412941556,0.00417038271
0.14,-0.0546069743,0.011445287,0.196880553,0.148090323,-2.13678347,-1.0197873,-0.181483833,-0.0530424166,-0.0429847691,-0.0372757232,-0.0792100796,-0.103792279,0.32832453,-2.53815522,-2.26780995,-1.22476339,-0.600139161,-0.188762687,-0.043680024,0.000594640933
0.141,-0.0503030892,0.0184020415,0.159793362,0.190766593,-2.04235992,-0.985863178,-0.139343968,-0.034099971,-0.039135883,-0.0386399576,-0.0813095412,-0.0852961914,0.304274487,-2.49707694,-2.35999785,-1.30812644,-0.621613834,-0.190329746,-0.0452722035,-0.00322710349
0.142,-0.0457064532,0.0235159269,0.125718331,0.224510209,-1.94519252,-0.946367201,-0.0951156276,-0.015233453,-0.0354946301,-0.0395698463,-0.0821358622,-0.0664421035,0.275640677,-2.45108826,-2.43742957,-1.38771308,-0.638228711,-0.189196759,-0.0461245638,-0.00723856917
0.143,-0.0409976678,0.0267804528,0.0948955218,0.24932561,-1.84753151,-0.901983413,-0.0494997623,0.00312584403,-0.0322378633,-0.0400382769,-0.0816762057,-0.0477226126,0.243156072,-2.40125238,-2.50037259,-1.46292493,-0.649760952,-0.185449789,-0.0463345217,-0.0114093017
0.144,-0.0363413423,0.0282798558,0.067449396,0.265409937,-1.75140373,-0.853460042,-0.0031990712,0.0205724523,-0.0295039614,-0.0400230541,-0.0799491476,-0.0295921253,0.207569818,-2.34854381,-2.54942923,-1.53330216,-0.656105989,-0.179263327,-0.0460336324,-0.0157111512
0.145,-0.0318912403,0.0281752179,0.0433864224,0.273115435,-1.65856409,-0.801579029,0.0431031065,0.0367374346,-0.02738348,-0.0395021447,-0.0770052463,-0.0124528179,0.169620985,-2.29382524,-2.58546786,-1.59850706,-0.6572668,-0.170871434,-0.0453816851,-0.0200924117
0.146,-0.0277847968,0.0266863486,0.0226119817,0.27291789,-1.57046825,-0.747137085,0.0887695881,0.0513056141,-0.0259177401,-0.0384576715,-0.0729287844,0.00335882406,0.130015726,-2.23782971,-2.60954413,-1.65832649,-0.653356636,-0.160555591,-0.0445525935,-0.0244852483
0.147,-0.0241322538,0.0240720227,0.00494936276,0.265380103,-1.48826263,-0.69091852,0.133218135,0.0640178543,-0.0250986968,-0.0368767446,-0.0678342955,0.0175800114,0.0894143176,-2.18115931,-2.62282442,-1.71266393,-0.644575571,-0.148640456,-0.0437236966,-0.028810841
0.148,-0.0210148658,0.0206092162,-0.00984099474,0.251122218,-1.41279819,-0.633682765,0.175938412,0.0746812363,-0.0248761407,-0.0347571037,-0.0618612473,0.0300237638,0.0484214055,-2.12428326,-2.62651359,-1.76153224,-0.631205538,-0.135476357,-0.0430611521,-0.0329839492
0.149,-0.0184795802,0.0165751013,-0.0220448304,0.230791632,-1.34465386,-0.576143453,0.21649109,0.0831652157,-0.0251628244,-0.0321084503,-0.0551672921,0.0405787548,0.00758279536,-2.06754908,-2.62179727,-1.80503657,-0.613583795,-0.12143214,-0.0427115111,-0.0369167477
0.15,-0.0165406368,0.0122298381,-0.0319753625,0.205041865,-1.28417203,-0.518964087,0.254518371,0.0894052842,-0.0258452586,-0.0289561889,-0.0479206031,0.0492015933,-0.0326160345,-2.01119196,-2.60979395,-1.8433632,-0.59209733,-0.106877471,-0.0427920372,-0.0405227454
0.151,-0.0151796061,0.00780460239,-0.0399616248,0.174512832,-1.23149623,-0.462743675,0.289734904,0.0933949116,-0.0267918414,-0.0253418542,-0.0402921634,0.0559109491,-0.0717461498,-1.95535336,-2.59152417,-1.87675898,-0.56715734,-0.0921766473,-0.0433863279,-0.0437204495
0.152,-0.0143502633,0.0034912992,-0.0463329551,0.139820427,-1.18661046,-0.408019547,0.3219341,0.0951843163,-0.027863451,-0.0213227707,-0.0324494995,0.0607744038,-0.109433184,-1.90009513,-2.56789056,-1.90551978,-0.539197422,-0.0776737933,-0.0445422681,-0.0464368818
0.153,-0.0139825271,-0.000561936016,-0.0514129642,0.101546913,-1.14937814,-0.355258264,0.350973309,0.0948708201,-0.0289224376,-0.0169713646,-0.0245506691,0.0639007034,-0.145350173,-1.84541897,-2.53967048,-1.92997077,-0.508650869,-0.0636892254,-0.0462706133,-0.048610997
0.154,-0.0139890277,-0.00425384126,-0.0555074622,0.0602396687,-1.11957679,-0.304864581,0.376778362,0.0925937328,-0.0298397222,-0.0123708493,-0.0167399567,0.0654256785,-0.17921454,-1.79127904,-2.50751657,-1.95045916,-0.475953788,-0.0505094234,-0.0485503947,-0.0501961801
0.155,-0.0142711393,-0.00752804089,-0.0589035188,0.0164090171,-1.09692719,-0.257176106,0.399325346,0.0885252302,-0.0305035478,-0.00761434355,-0.00914491236,0.0655061815,-0.210780874,-1.73759845,-2.47196481,-1.96733581,-0.441526691,-0.0383856666,-0.0513290136,-0.0511628134
