bet0_f,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0205,0.6,2.0,20,2,0.0247031,49.09118789094,1.42007e-19,1.34437e-19,BAE,6,0.41,0
0.0205,0.6,2.0,40,2,0.0268522,56.66125286832,1.0040600000000001e-26,7.38642e-27,BAE,6,0.416,0
0.0205,0.6,4.0,0,2,0.0328669,39.18406996314,4.80537e-26,4.70175e-26,BAE,6,0.496,0
0.0205,0.6,4.0,20,2,0.0395041,51.1226958954,8.73567e-28,5.2565899999999996e-27,RSAE,6,0.485,0
0.0205,0.6,4.0,40,2,0.0399859,59.81303235996,3.3031499999999995e-27,1.63431e-27,RSAE,6,0.477,0
0.0205,0.6,6.0,0,2,0.0562667,50.83166643372,6.75661e-28,2.1630299999999997e-27,BAE,6,0.548,1
0.0205,0.6,6.0,20,2,0.053028,69.9676332966,3.4779000000000004e-27,4.3132e-27,TAE,6,0.556,1
0.0205,0.6,6.0,40,2,0.0408253,64.9993789044,4.56892e-27,5.9610399999999996e-27,BAE,6,0.504,0
0.0205,0.6,8.0,0,2,0.0843351,50.61369424416,1.14108e-27,1.42861e-27,BAE,6,0.552,1
0.0205,0.6,8.0,20,2,0.0812582,74.7133569174,2.9002899999999998e-27,4.1308099999999995e-27,TAE,6,0.557,1
0.0205,0.6,8.0,40,2,0.056529,91.8632216502,6.13493e-27,1.23508e-26,TAE,6,0.558,1
0.0205,0.6,10.0,0,2,0.110361,49.54584644814,4.6943100000000005e-28,1.97093e-27,BAE,6,0.558,1
0.0205,0.6,10.0,20,2,0.108961,78.5011785384,1.40775e-27,2.29233e-27,TAE,6,0.564,1
0.0205,0.6,10.0,40,2,0.0953345,112.3216570974,1.22524e-25,7.2787e-26,BAE,7,0.617,0
0.0205,0.7,0.5,0,2,0.0117867,3.856656206784,3.39398e-09,1.42113e-09,Estable/Ruido,9,0.816,0
0.0205,0.7,0.5,20,2,0.0119327,3.404288936772,3.69006e-09,1.11078e-09,Estable/Ruido,9,0.816,0
0.0205,0.7,0.5,40,2,0.0119495,3.238788423444,3.47256e-09,7.10468e-10,Estable/Ruido,9,0.816,0
0.0205,0.7,2.0,0,2,0.0118445,3.630256638954,3.3185e-09,1.69341e-09,Estable/Ruido,9,0.816,0
0.0205,0.7,2.0,20,2,0.0178001,47.69464235172,2.44614e-27,5.96478e-27,BAE,6,0.415,0
0.0205,0.7,2.0,40,2,0.0201448,55.00300874268,7.37745e-27,5.6818799999999996e-27,BAE,6,0.42,0
0.0205,0.7,4.0,0,2,0.0233603,52.03159314042,1.32048e-26,2.2175299999999998e-27,TAE,7,0.663,1
0.0205,0.7,4.0,20,2,0.0240083,68.52808113660001,6.4501399999999996e-27,2.36958e-27,TAE,7,0.651,1
0.0205,0.7,4.0,40,2,0.0315835,200.5458108498,2.26658e-24,2.69819e-24,EAE,8,0.75,3
0.0205,0.7,6.0,0,2,0.0447789,54.08253509904,1.1653299999999999e-27,1.71409e-27,TAE,7,0.67,1
0.0205,0.7,6.0,20,2,0.0391474,73.7272636878,6.77165e-27,2.5714e-27,TAE,7,0.661,1
0.0205,0.7,6.0,40,2,0.0714386,188.428380543,3.40985e-25,2.4315900000000003e-24,EAE,8,0.748,2
0.0205,0.7,8.0,0,2,0.0655538,56.16676670136,4.9094899999999994e-27,2.1227899999999998e-27,TAE,7,0.673,1
0.0205,0.7,8.0,20,2,0.053343,81.0341905266,3.11371e-08,3.62306e-08,BAE,7,0.665,0
0.0205,0.7,8.0,40,2,0.10095,173.3286780114,1.14939e-25,1.41506e-25,EAE,8,0.721,2
0.0205,0.7,10.0,0,2,0.0877982,58.18118002392,1.59195e-27,6.67523e-28,TAE,7,0.675,1
0.0205,0.7,10.0,20,2,0.0788173,138.6876547212,2.10871e-26,1.84683e-26,EAE,8,0.71,2
0.0205,0.7,10.0,40,2,0.128226,159.9090528132,9.16894e-26,4.46857e-26,EAE,8,0.717,2
0.0205,0.8,0.5,0,2,0.0117828,3.872959134996,3.44147e-09,1.47964e-09,Estable/Ruido,9,0.816,0
0.0205,0.8,0.5,20,2,0.0119297,3.416843031234,3.7098e-09,1.20224e-09,Estable/Ruido,9,0.816,0
0.0205,0.8,0.5,40,2,0.0119534,3.265660063764,3.7451e-09,1.02509e-09,Estable/Ruido,9,0.816,0
0.0205,0.8,2.0,0,2,0.0118153,3.737023424154,3.19809e-09,1.64419e-09,Estable/Ruido,9,0.816,0
0.0205,0.8,2.0,20,2,0.0114625,15.4637892654,1.67863e-06,0.000800512,Estable/Ruido,9,0.816,0
0.0205,0.8,2.0,40,2,0.0131495,53.24861452902,2.56782e-13,4.87506e-11,BAE,6,0.421,0
0.0205,0.8,4.0,0,2,0.0185412,49.78709139762,4.25041e-27,2.84309e-26,TAE,8,0.748,1
0.0205,0.8,4.0,20,2,0.0137529,65.2812912024,1.07484e-15,7.52051e-16,TAE,7,0.662,2
0.0205,0.8,4.0,40,2,0.0322641,195.6405368646,1.8073400000000002e-24,9.10478e-25,EAE,9,0.811,3
0.0205,0.8,6.0,0,2,0.0365313,53.239137477300005,4.65675e-27,1.16267e-26,TAE,9,0.811,1
0.0205,0.8,6.0,20,2,0.0304399,158.33694189180002,9.407290000000001e-24,2.5650300000000003e-24,TAE,8,0.788,1
0.0205,0.8,6.0,40,2,0.0858563,183.1734153456,3.82092e-25,5.053100000000001e-25,EAE,9,0.812,2
0.0205,0.8,8.0,0,2,0.054662,58.36328337216,1.6750400000000002e-26,1.72071e-26,TAE,9,0.812,1
0.0205,0.8,8.0,20,2,0.0828173,148.1005264074,9.886000000000001e-26,2.25471e-25,EAE,9,0.799,2
0.0205,0.8,8.0,40,2,0.126164,173.4822302418,5.33758e-25,2.2295299999999997e-25,EAE,9,0.814,2
0.0205,0.8,10.0,0,2,0.0765947,65.3088826188,1.15704e-26,5.40792e-27,TAE,9,0.812,1
0.0205,0.8,10.0,20,2,0.121667,137.1845223408,4.04797e-26,1.18775e-25,EAE,9,0.813,2
0.0205,0.8,10.0,40,2,0.158526,165.1970077476,5.27651e-25,1.88685e-25,EAE,9,0.813,2
0.0243999999999999,0.1,0.5,0,2,0.0117542,3.90517511271,3.18077e-09,9.3185e-10,Estable/Ruido,9,0.816,0
0.0243999999999999,0.1,0.5,20,2,0.0156091,112.953860421,1.10483e-17,3.10063e-14,TAE,6,0.197,1
0.0243999999999999,0.1,0.5,40,2,0.0121882,48.5078093781,7.50727e-08,0.0068815,Estable/Ruido,9,0.816,0
0.0243999999999999,0.1,2.0,0,2,0.0894571,87.503777859,4.86706e-28,4.81103e-28,BAE,7,0.131,0
0.0243999999999999,0.1,2.0,20,2,0.0859906,111.9653679378,3.49466e-28,5.51581e-28,TAE,7,0.193,1
0.0243999999999999,0.1,2.0,40,2,0.0787652,128.6443791516,3.27356e-27,3.34225e-27,TAE,6,0.2,1
0.0243999999999999,0.1,4.0,0,2,0.148232,90.2323290156,2.04438e-28,1.21411e-28,BAE,7,0.124,1
0.0243999999999999,0.1,4.0,20,2,0.135621,114.399410715,3.9533999999999998e-28,3.43584e-28,TAE,7,0.165,1
0.0243999999999999,0.1,4.0,40,2,0.120388,132.9378434688,1.1599699999999999e-27,1.6656599999999997e-27,TAE,7,0.193,1
0.0243999999999999,0.1,6.0,0,2,0.197749,97.7150011806,1.78966e-28,1.0192300000000001e-28,BAE,7,0.107,1
0.0243999999999999,0.1,6.0,20,2,0.167844,124.0989932064,7.59257e-28,4.3483400000000005e-28,TAE,7,0.142,1
0.0243999999999999,0.1,6.0,40,2,0.140877,142.1491778526,7.186470000000001e-28,3.9896200000000002e-28,TAE,7,0.169,1
0.0243999999999999,0.1,8.0,0,2,0.246392,100.942597086,5.57732e-29,1.05881e-28,TAE,7,0.103,1
0.0243999999999999,0.1,8.0,20,2,0.201156,138.4345334664,2.8862700000000004e-28,2.3774e-28,TAE,7,0.124,1
0.0243999999999999,0.1,8.0,40,2,0.154227,157.8193029276,1.10591e-27,1.47202e-27,EAE,7,0.147,0
0.0243999999999999,0.1,10.0,0,2,0.288426,101.8980998322,6.29337e-29,8.30024e-29,TAE,7,0.101,1
0.0243999999999999,0.1,10.0,20,2,0.241708,149.82858881279998,1.8204100000000001e-28,3.11537e-28,TAE,7,0.114,1
0.0243999999999999,0.1,10.0,40,2,0.175263,180.6374042904,9.12107e-28,1.22291e-27,EAE,7,0.132,0
0.0243999999999999,0.2,0.5,0,2,0.0117547,3.944097004236,3.26874e-09,1.49191e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.2,0.5,20,2,0.0135761,96.5231719548,3.50294e-07,0.0032534,Estable/Ruido,6,0.197,1
0.0243999999999999,0.2,0.5,40,2,0.0119501,3.295518774816,4.25346e-09,1.25626e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.2,2.0,0,2,0.0749014,86.7396155874,3.24697e-28,5.6169600000000005e-28,BAE,7,0.136,0
0.0243999999999999,0.2,2.0,20,2,0.0772781,112.084130991,1.76237e-27,1.62252e-27,TAE,7,0.2,1
0.0243999999999999,0.2,2.0,40,2,0.0714073,128.096149704,3.0526599999999998e-27,2.5797299999999998e-27,TAE,6,0.202,1
0.0243999999999999,0.2,4.0,0,2,0.125508,84.2084030394,1.55961e-28,1.5970999999999999e-28,BAE,7,0.159,1
0.0243999999999999,0.2,4.0,20,2,0.123654,109.696873659,8.69375e-28,5.40414e-28,TAE,7,0.193,1
0.0243999999999999,0.2,4.0,40,2,0.115265,128.8765069374,1.46201e-27,2.2823e-27,TAE,7,0.212,1
0.0243999999999999,0.2,6.0,0,2,0.163076,77.7712056306,3.10811e-28,4.67526e-28,BAE,7,0.178,1
0.0243999999999999,0.2,6.0,20,2,0.160749,107.1692599914,6.414050000000001e-28,5.51876e-28,TAE,7,0.194,1
0.0243999999999999,0.2,6.0,40,2,0.150899,129.3815498202,1.1084299999999999e-27,1.15494e-27,BAE,7,0.208,0
0.0243999999999999,0.2,8.0,0,2,0.200009,71.61112201259999,7.009320000000001e-28,6.35109e-28,BAE,7,0.19,1
0.0243999999999999,0.2,8.0,20,2,0.195888,104.4503058492,3.4920500000000003e-28,4.49734e-28,TAE,7,0.197,1
0.0243999999999999,0.2,8.0,40,2,0.184877,129.8188137888,5.70177e-28,6.878530000000001e-28,TAE,7,0.206,1
0.0243999999999999,0.2,10.0,0,2,0.236049,67.071134388,3.7259599999999995e-28,4.984980000000001e-28,BAE,7,0.196,1
0.0243999999999999,0.2,10.0,20,2,0.229514,101.9796744546,1.03419e-27,5.54019e-28,TAE,7,0.2,1
0.0243999999999999,0.2,10.0,40,2,0.217659,129.9333781482,9.04157e-28,9.564130000000001e-28,TAE,7,0.205,1
0.0243999999999999,0.3,0.5,0,2,0.0117473,3.962991126336,3.15505e-09,1.54743e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.3,0.5,20,2,0.0119235,11.04010545906,1.70816e-08,0.000871893,Estable/Ruido,9,0.816,0
0.0243999999999999,0.3,0.5,40,2,0.011948,3.292981564134,4.05187e-09,1.12688e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.3,2.0,0,2,0.0567587,91.933399818,1.23205e-14,4.16687e-14,BAE,7,0.183,0
0.0243999999999999,0.3,2.0,20,2,0.0664476,112.4884052226,1.8720499999999998e-27,5.73605e-28,TAE,6,0.199,1
0.0243999999999999,0.3,2.0,40,2,0.0616075,127.58031018,6.54836e-27,3.5144000000000004e-27,TAE,6,0.204,1
0.0243999999999999,0.3,4.0,0,2,0.0911052,86.682033501,1.29423e-27,1.37018e-27,TAE,7,0.196,1
0.0243999999999999,0.3,4.0,20,2,0.0973474,109.229019207,1.0360399999999999e-27,1.39504e-27,TAE,6,0.206,1
0.0243999999999999,0.3,4.0,40,2,0.0933831,126.8251451094,9.92963e-28,2.2165499999999998e-27,TAE,6,0.213,1
0.0243999999999999,0.3,6.0,0,2,0.111488,53.8236556356,3.41323e-27,3.12419e-27,BAE,6,0.313,0
0.0243999999999999,0.3,6.0,20,2,0.114528,102.4175382366,1.20353e-27,1.96426e-27,TAE,6,0.238,1
0.0243999999999999,0.3,6.0,40,2,0.114137,122.3331425568,4.06886e-27,1.2446399999999999e-27,TAE,6,0.239,1
0.0243999999999999,0.3,8.0,0,2,0.159193,53.54816134098,4.81951e-27,1.30278e-27,BAE,6,0.296,0
0.0243999999999999,0.3,8.0,20,2,0.152504,80.2214433696,1.5616099999999999e-27,1.8599899999999997e-27,BAE,6,0.296,0
0.0243999999999999,0.3,8.0,40,2,0.13857,103.0581389478,1.8525099999999998e-27,9.04046e-28,BAE,6,0.294,0
0.0243999999999999,0.3,10.0,0,2,0.197254,50.77294470186,4.88176e-27,6.304750000000001e-28,BAE,6,0.293,0
0.0243999999999999,0.3,10.0,20,2,0.191276,78.30264030299999,5.0053799999999995e-27,6.3673499999999995e-27,BAE,6,0.295,0
0.0243999999999999,0.3,10.0,40,2,0.18237,101.1471334554,2.58563e-27,4.7932499999999994e-27,BAE,6,0.295,0
0.0243999999999999,0.4,0.5,0,2,0.0117431,3.970320846084,3.30229e-09,1.43583e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.4,0.5,20,2,0.0119212,3.458158178226,3.65179e-09,1.0913e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.4,0.5,40,2,0.0119491,3.2996214984720003,4.03291e-09,1.13603e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.4,2.0,0,2,0.0430658,94.6949407116,1.95428e-27,1.96736e-27,TAE,7,0.199,1
0.0243999999999999,0.4,2.0,20,2,0.0540381,113.0096430672,1.77422e-27,2.6489e-27,TAE,6,0.2,1
0.0243999999999999,0.4,2.0,40,2,0.0498593,126.977497713,8.737560000000001e-24,2.86881e-24,TAE,6,0.204,1
0.0243999999999999,0.4,4.0,0,2,0.0747893,41.9497495692,1.7112199999999998e-27,4.0781000000000004e-27,BAE,6,0.397,0
0.0243999999999999,0.4,4.0,20,2,0.0794405,56.26387649082,4.20175e-27,3.4999e-27,BAE,6,0.398,0
0.0243999999999999,0.4,4.0,40,2,0.0789137,67.131115728,2.18187e-27,2.2539799999999997e-27,BAE,6,0.4,0
0.0243999999999999,0.4,6.0,0,2,0.116092,40.8550901142,2.03046e-27,1.7877000000000002e-27,BAE,6,0.398,0
0.0243999999999999,0.4,6.0,20,2,0.11695,58.61622468293999,5.0574299999999996e-27,3.1969699999999997e-27,BAE,6,0.398,0
0.0243999999999999,0.4,6.0,40,2,0.114381,72.0261928854,2.5916199999999998e-27,3.2193000000000002e-27,BAE,6,0.399,0
0.0243999999999999,0.4,8.0,0,2,0.153147,39.69007254738,9.749749999999999e-27,2.52411e-27,BAE,6,0.398,0
0.0243999999999999,0.4,8.0,20,2,0.151229,59.83204644474,5.14015e-27,4.74995e-27,BAE,6,0.398,0
0.0243999999999999,0.4,8.0,40,2,0.147297,75.360555576,5.85691e-27,1.71948e-27,BAE,6,0.399,0
0.0243999999999999,0.4,10.0,0,2,0.185002,38.832159441360005,1.09486e-26,5.10848e-27,BAE,6,0.398,0
0.0243999999999999,0.4,10.0,20,2,0.181146,60.530769074400006,3.4835799999999995e-27,1.4302699999999999e-27,BAE,6,0.398,0
0.0243999999999999,0.4,10.0,40,2,0.176334,77.65064313719999,7.14173e-27,2.45513e-27,RSAE,6,0.399,0
0.0243999999999999,0.6,0.5,0,2,0.0117307,4.00018555527,3.29489e-09,1.43886e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.6,0.5,20,2,0.0119197,3.475576759362,3.68675e-09,1.14498e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.6,0.5,40,2,0.0119485,3.3526090142280003,3.39793e-09,1.35374e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.6,2.0,0,2,0.0194164,39.28225941672,2.629910000000001e-18,2.0348e-18,BAE,6,0.397,0
0.0243999999999999,0.6,2.0,20,2,0.02947,49.6609506396,5.9314300000000014e-24,1.4567900000000002e-23,BAE,6,0.415,0
0.0243999999999999,0.6,2.0,40,2,0.0317785,57.62239386048,9.509e-27,2.41425e-26,BAE,6,0.42,0
0.0243999999999999,0.6,4.0,0,2,0.0411052,40.86384738984,6.57156e-26,2.76459e-26,BAE,6,0.501,0
0.0243999999999999,0.6,4.0,20,2,0.0473704,53.07202946406,4.5011099999999994e-27,1.2031099999999999e-27,RSAE,6,0.491,0
0.0243999999999999,0.6,4.0,40,2,0.0475231,62.1052792494,8.26339e-27,3.0075399999999997e-27,RSAE,6,0.483,0
0.0243999999999999,0.6,6.0,0,2,0.0746459,49.25139805008,2.97485e-27,2.08118e-27,BAE,6,0.542,1
0.0243999999999999,0.6,6.0,20,2,0.0706503,70.463079165,2.95257e-27,1.36559e-27,BAE,6,0.548,0
0.0243999999999999,0.6,6.0,40,2,0.049225,82.2422147142,8.51763e-19,4.8975e-19,BAE,6,0.55,0
0.0243999999999999,0.6,8.0,0,2,0.109859,48.3887464182,1.85195e-27,1.64378e-27,BAE,6,0.552,1
0.0243999999999999,0.6,8.0,20,2,0.107973,76.0557393066,1.91404e-27,3.92578e-27,TAE,6,0.557,1
0.0243999999999999,0.6,8.0,40,2,0.087259,105.354224643,1.43331e-26,4.3069100000000003e-26,BAE,6,0.563,0
0.0243999999999999,0.6,10.0,0,2,0.143728,46.02482182746,1.65553e-27,7.42515e-28,BAE,6,0.561,1
0.0243999999999999,0.6,10.0,20,2,0.144052,77.4221142318,4.34593e-27,2.6499000000000003e-27,TAE,6,0.565,1
0.0243999999999999,0.6,10.0,40,2,0.142741,108.0119978184,1.60023e-26,9.86257e-27,TAE,6,0.585,1
0.0243999999999999,0.7,0.5,0,2,0.0117253,4.008684911148,3.30962e-09,1.29644e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.7,0.5,20,2,0.0119179,3.481718848578,3.55841e-09,1.1132e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.7,0.5,40,2,0.0119483,3.307287113724,4.02915e-09,9.58572e-10,Estable/Ruido,9,0.816,0
0.0243999999999999,0.7,2.0,0,2,0.0115068,23.08777746744,2.54613e-07,0.000668793,Estable/Ruido,6,0.405,0
0.0243999999999999,0.7,2.0,20,2,0.0214828,48.08548076316,8.71435e-27,4.96195e-27,BAE,6,0.42,0
0.0243999999999999,0.7,2.0,40,2,0.0240258,55.72920282606,7.445969999999999e-27,1.1883300000000001e-26,BAE,6,0.424,0
0.0243999999999999,0.7,4.0,0,2,0.0305996,52.97743889088,2.7395799999999998e-27,6.95631e-28,TAE,7,0.66,1
0.0243999999999999,0.7,4.0,20,2,0.0304031,69.9946248996,3.9473e-27,9.016029999999999e-27,TAE,7,0.654,1
0.0243999999999999,0.7,4.0,40,2,0.0480026,196.4052989496,9.39755e-25,1.5211100000000001e-24,EAE,8,0.751,2
0.0243999999999999,0.7,6.0,0,2,0.056661,55.39294743402,1.83332e-27,7.034270000000001e-28,TAE,7,0.669,1
0.0243999999999999,0.7,6.0,20,2,0.0488323,77.390923935,3.7014899999999995e-27,5.5199499999999996e-27,TAE,7,0.661,1
0.0243999999999999,0.7,6.0,40,2,0.0925763,180.5252391846,2.95826e-25,3.79695e-25,EAE,8,0.742,2
0.0243999999999999,0.7,8.0,0,2,0.0844421,57.99541781394,2.51454e-27,1.53634e-27,TAE,7,0.673,1
0.0243999999999999,0.7,8.0,20,2,0.077988,143.6061246012,8.56815e-26,2.73595e-26,EAE,8,0.712,2
0.0243999999999999,0.7,8.0,40,2,0.127086,163.03408062719998,3.83554e-26,3.63193e-26,EAE,8,0.721,2
0.0243999999999999,0.7,10.0,0,2,0.116713,59.54179674048,9.083080000000001e-28,9.809020000000001e-28,TAE,7,0.676,1
0.0243999999999999,0.7,10.0,20,2,0.119841,112.6137662232,3.4654499999999995e-27,4.9898399999999994e-27,TAE,8,0.717,1
0.0243999999999999,0.7,10.0,40,2,0.160411,148.18330065659998,2.87331e-26,4.2269500000000003e-26,EAE,8,0.72,2
0.0243999999999999,0.8,0.5,0,2,0.0117177,4.029300497706,3.32974e-09,1.41588e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.8,0.5,20,2,0.0119177,3.492557476716,3.89065e-09,1.19015e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.8,0.5,40,2,0.0119478,3.321670639056,3.8235e-09,1.08493e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.8,2.0,0,2,0.0117693,3.867602801334,2.97413e-09,1.59087e-09,Estable/Ruido,9,0.816,0
0.0243999999999999,0.8,2.0,20,2,0.0133403,46.35933776064,3.99764e-11,2.70666e-08,BAE,6,0.42,0
0.0243999999999999,0.8,2.0,40,2,0.016044,53.72216720832,5.1443e-24,1.01252e-22,BAE,6,0.425,0
0.0243999999999999,0.8,4.0,0,2,0.024278,50.78242175358,7.968709999999999e-27,1.01493e-26,TAE,9,0.808,2
0.0243999999999999,0.8,4.0,20,2,0.0181808,66.5606931846,1.31436e-26,8.314889999999999e-27,TAE,7,0.666,2
0.0243999999999999,0.8,4.0,40,2,0.0498635,191.2840921404,1.54755e-25,4.62977e-25,EAE,9,0.81,2
0.0243999999999999,0.8,6.0,0,2,0.0463658,55.70461047666,5.73857e-27,6.30163e-27,TAE,9,0.812,2
0.0243999999999999,0.8,6.0,20,2,0.0598574,153.72317721899998,3.59173e-25,1.13523e-25,TAE,8,0.788,1
0.0243999999999999,0.8,6.0,40,2,0.108582,177.6065471802,1.6893499999999999e-25,2.49722e-25,EAE,9,0.813,2
0.0243999999999999,0.8,8.0,0,2,0.071946,63.3738845904,1.76131e-26,1.50334e-26,TAE,9,0.813,2
0.0243999999999999,0.8,8.0,20,2,0.11365,139.1819009628,7.694050000000001e-26,5.60185e-25,EAE,9,0.817,2
0.0243999999999999,0.8,8.0,40,2,0.153109,166.50400114619998,2.17046e-25,2.5787299999999998e-25,EAE,9,0.814,2
0.0243999999999999,0.8,10.0,0,2,0.11042,71.2464354654,7.704909999999999e-27,6.16985e-27,TAE,9,0.811,2
0.0243999999999999,0.8,10.0,20,2,0.15716,127.2588101976,1.16277e-25,1.62724e-25,EAE,9,0.812,2
0.0243999999999999,0.8,10.0,40,2,0.189438,156.8727973824,3.0014000000000004e-25,1.69082e-25,EAE,9,0.812,2
0.0283,0.1,0.5,0,2,0.0117001,4.06931404962,3.14623e-09,1.42535e-09,Estable/Ruido,9,0.816,0
0.0283,0.1,0.5,20,2,0.0180772,112.5081990648,3.37266e-27,1.0705200000000001e-26,TAE,6,0.198,1
0.0283,0.1,0.5,40,2,0.0153849,122.2425707334,1.24728e-12,4.07201e-09,TAE,6,0.187,1
0.0283,0.1,2.0,0,2,0.101544,87.88106048760001,3.0286900000000003e-28,2.95807e-28,BAE,7,0.131,0
0.0283,0.1,2.0,20,2,0.096829,111.4189379304,1.3613099999999999e-27,5.26246e-28,TAE,7,0.189,1
0.0283,0.1,2.0,40,2,0.0887737,128.7007616112,2.38169e-27,1.25424e-27,TAE,7,0.21,1
0.0283,0.1,4.0,0,2,0.166853,90.205937226,1.38458e-28,1.4585800000000002e-28,BAE,7,0.124,0
0.0283,0.1,4.0,20,2,0.153056,115.3627110354,3.9670600000000003e-28,4.75462e-28,TAE,7,0.161,1
0.0283,0.1,4.0,40,2,0.136358,134.3534030928,1.4310399999999999e-27,1.6892299999999998e-27,BAE,7,0.188,0
0.0283,0.1,6.0,0,2,0.22685,98.1942520872,3.4547e-29,1.7317600000000001e-28,BAE,7,0.106,1
0.0283,0.1,6.0,20,2,0.192226,127.5455210028,2.85451e-28,5.73669e-28,EAE,7,0.137,0
0.0283,0.1,6.0,40,2,0.161509,146.9014994208,5.73952e-28,1.4791499999999999e-27,EAE,7,0.163,0
0.0283,0.1,8.0,0,2,0.281608,100.471743567,4.0671200000000003e-29,6.42535e-29,BAE,7,0.102,1
0.0283,0.1,8.0,20,2,0.2356,142.7981759514,2.35348e-28,3.66565e-28,EAE,7,0.12,0
0.0283,0.1,8.0,40,2,0.183631,167.7204227214,7.00391e-28,1.88533e-27,EAE,7,0.141,0
0.0283,0.1,10.0,0,2,0.327815,100.9270019376,5.553300000000001e-29,6.185390000000001e-29,TAE,7,0.101,1
0.0283,0.1,10.0,20,2,0.283157,152.2188452118,3.0002900000000003e-28,2.07171e-28,TAE,7,0.112,1
0.0283,0.1,10.0,40,2,0.2229,191.1347386038,8.58483e-28,4.16339e-28,EAE,7,0.126,0
0.0283,0.2,0.5,0,2,0.0116929,4.085305074863999,3.22198e-09,1.43354e-09,Estable/Ruido,9,0.816,0
0.0283,0.2,0.5,20,2,0.016145,112.3582457148,1.7303e-18,2.09017e-15,TAE,6,0.198,1
0.0283,0.2,0.5,40,2,0.0132403,93.9853614594,3.62262e-07,0.00523773,Estable/Ruido,6,0.186,1
0.0283,0.2,2.0,0,2,0.0871236,87.0827088522,1.9384600000000001e-28,8.289399999999999e-28,BAE,7,0.139,0
0.0283,0.2,2.0,20,2,0.086802,111.3409621884,1.35279e-27,1.8922599999999998e-27,TAE,7,0.197,1
0.0283,0.2,2.0,40,2,0.080464,128.0277709764,1.0855899999999999e-27,2.6678199999999997e-27,TAE,6,0.203,1
0.0283,0.2,4.0,0,2,0.141568,82.2026270298,4.1869800000000005e-28,3.83343e-28,BAE,7,0.161,1
0.0283,0.2,4.0,20,2,0.139038,108.6220080462,3.41541e-28,3.3031e-28,BAE,7,0.191,0
0.0283,0.2,4.0,40,2,0.130088,128.65217672580002,9.33861e-28,3.75739e-28,BAE,7,0.21,0
0.0283,0.2,6.0,0,2,0.185914,74.1345369864,4.02487e-28,3.9154e-28,BAE,7,0.181,1
0.0283,0.2,6.0,20,2,0.181861,105.345227442,4.91762e-28,7.4219700000000005e-28,BAE,7,0.195,0
0.0283,0.2,6.0,40,2,0.171261,128.995869804,4.334390000000001e-28,1.09096e-27,BAE,7,0.207,0
0.0283,0.2,8.0,0,2,0.229431,67.7843125206,4.27019e-28,8.63476e-28,BAE,7,0.192,1
0.0283,0.2,8.0,20,2,0.222705,102.1140326562,3.78114e-28,8.396120000000001e-28,TAE,7,0.198,1
0.0283,0.2,8.0,40,2,0.210793,129.160818489,1.06671e-27,7.511820000000001e-28,BAE,7,0.205,0
0.0283,0.2,10.0,0,2,0.270486,63.7139787882,1.30156e-27,9.83598e-28,BAE,7,0.197,1
0.0283,0.2,10.0,20,2,0.261296,99.4274684376,3.7740400000000003e-28,1.1401899999999999e-27,TAE,7,0.2,1
0.0283,0.2,10.0,40,2,0.248544,128.887903392,4.44959e-28,1.15108e-27,TAE,6,0.194,1
0.0283,0.3,0.5,0,2,0.0116855,4.099490661774,3.12296e-09,1.38219e-09,Estable/Ruido,9,0.816,0
0.0283,0.3,0.5,20,2,0.0140668,109.771850334,4.67657e-08,0.00032142,Estable/Ruido,6,0.198,1
0.0283,0.3,0.5,40,2,0.0119435,3.3561119244840003,3.97566e-09,6.15031e-09,Estable/Ruido,9,0.816,0
0.0283,0.3,2.0,0,2,0.0661785,87.08750735939999,1.78485e-16,7.77926e-16,BAE,7,0.135,0
0.0283,0.3,2.0,20,2,0.0744829,111.7134463098,6.77286e-28,1.60858e-27,TAE,7,0.204,1
0.0283,0.3,2.0,40,2,0.0694988,127.4741432082,4.82267e-27,1.49704e-27,TAE,6,0.204,1
0.0283,0.3,4.0,0,2,0.103047,83.9624795454,4.1994200000000005e-28,4.355420000000001e-28,BAE,7,0.198,0
0.0283,0.3,4.0,20,2,0.108913,107.3911909494,1.20663e-27,1.0565599999999999e-27,TAE,6,0.207,1
0.0283,0.3,4.0,40,2,0.105117,125.8042627026,1.95636e-27,3.9586e-27,TAE,6,0.214,1
0.0283,0.3,6.0,0,2,0.138644,53.62439762412,2.2191799999999998e-27,3.9606e-27,BAE,6,0.304,0
