        r	      dnnbi	       dne	       dni	      tbn	        ti	        te	      vfova	      cureq	       feq	     pressure	       iota	        q	       1/D	    curvature	      shear	        eta
  0.8410000E+00	  0.9989032E-01	  0.7104866E+00	  0.7591101E+00	  0.8504182E+00	  0.1730675E+00	  0.1495064E+00	  0.4096999E+00	 -0.4120778E-01	  0.9937863E+00	  0.1121697E+00	  0.2109376E+00	  0.4740739E+01	  0.8092248E+00	 -0.4500439E+00	 -0.1643457E+01	  0.1954294E+02
  0.8420000E+00	  0.9818768E-01	  0.7097151E+00	  0.7586552E+00	  0.8507489E+00	  0.1721833E+00	  0.1486760E+00	  0.4097796E+00	 -0.4124968E-01	  0.9937831E+00	  0.1112768E+00	  0.2105255E+00	  0.4750018E+01	  0.8087747E+00	 -0.4502351E+00	 -0.1647556E+01	  0.1971649E+02
  0.8430000E+00	  0.9651201E-01	  0.7089424E+00	  0.7581983E+00	  0.8510751E+00	  0.1713009E+00	  0.1478464E+00	  0.4098581E+00	 -0.4129145E-01	  0.9937799E+00	  0.1103889E+00	  0.2101137E+00	  0.4759328E+01	  0.8083243E+00	 -0.4504208E+00	 -0.1651655E+01	  0.1989237E+02
  0.8440000E+00	  0.9486177E-01	  0.7081686E+00	  0.7577394E+00	  0.8513998E+00	  0.1704204E+00	  0.1470174E+00	  0.4099363E+00	 -0.4133309E-01	  0.9937766E+00	  0.1095061E+00	  0.2097022E+00	  0.4768668E+01	  0.8078738E+00	 -0.4506012E+00	 -0.1655756E+01	  0.2007062E+02
  0.8450000E+00	  0.9323542E-01	  0.7073936E+00	  0.7572786E+00	  0.8517265E+00	  0.1695418E+00	  0.1461891E+00	  0.4100150E+00	 -0.4137459E-01	  0.9937734E+00	  0.1086284E+00	  0.2092909E+00	  0.4778038E+01	  0.8074231E+00	 -0.4507763E+00	 -0.1659858E+01	  0.2025129E+02
  0.8460000E+00	  0.9163140E-01	  0.7066173E+00	  0.7568160E+00	  0.8520584E+00	  0.1686650E+00	  0.1453615E+00	  0.4100949E+00	 -0.4141596E-01	  0.9937701E+00	  0.1077561E+00	  0.2088799E+00	  0.4787439E+01	  0.8069723E+00	 -0.4509463E+00	 -0.1663961E+01	  0.2043443E+02
  0.8470000E+00	  0.9004819E-01	  0.7058399E+00	  0.7563517E+00	  0.8523988E+00	  0.1677903E+00	  0.1445346E+00	  0.4101768E+00	 -0.4145718E-01	  0.9937669E+00	  0.1068891E+00	  0.2084692E+00	  0.4796871E+01	  0.8065212E+00	 -0.4511112E+00	 -0.1668064E+01	  0.2062009E+02
  0.8480000E+00	  0.8848424E-01	  0.7050613E+00	  0.7558857E+00	  0.8527510E+00	  0.1669175E+00	  0.1437083E+00	  0.4102615E+00	 -0.4149827E-01	  0.9937637E+00	  0.1060275E+00	  0.2080588E+00	  0.4806333E+01	  0.8060701E+00	 -0.4512712E+00	 -0.1672169E+01	  0.2080832E+02
  0.8490000E+00	  0.8693801E-01	  0.7042814E+00	  0.7554183E+00	  0.8531182E+00	  0.1660467E+00	  0.1428827E+00	  0.4103498E+00	 -0.4153922E-01	  0.9937605E+00	  0.1051711E+00	  0.2076487E+00	  0.4815826E+01	  0.8056187E+00	 -0.4514263E+00	 -0.1676274E+01	  0.2099917E+02
  0.8500000E+00	  0.8540795E-01	  0.7035004E+00	  0.7549495E+00	  0.8535038E+00	  0.1651780E+00	  0.1420578E+00	  0.4104425E+00	 -0.4158003E-01	  0.9937574E+00	  0.1043201E+00	  0.2072389E+00	  0.4825350E+01	  0.8051672E+00	 -0.4515767E+00	 -0.1680378E+01	  0.2119270E+02
  0.8510000E+00	  0.8389299E-01	  0.7027181E+00	  0.7544793E+00	  0.8539100E+00	  0.1643114E+00	  0.1412336E+00	  0.4105402E+00	 -0.4162070E-01	  0.9937542E+00	  0.1034743E+00	  0.2068293E+00	  0.4834905E+01	  0.8047156E+00	 -0.4517225E+00	 -0.1684469E+01	  0.2138897E+02
  0.8520000E+00	  0.8239393E-01	  0.7019346E+00	  0.7540077E+00	  0.8543345E+00	  0.1634469E+00	  0.1404100E+00	  0.4106422E+00	 -0.4166123E-01	  0.9937510E+00	  0.1026338E+00	  0.2064201E+00	  0.4844490E+01	  0.8042638E+00	 -0.4518637E+00	 -0.1688538E+01	  0.2158801E+02
  0.8530000E+00	  0.8091205E-01	  0.7011498E+00	  0.7535345E+00	  0.8547740E+00	  0.1625845E+00	  0.1395871E+00	  0.4107478E+00	 -0.4170162E-01	  0.9937478E+00	  0.1017986E+00	  0.2060111E+00	  0.4854107E+01	  0.8038118E+00	 -0.4520006E+00	 -0.1692581E+01	  0.2178989E+02
  0.8540000E+00	  0.7944862E-01	  0.7003639E+00	  0.7530598E+00	  0.8552254E+00	  0.1617244E+00	  0.1387648E+00	  0.4108563E+00	 -0.4174187E-01	  0.9937446E+00	  0.1009686E+00	  0.2056025E+00	  0.4863754E+01	  0.8033598E+00	 -0.4521331E+00	 -0.1696598E+01	  0.2199466E+02
  0.8550000E+00	  0.7800491E-01	  0.6995767E+00	  0.7525834E+00	  0.8556852E+00	  0.1608664E+00	  0.1379432E+00	  0.4109667E+00	 -0.4178197E-01	  0.9937415E+00	  0.1001440E+00	  0.2051942E+00	  0.4873432E+01	  0.8029076E+00	 -0.4522615E+00	 -0.1700591E+01	  0.2220238E+02
  0.8560000E+00	  0.7658220E-01	  0.6987882E+00	  0.7521052E+00	  0.8561503E+00	  0.1600108E+00	  0.1371222E+00	  0.4110784E+00	 -0.4182193E-01	  0.9937385E+00	  0.9932468E-01	  0.2047862E+00	  0.4883141E+01	  0.8024552E+00	 -0.4523858E+00	 -0.1704558E+01	  0.2241310E+02
  0.8570000E+00	  0.7518175E-01	  0.6979985E+00	  0.7516252E+00	  0.8566174E+00	  0.1591574E+00	  0.1363018E+00	  0.4111905E+00	 -0.4186175E-01	  0.9937354E+00	  0.9851077E-01	  0.2043786E+00	  0.4892880E+01	  0.8020028E+00	 -0.4525062E+00	 -0.1708500E+01	  0.2262689E+02
  0.8580000E+00	  0.7380484E-01	  0.6972075E+00	  0.7511432E+00	  0.8570831E+00	  0.1583064E+00	  0.1354821E+00	  0.4113023E+00	 -0.4190143E-01	  0.9937322E+00	  0.9770230E-01	  0.2039713E+00	  0.4902649E+01	  0.8015502E+00	 -0.4526228E+00	 -0.1712418E+01	  0.2284380E+02
  0.8590000E+00	  0.7245275E-01	  0.6964153E+00	  0.7506591E+00	  0.8575441E+00	  0.1574578E+00	  0.1346630E+00	  0.4114129E+00	 -0.4194096E-01	  0.9937290E+00	  0.9689934E-01	  0.2035644E+00	  0.4912450E+01	  0.8010975E+00	 -0.4527357E+00	 -0.1716310E+01	  0.2306389E+02
  0.8600000E+00	  0.7112673E-01	  0.6956218E+00	  0.7501729E+00	  0.8579973E+00	  0.1566115E+00	  0.1338445E+00	  0.4115216E+00	 -0.4198034E-01	  0.9937258E+00	  0.9610195E-01	  0.2031579E+00	  0.4922280E+01	  0.8006447E+00	 -0.4528450E+00	 -0.1720185E+01	  0.2328723E+02
  0.8610000E+00	  0.6982765E-01	  0.6948270E+00	  0.7496846E+00	  0.8584404E+00	  0.1557677E+00	  0.1330267E+00	  0.4116278E+00	 -0.4201958E-01	  0.9937228E+00	  0.9531020E-01	  0.2027517E+00	  0.4932141E+01	  0.8001919E+00	 -0.4529508E+00	 -0.1724082E+01	  0.2351388E+02
  0.8620000E+00	  0.6855467E-01	  0.6940310E+00	  0.7491940E+00	  0.8588757E+00	  0.1549264E+00	  0.1322094E+00	  0.4117322E+00	 -0.4205867E-01	  0.9937199E+00	  0.9452405E-01	  0.2023459E+00	  0.4942032E+01	  0.7997388E+00	 -0.4530534E+00	 -0.1728039E+01	  0.2374391E+02
  0.8630000E+00	  0.6730655E-01	  0.6932337E+00	  0.7487014E+00	  0.8593067E+00	  0.1540876E+00	  0.1313928E+00	  0.4118355E+00	 -0.4209761E-01	  0.9937169E+00	  0.9374342E-01	  0.2019404E+00	  0.4951955E+01	  0.7992857E+00	 -0.4531527E+00	 -0.1732064E+01	  0.2397740E+02
  0.8640000E+00	  0.6608202E-01	  0.6924352E+00	  0.7482067E+00	  0.8597368E+00	  0.1532514E+00	  0.1305768E+00	  0.4119385E+00	 -0.4213641E-01	  0.9937136E+00	  0.9296822E-01	  0.2015353E+00	  0.4961910E+01	  0.7988325E+00	 -0.4532489E+00	 -0.1736157E+01	  0.2421443E+02
  0.8650000E+00	  0.6487983E-01	  0.6916354E+00	  0.7477100E+00	  0.8601694E+00	  0.1524177E+00	  0.1297613E+00	  0.4120421E+00	 -0.4217506E-01	  0.9937101E+00	  0.9219836E-01	  0.2011305E+00	  0.4971897E+01	  0.7983792E+00	 -0.4533423E+00	 -0.1740316E+01	  0.2445506E+02
  0.8660000E+00	  0.6369874E-01	  0.6908344E+00	  0.7472114E+00	  0.8606079E+00	  0.1515867E+00	  0.1289464E+00	  0.4121471E+00	 -0.4221356E-01	  0.9937067E+00	  0.9143377E-01	  0.2007260E+00	  0.4981916E+01	  0.7979259E+00	 -0.4534329E+00	 -0.1744543E+01	  0.2469938E+02
  0.8670000E+00	  0.6253748E-01	  0.6900321E+00	  0.7467109E+00	  0.8610557E+00	  0.1507584E+00	  0.1281322E+00	  0.4122544E+00	 -0.4225191E-01	  0.9937034E+00	  0.9067440E-01	  0.2003218E+00	  0.4991969E+01	  0.7974724E+00	 -0.4535209E+00	 -0.1748836E+01	  0.2494747E+02
  0.8680000E+00	  0.6139480E-01	  0.6892287E+00	  0.7462087E+00	  0.8615164E+00	  0.1499327E+00	  0.1273185E+00	  0.4123646E+00	 -0.4229012E-01	  0.9937002E+00	  0.8992033E-01	  0.1999178E+00	  0.5002055E+01	  0.7970188E+00	 -0.4536065E+00	 -0.1753195E+01	  0.2519941E+02
  0.8690000E+00	  0.6026946E-01	  0.6884240E+00	  0.7457047E+00	  0.8619932E+00	  0.1491098E+00	  0.1265054E+00	  0.4124787E+00	 -0.4232818E-01	  0.9936971E+00	  0.8917172E-01	  0.1995142E+00	  0.5012175E+01	  0.7965652E+00	 -0.4536896E+00	 -0.1757619E+01	  0.2545528E+02
  0.8700000E+00	  0.5916020E-01	  0.6876182E+00	  0.7451990E+00	  0.8624897E+00	  0.1482896E+00	  0.1256928E+00	  0.4125975E+00	 -0.4236609E-01	  0.9936940E+00	  0.8842868E-01	  0.1991108E+00	  0.5022330E+01	  0.7961114E+00	 -0.4537707E+00	 -0.1762100E+01	  0.2571519E+02
  0.8710000E+00	  0.5806609E-01	  0.6868112E+00	  0.7446917E+00	  0.8630080E+00	  0.1474723E+00	  0.1248808E+00	  0.4127215E+00	 -0.4240385E-01	  0.9936909E+00	  0.8769125E-01	  0.1987076E+00	  0.5032520E+01	  0.7956576E+00	 -0.4538498E+00	 -0.1766593E+01	  0.2597921E+02
  0.8720000E+00	  0.5698751E-01	  0.6860029E+00	  0.7441827E+00	  0.8635459E+00	  0.1466577E+00	  0.1240694E+00	  0.4128500E+00	 -0.4244146E-01	  0.9936879E+00	  0.8695944E-01	  0.1983047E+00	  0.5042744E+01	  0.7952037E+00	 -0.4539271E+00	 -0.1771055E+01	  0.2624744E+02
  0.8730000E+00	  0.5592518E-01	  0.6851936E+00	  0.7436721E+00	  0.8640997E+00	  0.1458461E+00	  0.1232586E+00	  0.4129824E+00	 -0.4247892E-01	  0.9936850E+00	  0.8623317E-01	  0.1979021E+00	  0.5053004E+01	  0.7947498E+00	 -0.4540027E+00	 -0.1775475E+01	  0.2651997E+02
  0.8740000E+00	  0.5487981E-01	  0.6843830E+00	  0.7431598E+00	  0.8646659E+00	  0.1450373E+00	  0.1224483E+00	  0.4131177E+00	 -0.4251623E-01	  0.9936821E+00	  0.8551213E-01	  0.1974997E+00	  0.5063298E+01	  0.7942957E+00	 -0.4540769E+00	 -0.1779856E+01	  0.2679690E+02
  0.8750000E+00	  0.5385210E-01	  0.6835713E+00	  0.7426459E+00	  0.8652409E+00	  0.1442315E+00	  0.1216385E+00	  0.4132550E+00	 -0.4255340E-01	  0.9936792E+00	  0.8479600E-01	  0.1970977E+00	  0.5073626E+01	  0.7938416E+00	 -0.4541499E+00	 -0.1784195E+01	  0.2707832E+02
  0.8760000E+00	  0.5284276E-01	  0.6827584E+00	  0.7421303E+00	  0.8658212E+00	  0.1434287E+00	  0.1208293E+00	  0.4133936E+00	 -0.4259041E-01	  0.9936762E+00	  0.8408457E-01	  0.1966960E+00	  0.5083989E+01	  0.7933874E+00	 -0.4542218E+00	 -0.1788495E+01	  0.2736435E+02
  0.8770000E+00	  0.5185252E-01	  0.6819444E+00	  0.7416129E+00	  0.8664032E+00	  0.1426289E+00	  0.1200207E+00	  0.4135325E+00	 -0.4262727E-01	  0.9936732E+00	  0.8337787E-01	  0.1962945E+00	  0.5094386E+01	  0.7929332E+00	 -0.4542929E+00	 -0.1792754E+01	  0.2765507E+02
  0.8780000E+00	  0.5088206E-01	  0.6811293E+00	  0.7410938E+00	  0.8669835E+00	  0.1418321E+00	  0.1192126E+00	  0.4136710E+00	 -0.4266398E-01	  0.9936703E+00	  0.8267595E-01	  0.1958934E+00	  0.5104817E+01	  0.7924788E+00	 -0.4543633E+00	 -0.1796974E+01	  0.2795060E+02
  0.8790000E+00	  0.4993211E-01	  0.6803130E+00	  0.7405730E+00	  0.8675583E+00	  0.1410384E+00	  0.1184050E+00	  0.4138081E+00	 -0.4270055E-01	  0.9936674E+00	  0.8197923E-01	  0.1954927E+00	  0.5115281E+01	  0.7920244E+00	 -0.4544334E+00	 -0.1801153E+01	  0.2825106E+02
  0.8800000E+00	  0.4900338E-01	  0.6794956E+00	  0.7400504E+00	  0.8681243E+00	  0.1402478E+00	  0.1175979E+00	  0.4139430E+00	 -0.4273696E-01	  0.9936646E+00	  0.8128849E-01	  0.1950923E+00	  0.5125780E+01	  0.7915700E+00	 -0.4545033E+00	 -0.1805297E+01	  0.2855654E+02
  0.8810000E+00	  0.4809628E-01	  0.6786771E+00	  0.7395260E+00	  0.8686790E+00	  0.1394603E+00	  0.1167914E+00	  0.4140753E+00	 -0.4277323E-01	  0.9936617E+00	  0.8060449E-01	  0.1946922E+00	  0.5136312E+01	  0.7911154E+00	 -0.4545733E+00	 -0.1809426E+01	  0.2886718E+02
  0.8820000E+00	  0.4721002E-01	  0.6778574E+00	  0.7389997E+00	  0.8692251E+00	  0.1386760E+00	  0.1159854E+00	  0.4142054E+00	 -0.4280934E-01	  0.9936588E+00	  0.7992735E-01	  0.1942925E+00	  0.5146878E+01	  0.7906608E+00	 -0.4546437E+00	 -0.1813561E+01	  0.2918310E+02
  0.8830000E+00	  0.4634355E-01	  0.6770363E+00	  0.7384716E+00	  0.8697667E+00	  0.1378949E+00	  0.1151800E+00	  0.4143344E+00	 -0.4284531E-01	  0.9936559E+00	  0.7925677E-01	  0.1938932E+00	  0.5157478E+01	  0.7902062E+00	 -0.4547147E+00	 -0.1817705E+01	  0.2950441E+02
  0.8840000E+00	  0.4549579E-01	  0.6762139E+00	  0.7379415E+00	  0.8703076E+00	  0.1371171E+00	  0.1143750E+00	  0.4144632E+00	 -0.4288113E-01	  0.9936530E+00	  0.7859239E-01	  0.1934942E+00	  0.5168112E+01	  0.7897514E+00	 -0.4547865E+00	 -0.1821858E+01	  0.2983127E+02
  0.8850000E+00	  0.4466567E-01	  0.6753900E+00	  0.7374093E+00	  0.8708518E+00	  0.1363425E+00	  0.1135706E+00	  0.4145928E+00	 -0.4291683E-01	  0.9936500E+00	  0.7793339E-01	  0.1930957E+00	  0.5178780E+01	  0.7892966E+00	 -0.4548594E+00	 -0.1826021E+01	  0.3016379E+02
  0.8860000E+00	  0.4385212E-01	  0.6745645E+00	  0.7368750E+00	  0.8714032E+00	  0.1355713E+00	  0.1127666E+00	  0.4147240E+00	 -0.4295241E-01	  0.9936471E+00	  0.7727874E-01	  0.1926974E+00	  0.5189483E+01	  0.7888417E+00	 -0.4549337E+00	 -0.1830193E+01	  0.3050213E+02
  0.8870000E+00	  0.4305406E-01	  0.6737374E+00	  0.7363386E+00	  0.8719658E+00	  0.1348034E+00	  0.1119632E+00	  0.4148579E+00	 -0.4298790E-01	  0.9936443E+00	  0.7662760E-01	  0.1922996E+00	  0.5200220E+01	  0.7883867E+00	 -0.4550096E+00	 -0.1834375E+01	  0.3084642E+02
  0.8880000E+00	  0.4227042E-01	  0.6729085E+00	  0.7358000E+00	  0.8725435E+00	  0.1340390E+00	  0.1111602E+00	  0.4149953E+00	 -0.4302330E-01	  0.9936415E+00	  0.7597993E-01	  0.1919020E+00	  0.5210992E+01	  0.7879317E+00	 -0.4550874E+00	 -0.1838565E+01	  0.3119682E+02
  0.8890000E+00	  0.4150014E-01	  0.6720777E+00	  0.7352590E+00	  0.8731402E+00	  0.1332780E+00	  0.1103577E+00	  0.4151372E+00	 -0.4305865E-01	  0.9936386E+00	  0.7533586E-01	  0.1915049E+00	  0.5221798E+01	  0.7874765E+00	 -0.4551672E+00	 -0.1842765E+01	  0.3155349E+02
  0.8900000E+00	  0.4074213E-01	  0.6712450E+00	  0.7347157E+00	  0.8737599E+00	  0.1325205E+00	  0.1095557E+00	  0.4152845E+00	 -0.4309395E-01	  0.9936356E+00	  0.7469562E-01	  0.1911081E+00	  0.5232640E+01	  0.7870213E+00	 -0.4552493E+00	 -0.1846972E+01	  0.3191657E+02
  0.8910000E+00	  0.3999562E-01	  0.6704101E+00	  0.7341698E+00	  0.8744052E+00	  0.1317665E+00	  0.1087542E+00	  0.4154378E+00	 -0.4312920E-01	  0.9936326E+00	  0.7405970E-01	  0.1907117E+00	  0.5243517E+01	  0.7865660E+00	 -0.4553339E+00	 -0.1851183E+01	  0.3228624E+02
  0.8920000E+00	  0.3926094E-01	  0.6695724E+00	  0.7336205E+00	  0.8750730E+00	  0.1310160E+00	  0.1079531E+00	  0.4155964E+00	 -0.4316439E-01	  0.9936297E+00	  0.7342862E-01	  0.1903157E+00	  0.5254428E+01	  0.7861107E+00	 -0.4554211E+00	 -0.1855393E+01	  0.3266265E+02
  0.8930000E+00	  0.3853874E-01	  0.6687313E+00	  0.7330668E+00	  0.8757593E+00	  0.1302692E+00	  0.1071526E+00	  0.4157593E+00	 -0.4319950E-01	  0.9936268E+00	  0.7280272E-01	  0.1899200E+00	  0.5265375E+01	  0.7856552E+00	 -0.4555110E+00	 -0.1859602E+01	  0.3304598E+02
  0.8940000E+00	  0.3782963E-01	  0.6678859E+00	  0.7325077E+00	  0.8764596E+00	  0.1295259E+00	  0.1063524E+00	  0.4159255E+00	 -0.4323444E-01	  0.9936240E+00	  0.7218207E-01	  0.1895247E+00	  0.5276358E+01	  0.7851996E+00	 -0.4556039E+00	 -0.1863808E+01	  0.3343638E+02
  0.8950000E+00	  0.3713425E-01	  0.6670355E+00	  0.7319423E+00	  0.8771696E+00	  0.1287864E+00	  0.1055528E+00	  0.4160940E+00	 -0.4326913E-01	  0.9936211E+00	  0.7156675E-01	  0.1891297E+00	  0.5287376E+01	  0.7847440E+00	 -0.4556997E+00	 -0.1868013E+01	  0.3383404E+02
  0.8960000E+00	  0.3645322E-01	  0.6661794E+00	  0.7313696E+00	  0.8778852E+00	  0.1280504E+00	  0.1047536E+00	  0.4162637E+00	 -0.4330354E-01	  0.9936181E+00	  0.7095660E-01	  0.1887352E+00	  0.5298429E+01	  0.7842882E+00	 -0.4557986E+00	 -0.1872215E+01	  0.3423914E+02
  0.8970000E+00	  0.3578718E-01	  0.6653168E+00	  0.7307886E+00	  0.8786020E+00	  0.1273182E+00	  0.1039549E+00	  0.4164336E+00	 -0.4333767E-01	  0.9936152E+00	  0.7035134E-01	  0.1883410E+00	  0.5309518E+01	  0.7838324E+00	 -0.4559006E+00	 -0.1876416E+01	  0.3465185E+02
  0.8980000E+00	  0.3513676E-01	  0.6644471E+00	  0.7301984E+00	  0.8793157E+00	  0.1265898E+00	  0.1031566E+00	  0.4166027E+00	 -0.4337151E-01	  0.9936125E+00	  0.6975066E-01	  0.1879472E+00	  0.5320643E+01	  0.7833764E+00	 -0.4560058E+00	 -0.1880614E+01	  0.3507239E+02
