bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.3,0.5,40,4,0.01959,5.9240570451,8.83755e-10,8.20767e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,2.0,0,4,0.0194995,6.03664202028,3.9777e-09,9.98471e-09,Estable/Ruido,18,0.816,1
0.0049,2500,1,0.3,2.0,20,4,0.0195826,5.835860482764001,2.0086e-09,5.46553e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,2.0,40,4,0.0195267,5.93977215618,3.00505e-09,8.74205e-09,Estable/Ruido,19,0.841,1
0.0049,2500,1,0.3,4.0,0,4,0.0270213,123.9778308996,7.89302e-27,6.22499e-26,TAE,12,0.278,1
0.0049,2500,1,0.3,4.0,20,4,0.02865,141.9590370048,1.19095e-25,4.46531e-26,TAE,12,0.276,1
0.0049,2500,1,0.3,4.0,40,4,0.0195991,5.815586789844,2.35889e-09,5.52421e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.3,6.0,0,4,0.0391407,122.059027833,1.29249e-26,7.5193e-26,TAE,12,0.278,1
0.0049,2500,1,0.3,6.0,20,4,0.0405719,142.767585468,7.14713e-26,3.6041999999999996e-26,TAE,12,0.277,1
0.0049,2500,1,0.3,6.0,40,4,0.0201084,85.30666137479999,1.85559e-07,0.0132636,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.3,8.0,0,4,0.050067,120.4371323994,1.63767e-26,4.34385e-27,TAE,12,0.278,1
0.0049,2500,1,0.3,8.0,20,4,0.0512357,143.20424962319998,1.60923e-26,1.09591e-25,TAE,13,0.289,1
0.0049,2500,1,0.3,8.0,40,4,0.0316336,158.5342805004,3.28082e-26,1.14575e-25,TAE,13,0.302,1
0.0049,2500,1,0.3,10.0,0,4,0.0599423,119.0233722156,1.61984e-26,2.51673e-26,TAE,12,0.278,1
0.0049,2500,1,0.3,10.0,20,4,0.0608509,143.4591703182,7.12967e-26,1.64349e-26,TAE,13,0.289,1
0.0049,2500,1,0.3,10.0,40,4,0.0414058,160.3667104374,2.89051e-26,3.4209800000000004e-26,TAE,13,0.3,1
0.0049,2500,1,0.4,0.5,0,4,0.0195515,6.051337448580001,2.51367e-09,6.72598e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,0.5,20,4,0.0196048,5.922485533992,1.31493e-09,2.35169e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,0.5,40,4,0.0195975,5.915701644437999,1.17787e-09,7.08189e-09,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,2.0,0,4,0.0195772,5.962972938491999,1.34097e-09,1.1142e-08,Estable/Ruido,19,0.842,0
0.0049,2500,1,0.4,2.0,20,4,0.0195446,5.878159323732,2.46669e-09,1.71918e-08,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,2.0,40,4,0.0195971,5.843718038304001,8.58551e-10,3.82526e-09,Estable/Ruido,19,0.843,0
0.0049,2500,1,0.4,4.0,0,4,0.0195234,36.55778699124,2.56407e-07,0.00208581,Estable/Ruido,12,0.424,7
0.0049,2500,1,0.4,4.0,20,4,0.0195617,26.34026562894,5.69785e-08,0.00433754,Estable/Ruido,18,0.816,0
0.0049,2500,1,0.4,4.0,40,4,0.0195882,5.854544670174,1.5883e-09,8.7113e-09,Estable/Ruido,19,0.842,0
