,0,1,2,3,4,5,6
997,0.17980775845329922,479.4904,0.0,0.0,0.0,0.0,0.0
999,0.17980775845329922,397.4948,0.0,0.0,0.0,0.0,0.0
1003,0.17980775845329922,0.0,0.0,0.0,493.7114,493.7114,0.0
1005,0.17980775845329922,275.4141,0.0,0.0,0.0,0.0,0.0
1006,0.17980775845329922,0.0,0.0,0.0,379.6121,379.6121,0.0
1007,0.17980775845329922,0.0,360.1886,0.0,0.0,0.0,0.0
1008,0.17980775845329922,169.0477,0.0,0.0,0.0,0.0,0.0
1009,0.17980775845329922,0.0,0.0,342.7852,0.0,0.0,0.0
1010,0.17980775845329922,0.0,306.3368,0.0,0.0,0.0,0.0
1011,0.17980775845329922,0.0,0.0,322.9667,0.0,0.0,0.0
1012,0.17980775845329922,0.0,0.0,0.0,288.8597,288.8597,0.0
1013,0.17980775845329922,54.2214,0.0,0.0,0.0,0.0,0.0
1014,0.17980775845329922,0.0,0.0,0.0,155.1206,155.1206,0.0
1015,0.17980775845329922,0.0,139.4617,0.0,0.0,0.0,0.0
1016,0.17980775845329922,0.0,0.0,127.2582,0.0,0.0,0.0
1017,0.17980775845329922,0.0,82.47301,0.0,0.0,0.0,0.0
1018,0.17980775845329922,0.0,0.0,94.51761,0.0,0.0,0.0
1019,0.17980775845329922,0.0,0.0,0.0,67.20819,67.20819,0.0
1020,0.17980775845329922,0.07627271,0.0,0.0,0.0,0.0,0.0
1021,0.17980775845329922,0.0,0.0,0.02211778,0.0,0.0,0.0
1099,0.1865798220601574,479.3888,0.0,0.0,0.0,0.0,0.0
1102,0.1865798220601574,399.8107,0.0,0.0,0.0,0.0,0.0
1107,0.1865798220601574,274.959,0.0,0.0,0.0,0.0,0.0
1108,0.1865798220601574,170.6151,0.0,0.0,0.0,0.0,0.0
1109,0.1865798220601574,0.0,363.7829,0.0,0.0,0.0,0.0
1110,0.1865798220601574,0.0,0.0,0.0,374.9388,374.9388,0.0
1111,0.1865798220601574,0.0,0.0,339.7702,0.0,0.0,0.0
1112,0.1865798220601574,0.0,304.4595,0.0,0.0,0.0,0.0
1113,0.1865798220601574,0.0,0.0,327.4351,0.0,0.0,0.0
1114,0.1865798220601574,0.0,0.0,0.0,294.3455,294.3455,0.0
1115,0.1865798220601574,53.22487,0.0,0.0,0.0,0.0,0.0
1116,0.1865798220601574,0.0,142.2585,0.0,0.0,0.0,0.0
1117,0.1865798220601574,0.0,0.0,0.0,151.2377,151.2377,0.0
1118,0.1865798220601574,0.0,0.0,126.3687,0.0,0.0,0.0
1119,0.1865798220601574,0.0,80.16713,0.0,0.0,0.0,0.0
1120,0.1865798220601574,0.0,0.0,95.84939,0.0,0.0,0.0
1121,0.1865798220601574,0.0,0.0,0.0,71.39516,71.39516,0.0
1122,0.1865798220601574,0.0711364,0.0,0.0,0.0,0.0,0.0
1123,0.1865798220601574,0.0,0.0,0.03443635,0.0,0.0,0.0
1201,0.19311455149729137,479.3252,0.0,0.0,0.0,0.0,0.0
1202,0.19311455149729137,402.0205,0.0,0.0,0.0,0.0,0.0
1209,0.19311455149729137,274.5571,0.0,0.0,0.0,0.0,0.0
1210,0.19311455149729137,172.1011,0.0,0.0,0.0,0.0,0.0
1211,0.19311455149729137,0.0,367.2034,0.0,0.0,0.0,0.0
1212,0.19311455149729137,0.0,0.0,0.0,370.5523,370.5523,0.0
1213,0.19311455149729137,0.0,0.0,337.6643,0.0,0.0,0.0
1214,0.19311455149729137,0.0,0.0,330.9852,0.0,0.0,0.0
1215,0.19311455149729137,0.0,302.7168,0.0,0.0,0.0,0.0
1216,0.19311455149729137,0.0,0.0,0.0,299.6584,299.6584,0.0
1217,0.19311455149729137,52.22169,0.0,0.0,0.0,0.0,0.0
1218,0.19311455149729137,0.0,144.9197,0.0,0.0,0.0,0.0
1219,0.19311455149729137,0.0,0.0,0.0,147.601,147.601,0.0
1220,0.19311455149729137,0.0,0.0,126.3913,0.0,0.0,0.0
1221,0.19311455149729137,0.0,0.0,96.26609,0.0,0.0,0.0
1222,0.19311455149729137,0.0,77.9851,0.0,0.0,0.0,0.0
1223,0.19311455149729137,0.0,0.0,0.0,75.3613,75.3613,0.0
1224,0.19311455149729137,0.07049008,0.0,0.0,0.0,0.0,0.0
1225,0.19311455149729137,0.0,0.0,0.01955952,0.0,0.0,0.0
1303,0.19943530279266006,479.3028,0.0,0.0,0.0,0.0,0.0
1304,0.19943530279266006,404.123,0.0,0.0,0.0,0.0,0.0
1311,0.19943530279266006,274.2009,0.0,0.0,0.0,0.0,0.0
1312,0.19943530279266006,173.5181,0.0,0.0,0.0,0.0,0.0
1313,0.19943530279266006,0.0,370.4514,0.0,0.0,0.0,0.0
1314,0.19943530279266006,0.0,0.0,0.0,366.4494,366.4494,0.0
1315,0.19943530279266006,0.0,0.0,338.5803,0.0,0.0,0.0
1316,0.19943530279266006,0.0,0.0,331.4974,0.0,0.0,0.0
1317,0.19943530279266006,0.0,301.1049,0.0,0.0,0.0,0.0
1318,0.19943530279266006,0.0,0.0,0.0,304.7643,304.7643,0.0
1319,0.19943530279266006,51.19797,0.0,0.0,0.0,0.0,0.0
