bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.4,0.5,40,3,0.0159303,5.9171591910000005,1.3435e-07,4.21092e-05,Estable/Ruido,14,0.835,0
0.0049,2500,1,0.4,2.0,0,3,0.0160813,4.479460454406,2.69385e-09,2.15718e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.4,2.0,20,3,0.0160882,4.43535017697,2.72483e-09,2.32083e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.4,2.0,40,3,0.0160816,4.41285717447,3.02518e-09,2.68842e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.4,4.0,0,3,0.0158408,29.78229482484,4.16813e-07,0.00140747,Estable/Ruido,14,0.834,5
0.0049,2500,1,0.4,4.0,20,3,0.0194154,63.4830506292,4.14043e-07,2.32784e-06,BAE,9,0.413,0
0.0049,2500,1,0.4,4.0,40,3,0.0154635,6.59878713876,8.89096e-06,0.000208862,Estable/Ruido,14,0.836,0
0.0049,2500,1,0.4,6.0,0,3,0.0250836,54.26637790614,2.88411e-26,2.11663e-26,BAE,9,0.404,0
0.0049,2500,1,0.4,6.0,20,3,0.0279588,64.788844401,4.64871e-26,3.94995e-26,BAE,9,0.407,0
0.0049,2500,1,0.4,6.0,40,3,0.0223204,71.8372516644,1.46171e-26,2.64265e-26,RSAE,9,0.411,0
0.0049,2500,1,0.4,8.0,0,3,0.0338182,54.86199261234,1.76905e-26,6.927699999999999e-26,BAE,9,0.399,0
0.0049,2500,1,0.4,8.0,20,3,0.0358489,66.5049105384,7.49611e-27,1.01899e-26,BAE,9,0.403,0
0.0049,2500,1,0.4,8.0,40,3,0.0296665,74.2610976138,2.14337e-26,3.05257e-26,RSAE,9,0.406,0
0.0049,2500,1,0.4,10.0,0,3,0.0418316,55.446750696,2.1036e-26,3.23691e-26,BAE,9,0.398,0
0.0049,2500,1,0.4,10.0,20,3,0.0430094,68.0422322826,3.23249e-27,6.44657e-27,BAE,9,0.401,0
0.0049,2500,1,0.4,10.0,40,3,0.0361533,76.3928344374,4.5242e-26,9.88847e-26,RSAE,9,0.403,0
0.0049,2500,1,0.6,0.5,0,3,0.0160097,4.582496400258,4.6089e-09,1.12745e-09,Estable/Ruido,14,0.835,0
0.0049,2500,1,0.6,0.5,20,3,0.0160709,4.674561759024,1.45306e-08,3.05271e-06,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,0.5,40,3,0.0160843,4.526407849224,3.98332e-09,5.91876e-07,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,2.0,0,3,0.0160431,4.593083106768,2.63969e-09,8.07422e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,2.0,20,3,0.0160859,4.456931463102,2.60494e-09,2.40289e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,2.0,40,3,0.0160856,4.433652705048,2.83453e-09,1.97368e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,4.0,0,3,0.016081,4.488289707654,2.11273e-09,3.04752e-09,Estable/Ruido,14,0.834,0
0.0049,2500,1,0.6,4.0,20,3,0.0160261,5.148420343158,6.81853e-08,2.68181e-05,Estable/Ruido,14,0.834,0
