r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.332,0.000485475421,-0.00989812307,0.00506888879,-0.0172383496,0.0153179715,-0.000733800661,-0.00030229726,-0.000162375139,0.0144723288,-0.00451616507,-0.0389603152,-0.0192833988,-0.00495669768,-0.0039144763
0.333,0.000498280229,-0.0100421106,0.00490171007,-0.016618196,0.0153761828,-0.00070958969,-0.000273276469,-0.000116029915,0.0141404318,-0.00421991159,-0.0388071261,-0.0189941893,-0.00498355126,-0.00394300441
0.334,0.000509594891,-0.0101753538,0.00473109693,-0.0160044362,0.0154280128,-0.000684925509,-0.000243761947,-7.01714202e-05,0.0138071817,-0.00393520819,-0.0386424825,-0.0187036492,-0.00500944372,-0.00397047089
0.335,0.000519433088,-0.0102979527,0.00455753277,-0.0153973491,0.0154734847,-0.000659830846,-0.000213781544,-2.48414138e-05,0.0134729612,-0.00366202724,-0.038466664,-0.0184119989,-0.00503436556,-0.00399686691
0.336,0.00052780892,-0.0104100197,0.00438149579,-0.0147972032,0.0155126287,-0.000634327716,-0.000183362714,1.99185873e-05,0.0131381457,-0.00340031873,-0.0382799587,-0.0181194583,-0.00505830829,-0.00402218337
0.337,0.000534737544,-0.0105116797,0.00420345513,-0.0142042567,0.0155454822,-0.000608437389,-0.000152532619,6.40675173e-05,0.0128031033,-0.00315001071,-0.0380826626,-0.0178262466,-0.00508126431,-0.00404641097
0.338,0.000540235784,-0.0106030686,0.00402386746,-0.0136187571,0.0155720904,-0.000582180395,-0.000121318229,0.000107565043,0.0124681943,-0.00291101026,-0.0378750785,-0.0175325814,-0.00510322675,-0.00406954027
0.339,0.000544322882,-0.0106843336,0.00384317304,-0.0130409416,0.0155925063,-0.000555576435,-8.97463964e-05,0.000150371707,0.0121337706,-0.00268320354,-0.0376575151,-0.0172386788,-0.0051241896,-0.00409156162
0.34,0.000547021617,-0.0107556333,0.00366179074,-0.0124710391,0.0156067914,-0.000528643823,-5.78439706e-05,0.000192448568,0.0118001749,-0.00246645324,-0.0374302852,-0.016944755,-0.00514414817,-0.00411246509
0.341,0.000548359619,-0.0108171385,0.00348011217,-0.0119092729,0.0156150157,-0.000501399249,-2.56380517e-05,0.000233756013,0.0114677394,-0.00226059114,-0.0371937055,-0.0166510273,-0.00516309967,-0.00413224064
0.342,0.00054837004,-0.01086903,0.00329849752,-0.0113558647,0.0156172578,-0.000473858481,6.84376478e-06,0.000274252365,0.0111367829,-0.00206540986,-0.0369480973,-0.0163577135,-0.00518104304,-0.0041508788
0.343,0.000547090516,-0.0109114972,0.00311727796,-0.0108110265,0.0156136048,-0.000446038005,3.95732257e-05,0.000313896289,0.0108076123,-0.00188067836,-0.0366937852,-0.0160650267,-0.0051979779,-0.00416837167
0.344,0.000544561896,-0.0109447383,0.00293676085,-0.0102749555,0.0156041515,-0.000417955708,7.25215328e-05,0.000352648606,0.0104805217,-0.00170615396,-0.0364310961,-0.0157731717,-0.00521390416,-0.00418471325
0.345,0.000540827229,-0.0109689591,0.00275723433,-0.00974783326,0.0155889996,-0.000389631036,0.000105659548,0.000390472886,0.0101557932,-0.00154158745,-0.0361603592,-0.0154823446,-0.00522882196,-0.00419989952
0.346,0.000535931053,-0.0109843732,0.00257897032,-0.00922982474,0.0155682561,-0.00036108498,0.000138957971,0.000427335625,0.00983369604,-0.0013867254,-0.0358819056,-0.0151927323,-0.00524273174,-0.00421392842
0.347,0.000529918809,-0.0109911999,0.00240222611,-0.00872107846,0.0155420331,-0.000332340204,0.000172387454,0.000463206345,0.00951448705,-0.00124131178,-0.0355960677,-0.0149045116,-0.00525563412,-0.00422679984
0.348,0.000522836795,-0.0109896622,0.00222724513,-0.00822172699,0.0155104463,-0.000303420224,0.000205918685,0.000498057122,0.00919841186,-0.00110508776,-0.0353031778,-0.0146178508,-0.00526753017,-0.00423851562
0.349,0.000514732707,-0.0109799863,0.00205425702,-0.00773188924,0.0154736137,-0.000274347386,0.000239522521,0.000531861765,0.00888570566,-0.000977790305,-0.0350035661,-0.0143329121,-0.00527842229,-0.00424907929
0.35,0.000505655934,-0.0109624014,0.00188347813,-0.00725167236,0.015431655,-0.000245141599,0.000273170151,0.000564595714,0.00857659391,-0.000859152697,-0.0346975589,-0.0140498543,-0.00528831472,-0.00425849588
0.351,0.000495657293,-0.0109371395,0.00171511242,-0.0067811722,0.0153846916,-0.000215820252,0.000306833191,0.000596236471,0.00827129262,-0.000748906821,-0.0343854786,-0.0137688327,-0.00529721348,-0.00426677179
0.352,0.000484788743,-0.0109044358,0.00154935232,-0.00632047327,0.0153328462,-0.000186398363,0.000340483734,0.000626763989,0.0079700085,-0.000646785039,-0.0340676429,-0.0134899987,-0.00530512609,-0.00427391486
0.353,0.000473103354,-0.0108645277,0.00138637822,-0.00586964982,0.0152762433,-0.000156888606,0.000374094372,0.00065616054,0.00767293862,-0.000552518801,-0.0337443653,-0.0132135004,-0.00531206139,-0.00427993427
0.354,0.000460655246,-0.0108176542,0.00122635776,-0.00542876627,0.0152150094,-0.000127301549,0.000407638176,0.000684410589,0.00738027,-0.000465837152,-0.033415955,-0.012939482,-0.00531802917,-0.00428484041
0.355,0.000447498777,-0.0107640554,0.00106944585,-0.00499787593,0.0151492735,-9.7647196e-05,0.000441088579,0.000711501296,0.00709217866,-0.000386467429,-0.0330827184,-0.0126680815,-0.00532303919,-0.00428864478
0.356,0.000433687369,-0.0107039723,0.000915785595,-0.00457701893,0.0150791681,-6.79372951e-05,0.000474419387,0.000737423284,0.00680882833,-0.000314137844,-0.0327449616,-0.0123994277,-0.00532709998,-0.00429135967
0.357,0.000419273006,-0.010637648,0.000765509189,-0.00416622168,0.0150048285,-3.8186141e-05,0.000507604911,0.000762170585,0.00653036928,-0.000248578138,-0.0324029906,-0.0121336394,-0.00533021878,-0.00429299779
0.358,0.000404306192,-0.0105653273,0.000618738612,-0.00376549733,0.0149263925,-8.41032584e-06,0.000540620076,0.000785740062,0.00625693809,-0.000189518789,-0.0320571111,-0.0118708259,-0.00533240193,-0.00429357227
0.359,0.00038883569,-0.0104872571,0.000475586905,-0.00337484602,0.0148439997,2.13713771e-05,0.000573440473,0.000808131137,0.0059886577,-0.000136691138,-0.0317076276,-0.0116110876,-0.00533365515,-0.00429309654
0.36,0.000372908068,-0.0104036862,0.000336160536,-0.00299425468,0.0147577906,5.11380391e-05,0.000606042437,0.000829345661,0.00572563776,-8.98288044e-05,-0.0313548431,-0.0113545161,-0.00533398373,-0.00429158441
0.361,0.000356567084,-0.0103148653,0.00020056304,-0.00262369608,0.0146679055,8.08667381e-05,0.000638403152,0.00084938833,0.00546797526,-4.86716417e-05,-0.0309990576,-0.011101194,-0.00533339277,-0.00428905003
0.362,0.000339853486,-0.0102210481,6.88976866e-05,-0.00226312822,0.0145744845,0.000110533407,0.00067050074,0.000868266845,0.00521575564,-1.29694535e-05,-0.0306405662,-0.010851196,-0.0053318878,-0.00428550819
0.363,0.000322806184,-0.0101224898,-5.87361612e-05,-0.00191249877,0.0144776664,0.000140114738,0.000702314252,0.000885990434,0.00496905336,1.75244603e-05,-0.0302796582,-0.0106045916,-0.00532947557,-0.0042809745
0.364,0.000305462472,-0.0100194448,-0.0001822469,-0.00157174768,0.0143775894,0.000169588833,0.000733823394,0.000902569703,0.00472793245,4.30568003e-05,-0.0299166165,-0.0103614464,-0.00532616437,-0.00427546526
0.365,0.000287858339,-0.00991216613,-0.000301552921,-0.00124080785,0.0142743905,0.000198934906,0.000765008484,0.000918016642,0.00449244733,6.38741486e-05,-0.0295517174,-0.0101218214,-0.00532196403,-0.00426899754
0.366,0.000270029119,-0.00980090428,-0.000416583839,-0.000919605568,0.0141682065,0.000228133347,0.000795850592,0.000932344044,0.00426264345,8.02221447e-05,-0.0291852308,-0.00988577299,-0.00531688566,-0.00426158936
0.367,0.000252009518,-0.0096859074,-0.00052728111,-0.000608060905,0.0140591734,0.000257165884,0.000826331485,0.000945565205,0.00403855768,9.23444403e-05,-0.0288174199,-0.00965335323,-0.00531094151,-0.00425325981
0.368,0.000233833843,-0.00956742101,-0.000633598727,-0.000306088398,0.013947427,0.000286015827,0.000856433685,0.000957693885,0.00382021855,0.000100481738,-0.0284485406,-0.00942460989,-0.00530414497,-0.00424402886
0.369,0.000215536392,-0.00944568793,-0.000735504469,-1.3597934e-05,0.0138331026,0.000314668407,0.00088614058,0.000968744346,0.00360764634,0.000104871068,-0.028078842,-0.00919958718,-0.00529651041,-0.0042339171
0.37,0.00019715183,-0.00932094735,-0.000832982355,0.000269504479,0.0137163353,0.000343110693,0.000915436386,0.000978731477,0.00340085327,0.000105745838,-0.0277085668,-0.00897832566,-0.00528805288,-0.00422294523
0.371,0.000178715861,-0.00919343315,-0.000926036932,0.000543315008,0.0135972607,0.000371331444,0.000944306013,0.000987670611,0.00319984368,0.000103338499,-0.0273379521,-0.00876086248,-0.00527878775,-0.00421113384
0.372,0.000160266025,-0.00906337232,-0.00101469685,0.000807929597,0.0134760151,0.000399321195,0.000972735001,0.000995577067,0.00300461393,9.78842251e-05,-0.0269672308,-0.00854723225,-0.00526873059,-0.00419850316
0.373,0.000141840761,-0.00893098544,-0.00109900936,0.00106344683,0.0133527346,0.000427071675,0.00100070956,0.00100246727,0.00281515341,8.96143754e-05,-0.0265966305,-0.00833746538,-0.00525789692,-0.00418507326
0.374,0.000123478366,-0.008796487,-0.00117903433,0.00130996996,0.0132275545,0.000454575268,0.00102821663,0.00100835952,0.00263144509,7.87522246e-05,-0.0262263721,-0.00813158707,-0.00524630202,-0.00417086414
0.375,0.000105216141,-0.00866008518,-0.00125484021,0.00154760786,0.0131006088,0.000481824352,0.00105524377,0.00101327432,0.0024534659,6.55119172e-05,-0.02585667,-0.00792961648,-0.00523396071,-0.00415589578
0.376,8.70897427e-05,-0.00852198173,-0.00132650149,0.00177647579,0.0129720295,0.000508810453,0.00108177911,0.00101723436,0.00228118686,5.0098297e-05,-0.0254877313,-0.00773156576,-0.00522088731,-0.00414018843
0.377,6.91331095e-05,-0.00838237261,-0.00139409707,0.00199669542,0.0128419462,0.000535524125,0.00110781132,0.00102026417,0.0021145728,3.27072923e-05,-0.0251197561,-0.0075374402,-0.00520709581,-0.00412376292
0.378,5.13785691e-05,-0.00824144872,-0.00145770909,0.0022083941,0.0127104857,0.000561955352,0.00113332982,0.00102238958,0.001953582,1.3526778e-05,-0.0247529368,-0.00734723925,-0.00519260028,-0.00410664062
0.379,3.38566897e-05,-0.00809939631,-0.00151742164,0.00241170441,0.0125777718,0.00058809377,0.00115832476,0.00102363731,0.00179816613,-7.26277285e-06,-0.0243874587,-0.00716095726,-0.00517741499,-0.00408884341
0.38,1.65958784e-05,-0.00795639727,-0.00157331875,0.00260676412,0.0124439253,0.000613928704,0.00118278711,0.00102403466,0.00164827059,-2.94882535e-05,-0.0240234998,-0.00697858379,-0.00516155451,-0.00407039365
0.381,-3.78213548e-07,-0.00781262949,-0.00162548141,0.00279371688,0.0123090629,0.000639449121,0.00120670868,0.0010236094,0.0015038351,-5.29852317e-05,-0.0236612304,-0.00680010358,-0.00514503371,-0.00405131419
0.382,-1.70431876e-05,-0.00766826716,-0.00167398502,0.00297271299,0.0121732976,0.000664643658,0.0012300822,0.00102238979,0.00136479467,-7.75996582e-05,-0.0233008128,-0.00662549637,-0.00512786762,-0.00403162834
0.383,-3.33792728e-05,-0.00752347983,-0.00171890244,0.00314390697,0.0120367389,0.000689501375,0.00125290124,0.00102040394,0.00123107998,-0.000103184506,-0.0229424024,-0.00645473867,-0.00511007139,-0.00401135933
0.384,-4.93687209e-05,-0.00737843165,-0.00176030712,0.00330745533,0.0118994937,0.000714012358,0.00127516014,0.00101767967,0.00110261774,-0.000129597782,-0.0225861483,-0.00628780498,-0.00509166018,-0.00399052998
0.385,-6.4995484e-05,-0.00723328106,-0.00179827458,0.00346351563,0.0117616659,0.000738167781,0.00129685389,0.00101424464,0.000979331131,-0.000156702416,-0.0222321933,-0.00612466806,-0.00507264911,-0.00396916249
0.386,-8.02450068e-05,-0.00708818068,-0.00183288306,0.00361224601,0.0116233573,0.000761959818,0.0013179781,0.00101012646,0.000861140082,-0.000184366532,-0.0218806741,-0.00596529883,-0.00505305324,-0.00394727857
0.387,-9.51040733e-05,-0.00694327727,-0.00186421364,0.00375380478,0.0114846667,0.000785381545,0.00133852894,0.00100535293,0.000747961357,-0.000212463646,-0.0215317211,-0.00580966651,-0.00503288749,-0.00392489934
0.388,-0.000109560653,-0.00679871205,-0.00189235006,0.00388834997,0.011345691,0.000808427017,0.00135850315,0.000999952049,0.000639708254,-0.000240872613,-0.0211854584,-0.00565773895,-0.00501216682,-0.0039020454
0.389,-0.000123603804,-0.00665462109,-0.00191737823,0.00401603936,0.0112065246,0.000831091105,0.00137789796,0.000993952226,0.000536290202,-0.000269477785,-0.0208420039,-0.00550948259,-0.00499090638,-0.00387873695
0.39,-0.000137223735,-0.00651113546,-0.00193938538,0.00413703113,0.0110672593,0.000853368904,0.00139671122,0.000987382195,0.000437612786,-0.00029816937,-0.0205014689,-0.00536486162,-0.0049691217,-0.00385499426
0.391,-0.000150411965,-0.00636838113,-0.0019584592,0.00425148451,0.0109279834,0.000875255278,0.00141494145,0.00098027079,0.000343578098,-0.000326843637,-0.0201639574,-0.00522383726,-0.00494682865,-0.00383083781
0.392,-0.000163161431,-0.00622647892,-0.00197468712,0.00435956005,0.0107887822,0.000896744815,0.00143258781,0.000972646762,0.000254085106,-0.000355403045,-0.0198295663,-0.00508636756,-0.00492404346,-0.00380628837
0.393,-0.000175466362,-0.00608554431,-0.00198815673,0.00446141919,0.0106497376,0.000917832001,0.00144965013,0.000964538511,0.000169029948,-0.000383755679,-0.0194983857,-0.00495240781,-0.00490078263,-0.0037813669
0.394,-0.000187322154,-0.00594568732,-0.00199895617,0.00455722385,0.0105109279,0.000938511381,0.00146612888,0.000955973851,8.83063914e-05,-0.00041181503,-0.0191704985,-0.00482191078,-0.00487706296,-0.00375609451
0.395,-0.000198725225,-0.00580701243,-0.00200717433,0.00464713577,0.0103724285,0.000958777837,0.00148202523,0.000946979801,1.18064102e-05,-0.000439499945,-0.0188459815,-0.00469482726,-0.00485290141,-0.00373049233
0.396,-0.000209672961,-0.00566961836,-0.00201290095,0.00473131577,0.0102343115,0.000978627037,0.00149734092,0.000937582482,-6.05792856e-05,-0.000466734458,-0.0185249056,-0.00457110691,-0.00482831475,-0.00370458112
0.397,-0.000220163742,-0.00553359787,-0.00201622674,0.00480992321,0.0100966466,0.000998055632,0.00151207808,0.000927807273,-0.000128960762,-0.000493447882,-0.0182073362,-0.0044506987,-0.00480331941,-0.00367838102
0.398,-0.000230196911,-0.00539903778,-0.00201724343,0.00488311583,0.00995950097,0.00101706119,0.00152623919,0.00091767904,-0.000193448433,-0.00051957519,-0.017893334,-0.00433355102,-0.00477793134,-0.0036519115
0.399,-0.000239772585,-0.00526601887,-0.00201604426,0.00495104944,0.00982293968,0.00103564211,0.00153982704,0.000907222364,-0.000254152723,-0.000545057326,-0.0175829546,-0.00421961158,-0.00475216602,-0.0036251914
0.4,-0.000248891361,-0.00513461564,-0.00201272511,0.00501387762,0.0096870256,0.0010537975,0.00155284466,0.000896461727,-0.000311183778,-0.000569841243,-0.0172762492,-0.00410882733,-0.00472603837,-0.00359823891
0.401,-0.000257553871,-0.00500489581,-0.00200738689,0.005071751,0.00955181971,0.00107152701,0.00156529522,0.000885421595,-0.000364651227,-0.000593879155,-0.0169732646,-0.00400114425,-0.0046995628,-0.00357107159
0.402,-0.000265760353,-0.00487691999,-0.00200013747,0.00512481683,0.00941738089,0.00108883039,0.00157718214,0.000874126388,-0.000414664039,-0.000617127511,-0.0166740442,-0.00389650713,-0.00467275345,-0.00354370667
0.403,-0.000273511034,-0.00475074285,-0.00199108803,0.00517322023,0.0092837653,0.00110570725,0.00158850925,0.000862600651,-0.000461330473,-0.000639548662,-0.0163786264,-0.00379485886,-0.00464562446,-0.0035161613
0.404,-0.000280806511,-0.00462641398,-0.0019803497,0.00521710479,0.00915102598,0.00112215709,0.00159928095,0.000850868923,-0.000504758241,-0.000661111254,-0.0160870445,-0.00369614066,-0.00461819011,-0.00348845266
0.405,-0.000287647982,-0.00450397843,-0.0019680318,0.00525661277,0.0090192127,0.00113817934,0.00160950223,0.000838955476,-0.000545054574,-0.000681789657,-0.0157993265,-0.00360029238,-0.00459046485,-0.00346059786
0.406,-0.000294037368,-0.00438347704,-0.00195424082,0.00529188508,0.00888837192,0.00115377347,0.00161917864,0.000826884026,-0.000582326118,-0.000701563209,-0.0155154958,-0.00350725297,-0.0045624633,-0.00343261397
0.407,-0.000299977324,-0.00426494672,-0.00193908001,0.00532306119,0.00875854691,0.00116893911,0.00162831634,0.000814677466,-0.000616678749,-0.000720415477,-0.0152355711,-0.00341696083,-0.00453420019,-0.00340451787
0.408,-0.000305471261,-0.00414842046,-0.001922649,0.00535027904,0.00862977814,0.00118367633,0.00163692193,0.00080235756,-0.000648217403,-0.000738333347,-0.0149595678,-0.00332935458,-0.0045056901,-0.00337632612
0.409,-0.000310523522,-0.00403392736,-0.00190504316,0.00537367462,0.00850210364,0.0011979858,0.00164500229,0.000789944794,-0.000677045956,-0.000755306139,-0.014687498,-0.00324437365,-0.00447694719,-0.00334805459
0.41,-0.000315139697,-0.00392149284,-0.00188635223,0.00539338206,0.00837555892,0.0012118687,0.00165256444,0.000777458386,-0.000703267077,-0.000771325112,-0.0144193708,-0.00316195848,-0.00444798507,-0.00331971839
0.411,-0.000319327101,-0.00381113922,-0.00186665765,0.00540953429,0.0082501768,0.00122532649,0.00165961558,0.000764916406,-0.000726982157,-0.000786383645,-0.0141551919,-0.00308205023,-0.00441881689,-0.00329133189
0.412,-0.000323095156,-0.00370288638,-0.00184603033,0.00542226376,0.00812598728,0.00123836065,0.00166616305,0.000752335975,-0.000748291342,-0.000800477876,-0.0138949626,-0.0030045904,-0.00438945536,-0.00326290881
0.413,-0.000326454698,-0.00359675121,-0.00182453404,0.00543170111,0.00800301808,0.00125097294,0.00167221428,0.000739733231,-0.000767293774,-0.000813605135,-0.0136386806,-0.0029295214,-0.00435991285,-0.00323446219
0.414,-0.000329417295,-0.00349274748,-0.0018022285,0.00543797423,0.00788129486,0.00126316546,0.00167777683,0.000727123497,-0.00078408768,-0.000825763429,-0.013386341,-0.00285678668,-0.00433020158,-0.00320600447
0.415,-0.000331994852,-0.00339088581,-0.00177917095,0.00544120823,0.00776084109,0.0012749405,0.00168285851,0.000714521461,-0.000798770169,-0.00083695184,-0.0131379355,-0.00278633018,-0.004300334,-0.00317754781
0.416,-0.000334199395,-0.00329117383,-0.00175541693,0.00544152554,0.007641678,0.00128630037,0.00168746751,0.000701941181,-0.000811436966,-0.000847170957,-0.0128934526,-0.00271809589,-0.00427032277,-0.00314910418
0.417,-0.000336042957,-0.00319361616,-0.00173102064,0.00543904607,0.0075238246,0.00129724744,0.00169161231,0.000689396081,-0.00082218221,-0.00085642321,-0.0126528772,-0.00265202779,-0.00424018072,-0.00312068546
0.418,-0.000337537515,-0.00309821454,-0.00170603519,0.00543388709,0.0074072978,0.00130778422,0.00169530173,0.000676898946,-0.000831098245,-0.000864713179,-0.0124161914,-0.00258806986,-0.00420992076,-0.00309230334
0.419,-0.000338694896,-0.00300496789,-0.00168051286,0.00542616326,0.00729211245,0.00131791339,0.00169854484,0.000664461898,-0.000838275315,-0.000872047922,-0.0121833741,-0.00252616608,-0.00417955579,-0.00306396934
0.42,-0.000339526647,-0.00291387214,-0.00165450579,0.00541598625,0.00717828161,0.00132763793,0.00170135094,0.000652096323,-0.000843801312,-0.000878437116,-0.0119544016,-0.00246626075,-0.00414909841,-0.00303569468
0.421,-0.000340043837,-0.00282491999,-0.00162806728,0.0054034642,0.00706581707,0.00133696135,0.00170372921,0.000639812828,-0.000847761649,-0.000883892836,-0.0117292486,-0.00240829897,-0.00411856054,-0.00300748999
0.422,-0.000340256891,-0.00273810063,-0.00160125288,0.00538870134,0.00695472981,0.00134588778,0.00170568869,0.000627621308,-0.000850239163,-0.000888429143,-0.0115078895,-0.00235222712,-0.00408795334,-0.00297936527
0.423,-0.000340175915,-0.00265340027,-0.00157411858,0.00537179847,0.00684502981,0.00135442178,0.00170723822,0.000615531113,-0.000851314079,-0.000892062499,-0.0112902972,-0.00229799263,-0.00405728723,-0.00295132987
0.424,-0.000339810981,-0.00257080255,-0.00154671911,0.00535285351,0.00673672595,0.00136256823,0.00170838647,0.000603551132,-0.000851064062,-0.000894811688,-0.0110764437,-0.00224554384,-0.00402657199,-0.00292339254
