r,R  4/ 2,R  5/ 2,R  6/ 2,R  7/ 2,R  8/ 2,R  9/ 2,R 10/ 2,I  4/ 2,I  5/ 2,I  6/ 2,I  7/ 2,I  8/ 2,I  9/ 2,I 10/ 2
0.116,0.108402194,0.0427443745,0.621502432,-0.374541652,0.00416831686,0.000806530026,-3.26288715e-05,0.0375633425,0.344721051,0.0636910217,-0.00757176245,-0.020237262,1.92065051e-05,0.000100839331
0.117,0.11065549,0.0433195762,0.650673244,-0.394889749,0.00438518772,0.000846688435,-3.12436073e-05,0.038513629,0.356057549,0.0682195738,-0.00781875118,-0.0215470221,1.81402196e-05,0.000104471341
0.118,0.112905763,0.0438455572,0.680867909,-0.41610113,0.0046029008,0.000888806911,-2.93902904e-05,0.0394702403,0.367584949,0.073026206,-0.0080512714,-0.0229268067,1.70860425e-05,0.000107959992
0.119,0.11515154,0.0443178991,0.712107955,-0.438200125,0.00482024311,0.000933038143,-2.70156685e-05,0.0404325958,0.379300079,0.0781259768,-0.00826666092,-0.024379456,1.60413331e-05,0.000111275505
0.12,0.117391355,0.0447319714,0.744414741,-0.461211136,0.00503593157,0.000979533064,-2.40678782e-05,0.0414000971,0.391199503,0.0835345164,-0.00846211284,-0.0259079125,1.49934935e-05,0.000114387277
0.121,0.119623719,0.0450829723,0.777809215,-0.485158585,0.00524873127,0.00102841557,-2.05054601e-05,0.0423721269,0.403279377,0.0892676958,-0.00863469494,-0.0275152461,1.3924483e-05,0.000117268043
0.122,0.121847078,0.045366067,0.812311519,-0.510066882,0.00545762405,0.00107975652,-1.6310771e-05,0.0433480381,0.415535148,0.095341113,-0.00878136519,-0.0292046441,1.28200537e-05,0.000119899787
0.123,0.124059731,0.0455762531,0.847940363,-0.535959857,0.00566167837,0.00113359832,-1.14759716e-05,0.0443271266,0.427961362,0.101770289,-0.00889902261,-0.030979391,1.16621741e-05,0.000122266555
0.124,0.126259853,0.0457083295,0.884713037,-0.562860642,0.00585994401,0.00118997992,-5.99420176e-06,0.045308635,0.440551758,0.108570899,-0.00898452408,-0.0328428364,1.04232686e-05,0.000124349656
0.125,0.128445718,0.045756984,0.922646871,-0.59079255,0.00605142708,0.00124894691,1.43614921e-07,0.0462918277,0.453300021,0.115759022,-0.00903469533,-0.0347984279,9.06663491e-06,0.000126126826
0.126,0.130615715,0.0457167992,0.961759347,-0.619779149,0.00623508005,0.00131055246,6.94988068e-06,0.0472759941,0.466199829,0.123351196,-0.00904633569,-0.0368497098,7.54786726e-06,0.00012757198
0.127,0.132768248,0.0455822168,1.00206738,-0.649843792,0.00640979505,0.00137485596,1.44395861e-05,0.0482604137,0.479244496,0.13136434,-0.00901622673,-0.0390002935,5.81606721e-06,0.000128654871
0.128,0.134901731,0.0453475413,1.04358725,-0.681009557,0.00657440699,0.00144192144,2.26288383e-05,0.0492443557,0.492426954,0.139815753,-0.00894115136,-0.0412538528,3.81378865e-06,0.000129341013
0.129,0.137014594,0.0450069462,1.08633452,-0.713299186,0.00672770165,0.00151181478,3.15333662e-05,0.0502270808,0.505739746,0.148723094,-0.00881791607,-0.0436141243,1.47590649e-06,0.000129591909
0.13,0.139105283,0.0445544816,1.13032399,-0.746735028,0.00686843331,0.00158459859,4.11664473e-05,0.0512078431,0.519175022,0.158104339,-0.00864337853,-0.0460849128,-1.27145343e-06,0.000129365705
0.131,0.141172256,0.0439840994,1.17556961,-0.781338981,0.00699536801,0.00166032248,5.15351602e-05,0.0521858919,0.53272449,0.167977663,-0.00841448195,-0.0486700964,-4.50977921e-06,0.000128618786
0.132,0.143213972,0.0432897084,1.2220843,-0.817132452,0.00710734267,0.00173901367,6.26354629e-05,0.0531604719,0.546379353,0.178361271,-0.00812829273,-0.0513736233,-8.32531784e-06,0.000127308193
0.133,0.145228904,0.0424651564,1.26988,-0.854136281,0.00720323354,0.00182068228,7.44558632e-05,0.0541308281,0.56013035,0.189273474,-0.00778204052,-0.0541995121,-1.28130402e-05,0.00012539036
0.134,0.147215544,0.0415042297,1.31896763,-0.89237069,0.00728193282,0.00190532677,8.69798123e-05,0.0550962078,0.5739678,0.200732761,-0.00737314998,-0.0571518418,-1.80797677e-05,0.000122820786
0.135,0.149172406,0.0404006667,1.36935709,-0.931855223,0.00734234801,0.00199293491,0.000100186181,0.0560558627,0.587881596,0.212757818,-0.00689927348,-0.0602347404,-2.42449403e-05,0.000119554718
0.136,0.151098026,0.0391481726,1.42105721,-0.972608701,0.00738340991,0.00208348286,0.000114049311,0.0570090507,0.601861212,0.225367529,-0.00635832768,-0.0634523765,-3.14403597e-05,0.00011554868
0.137,0.152990966,0.0377404346,1.4740757,-1.01464916,0.0074040831,0.00217693341,0.000128539034,0.0579550378,0.615895702,0.238580973,-0.00574853289,-0.0668089513,-3.98098294e-05,0.000110761753
0.138,0.154849808,0.0361711375,1.52841909,-1.05799383,0.00740337563,0.00227323561,0.000143621181,0.0588931003,0.629973701,0.252417433,-0.00506845256,-0.0703086882,-4.95076997e-05,0.000105157512
0.139,0.156673165,0.0344339787,1.5840927,-1.10265903,0.00738034166,0.00237232689,0.000159259027,0.0598225255,0.644083427,0.266896428,-0.00431702815,-0.0739558161,-6.06970857e-05,9.87053471e-05
0.14,0.158459673,0.0325226789,1.64110063,-1.14866022,0.00733406177,0.00247414292,0.000175417053,0.060742613,0.6582127,0.282037823,-0.00349359925,-0.0777545403,-7.35481378e-05,9.13822938e-05
0.141,0.160208024,0.0304309469,1.69944586,-1.19601193,0.00726355587,0.00257863846,0.000192069429,0.0616526753,0.672349061,0.297862137,-0.00259789777,-0.0817090107,-8.82438159e-05,8.31738872e-05
0.142,0.161917072,0.0281523822,1.75913142,-1.2447284,0.00716765493,0.00268580968,0.000209206135,0.0625520787,0.686480313,0.314391145,-0.00163002296,-0.0858233544,-0.000104989609,7.40697897e-05
0.143,0.163585805,0.025680561,1.82016008,-1.29482354,0.0070451134,0.00279567948,0.000226822445,0.0634402333,0.700594341,0.331647598,-0.000590432527,-0.0901016714,-0.000123995573,6.40637249e-05
0.144,0.165213153,0.0230090754,1.88253251,-1.34630969,0.00689470053,0.00290827322,0.000244920699,0.0643165224,0.714678336,0.349654616,0.000520042203,-0.0945479907,-0.000145468378,5.31519662e-05
0.145,0.166797993,0.0201315729,1.94624717,-1.39919749,0.00671523509,0.00302360189,0.000263508445,0.0651803041,0.728718825,0.368435547,0.00170015926,-0.0991662931,-0.000169617169,4.13337806e-05
0.146,0.168339219,0.017041793,2.01130103,-1.45349641,0.00650559563,0.00314165376,0.000282592353,0.066030944,0.74270199,0.388014068,0.00294822839,-0.103960547,-0.000196655106,2.86099336e-05
0.147,0.169835746,0.0137335889,2.0776896,-1.50921475,0.00626472228,0.00326239002,0.000302175053,0.0668678182,0.75661369,0.408414182,0.00426207792,-0.108934704,-0.000226798156,1.49799631e-05
0.148,0.171286515,0.0102009462,2.1454068,-1.56635958,0.00599161204,0.00338574474,0.00032225394,0.0676903146,0.770439467,0.429660236,0.00563902691,-0.114092688,-0.000260261488,4.41815672e-07
0.149,0.172690491,0.00643800023,2.21444499,-1.62493674,0.00568529609,0.00351163233,0.0003428228,0.0684978334,0.784164563,0.451777007,0.00707587505,-0.11943837,-0.000297254144,-1.50079276e-05
0.15,0.174046682,0.00243903801,2.28479494,-1.68495082,0.00534476445,0.00363997051,0.000363878288,0.0692897869,0.797773968,0.474789953,0.00856893783,-0.124975528,-0.000337977211,-3.13748001e-05
0.151,0.175354173,-0.00180161007,2.35644605,-1.74640515,0.00496873972,0.00377072676,0.00038543875,0.0700655982,0.81125261,0.498725901,0.0101141675,-0.130707798,-0.000382640895,-4.86723186e-05
0.152,0.176612177,-0.00628984655,2.42938666,-1.80930155,0.00455536177,0.0039039558,0.000407569744,0.0708246973,0.824585678,0.523614021,0.0117073218,-0.136638669,-0.000431497889,-6.69315813e-05
0.153,0.177820005,-0.0110316019,2.50360364,-1.87364044,0.00410245137,0.00403975704,0.000430355704,0.0715665203,0.837758373,0.549485201,0.0133439319,-0.142771465,-0.000484817153,-8.61883898e-05
0.154,0.17897704,-0.016032728,2.57908212,-1.93942079,0.00360772293,0.00417822759,0.000453879928,0.0722905122,0.850755766,0.576371512,0.0150192226,-0.149109378,-0.000542866735,-0.000106474828
0.155,0.180082732,-0.0212989801,2.65580531,-2.00664009,0.00306885798,0.00431943938,0.000478218011,0.0729961293,0.863562775,0.604305993,0.0167280683,-0.155655508,-0.00060591456,-0.00012781724
0.156,0.181136592,-0.0268360067,2.73375445,-2.07529424,0.00248352984,0.0044634307,0.000503436009,0.073682841,0.876164182,0.633322569,0.0184649774,-0.16241287,-0.00067423344,-0.00015023623
0.157,0.1821382,-0.0326493411,2.81290869,-2.14537747,0.00184941338,0.00461020325,0.000529590701,0.0743501296,0.888544652,0.663455998,0.0202240885,-0.169384398,-0.000748104437,-0.000173746016
0.158,0.183087234,-0.038744404,2.89324566,-2.21688278,0.00116418906,0.0047597207,0.00055672898,0.0749975063,0.900688931,0.694741962,0.0219991738,-0.176572979,-0.000827820211,-0.000198353636
0.159,0.183983653,-0.0451265462,2.97474426,-2.28980408,0.000425550289,0.00491190828,0.00058488482,0.0756245861,0.912582741,0.727217705,0.0237836603,-0.183981641,-0.000913688107,-0.000224062078
0.16,0.184827513,-0.05180101,3.0573823,-2.3641344,-0.000368750528,0.00506663718,0.000614080763,0.076231019,0.924211958,0.760921284,0.025570572,-0.191613457,-0.00100602617,-0.000250875505
0.161,0.185618704,-0.0587727633,3.14113215,-2.4398627,-0.00122075429,0.00522369258,0.000644321671,0.076816386,0.935561294,0.795890068,0.0273523741,-0.199471316,-0.00110515109,-0.000278798289
0.162,0.186357043,-0.0660463107,3.22596242,-2.51697537,-0.00213209569,0.00538275602,0.000675577478,0.0773802585,0.946614793,0.83216051,0.0291208217,-0.207558023,-0.00121135777,-0.000307828791
0.163,0.187042371,-0.0736258164,3.31183922,-2.59545701,-0.00310417302,0.00554343166,0.000707800084,0.0779222276,0.957356342,0.869768764,0.0308670008,-0.215876369,-0.00132493869,-0.000337968514
0.164,0.18767457,-0.0815151554,3.39872629,-2.67529037,-0.00413828294,0.00570527598,0.000740936041,0.0784419027,0.967769781,0.908750978,0.0325813877,-0.224429104,-0.00144619565,-0.000369228338
0.165,0.188253565,-0.0897179064,3.48658493,-2.75645633,-0.0052356668,0.00586781406,0.000774931262,0.0789389108,0.977838937,0.94914336,0.0342538722,-0.233218906,-0.00157543877,-0.000401629999
0.166,0.188779333,-0.0982373382,3.57537398,-2.83893388,-0.00639752515,0.00603054732,0.000809732438,0.0794128971,0.987547645,0.990982158,0.035873761,-0.242248366,-0.00171298352,-0.000435207055
0.167,0.189251902,-0.107076394,3.66504982,-2.92270017,-0.00762502023,0.00619295716,0.000845287124,0.079863525,0.99687977,1.0343036,0.0374297701,-0.251519981,-0.00185914876,-0.000470005625
0.168,0.18967135,-0.116237673,3.75556632,-3.00773041,-0.0089192705,0.00635450548,0.000881542444,0.0802904763,1.00581922,1.07914381,0.03891001,-0.261036151,-0.00201425714,-0.000506086045
0.169,0.190037804,-0.125723411,3.84687483,-3.09399789,-0.0102813317,0.0065146305,0.00091844229,0.0806934514,1.01434998,1.12553863,0.0403019522,-0.27079918,-0.00217863627,-0.000543524207
0.17,0.190351436,-0.135535442,3.9389242,-3.18147393,-0.0117121433,0.00667273225,0.000955920764,0.08107217,1.02245608,1.1735234,0.0415923534,-0.280811293,-0.00235261842,-0.000582413391
0.171,0.190612433,-0.14567508,4.03166065,-3.27012793,-0.0132123741,0.00682814578,0.000993887651,0.081426374,1.03012155,1.22313239,0.0427670885,-0.291074662,-0.00253652565,-0.000622861832
0.172,0.19082098,-0.156142896,4.12502769,-3.35992755,-0.0147822099,0.00698012439,0.00103221027,0.0817558376,1.03733032,1.27439809,0.0438109332,-0.301591414,-0.00273064502,-0.000664989814
0.173,0.190977209,-0.166938771,4.21896493,-3.4508374,-0.016421517,0.00712786365,0.00107073423,0.0820603379,1.04406599,1.32735113,0.0447076051,-0.31236355,-0.00293525304,-0.000708941627
0.174,0.191080793,-0.178061527,4.31339858,-3.54281113,-0.0181299065,0.00727051578,0.00110930325,0.0823394694,1.05030967,1.38201746,0.0454397085,-0.323392176,-0.00315062519,-0.000754882782
0.175,0.191131273,-0.189509103,4.40824763,-3.63579624,-0.0199067674,0.00740721255,0.00114775169,0.0825927815,1.05604176,1.43842014,0.0459887898,-0.334677848,-0.00337704515,-0.000802986137
0.176,0.191128695,-0.201279151,4.50343812,-3.72974594,-0.0217513467,0.00753709518,0.00118589189,0.0828200582,1.06124544,1.49658392,0.0463354926,-0.346221612,-0.00361480902,-0.000853426768
0.177,0.191073368,-0.213368893,4.59889827,-3.82461524,-0.0236627473,0.00765931487,0.00122351958,0.0830212139,1.06590528,1.5565339,0.0464595216,-0.358024687,-0.00386421479,-0.000906383249
0.178,0.190965642,-0.225774923,4.69455385,-3.92035711,-0.0256399037,0.00777303271,0.00126041962,0.0831961996,1.07000617,1.61829395,0.0463395967,-0.370088116,-0.0041255557,-0.000962033699
0.179,0.190805914,-0.238493198,4.79032813,-4.01692252,-0.0276815804,0.00787742757,0.00129636983,0.0833450018,1.07353328,1.68188668,0.0459534682,-0.382412744,-0.00439911652,-0.00102055227
0.18,0.190594624,-0.251519034,4.88614201,-4.11426048,-0.0297863949,0.00797171061,0.00133114673,0.083467644,1.07647217,1.74733348,0.0452779753,-0.394999211,-0.00468517429,-0.00108210854
0.181,0.190332275,-0.264847171,4.98191398,-4.21231798,-0.031952915,0.00805514625,0.00136453665,0.0835641847,1.07880881,1.81465474,0.0442891898,-0.407847918,-0.0049840098,-0.00114686966
0.182,0.190019441,-0.278471904,5.07756036,-4.31103988,-0.0341797993,0.00812706341,0.00139634822,0.0836347107,1.08052969,1.88387024,0.0429626063,-0.420959023,-0.00529592991,-0.00121500513
0.183,0.189656757,-0.292386966,5.17299514,-4.41036905,-0.0364656443,0.00818684024,0.00142639774,0.0836793428,1.08162178,1.9549987,0.0412730727,-0.434332425,-0.00562124893,-0.00128668193
0.184,0.189244907,-0.306585448,5.26813005,-4.5102465,-0.0388088642,0.00823388363,0.00145449778,0.0836982378,1.08207252,2.0280574,0.0391947129,-0.447967783,-0.00596027758,-0.00136206238
0.185,0.18878461,-0.321059781,5.36287463,-4.61061137,-0.0412076443,0.00826761768,0.00148045242,0.083691588,1.0818698,2.10306203,0.0367009061,-0.461864515,-0.00631332268,-0.00144130499
0.186,0.18827662,-0.335801718,5.45713625,-4.71140102,-0.0436599185,0.00828748085,0.00150405551,0.0836596209,1.08100198,2.18002647,0.0337642967,-0.476021798,-0.0066806883,-0.00152456526
0.187,0.187721684,-0.350802256,5.55081921,-4.81255018,-0.0461633477,0.00829292664,0.00152509013,0.0836025825,1.07945773,2.25896239,0.0303568153,-0.490438465,-0.00706267333,-0.00161199531
0.188,0.187120401,-0.366051332,5.64382022,-4.91398707,-0.0487152802,0.00828342387,0.00154332607,0.0835206736,1.07722525,2.33987723,0.0264497208,-0.50511257,-0.0074595581,-0.00170374309
0.189,0.186473378,-0.381538123,5.7360327,-5.01563718,-0.0513128341,0.00825846813,0.00155852397,0.0834141186,1.07429314,2.42277601,0.022013852,-0.520041744,-0.00787161307,-0.00179995604
0.19,0.185781451,-0.397251464,5.82735307,-5.11742884,-0.0539529986,0.00821761619,0.00157044651,0.0832832585,1.07065171,2.50766401,0.0170198033,-0.535223731,-0.00829910261,-0.00190078074
0.191,0.185045597,-0.413179837,5.91767749,-5.21929022,-0.0566328469,0.00816052413,0.00157888237,0.0831284949,1.06629234,2.59454605,0.0114383002,-0.550656086,-0.00874230847,-0.00200636427
0.192,0.184266917,-0.429311619,6.00690033,-5.32114756,-0.0593498673,0.00808696114,0.00158367216,0.0829502499,1.06120725,2.68342669,0.00524072757,-0.566336005,-0.00920157934,-0.0021168648
0.193,0.18344661,-0.445634831,6.09491398,-5.42292557,-0.0621016249,0.0079967777,0.00158467549,0.0827489827,1.05538947,2.77430931,-0.00160105892,-0.582260329,-0.00967728224,-0.00223244166
0.194,0.182585946,-0.46213699,6.18160896,-5.52454764,-0.0648855064,0.00788985943,0.00158174561,0.0825251962,1.04883267,2.86719534,-0.00911492988,-0.598425582,-0.0101697745,-0.00235325198
0.195,0.181686251,-0.478805083,6.26687399,-5.62593595,-0.067698629,0.00776609958,0.00157471951,0.0822794366,1.04153125,2.96208382,-0.017328526,-0.61482799,-0.0106794024,-0.00247945289
0.196,0.180748902,-0.495625567,6.35059616,-5.7270115,-0.0705378059,0.00762538774,0.00156341459,0.082012293,1.03348027,3.05897121,-0.0262692286,-0.631463493,-0.0112065047,-0.00261120457
0.197,0.179775324,-0.51258438,6.43266105,-5.82769419,-0.0733995276,0.00746760492,0.00154762794,0.0817243965,1.02467552,3.15785118,-0.0359641026,-0.648327734,-0.0117514176,-0.00274867281
0.198,0.178766984,-0.529666937,6.5129529,-5.92790285,-0.0762799429,0.00729261891,0.00152713581,0.081416419,1.01511347,3.25871444,-0.0464398443,-0.665416054,-0.0123144777,-0.00289203166
0.199,0.177725383,-0.546858144,6.59135481,-6.02755532,-0.0791748244,0.0071002717,0.00150169026,0.0810890703,1.00479137,3.36154847,-0.0577227736,-0.682723474,-0.012896023,-0.00304146636
0.2,0.176652207,-0.564142928,6.66775558,-6.12657457,-0.0820795808,0.00689035543,0.00147101153,0.0807431712,0.993708154,3.46634047,-0.0698389975,-0.700245364,-0.0134964014,-0.00319718023
0.201,0.175549807,-0.581507874,6.74207028,-6.22490799,-0.0849893279,0.00666259131,0.00143477666,0.0803798852,0.981867186,3.57308777,-0.0828149989,-0.717979754,-0.0141159992,-0.00335940386
0.202,0.174420458,-0.598938915,6.81421566,-6.32250542,-0.0878983047,0.00641659773,0.00139259355,0.0800004137,0.969272165,3.68178467,-0.0966779662,-0.735924943,-0.0147551559,-0.00352837514
0.203,0.173265699,-0.616419222,6.88408334,-6.41929377,-0.0907998439,0.00615189401,0.00134402354,0.0796056703,0.955923476,3.79240847,-0.111455046,-0.75407647,-0.0154141496,-0.00370433616
0.204,0.172086872,-0.633930861,6.9515585,-6.51519369,-0.09368679,0.005867966,0.00128860783,0.0791965142,0.941821267,3.90492915,-0.127173107,-0.772428882,-0.0160932474,-0.0038875439
0.205,0.170885306,-0.651455388,7.01652643,-6.61012558,-0.0965516507,0.00556430542,0.00122588169,0.0787738304,0.926966442,4.01931291,-0.143858589,-0.7909764,-0.0167927227,-0.00407826989
0.206,0.169662321,-0.668973867,7.07887262,-6.70400971,-0.0993866328,0.00524042383,0.00115538011,0.0783385296,0.911360669,4.13552213,-0.161537356,-0.809712924,-0.0175128547,-0.00427679764
0.207,0.168419226,-0.686466896,7.13848296,-6.79676639,-0.10218366,0.00489585743,0.00107663991,0.0778915477,0.895006388,4.25351537,-0.180234595,-0.828632036,-0.018253926,-0.00448342096
0.208,0.167157316,-0.703914634,7.19524394,-6.88831601,-0.104934383,0.00453016806,0.000989200349,0.0774338442,0.877906815,4.37324733,-0.199974729,-0.847726992,-0.0190162224,-0.00469844295
0.209,0.16587787,-0.721296813,7.24904285,-6.97857924,-0.107630178,0.00414294088,0.000892602485,0.076966398,0.860065948,4.4946687,-0.220781354,-0.866990716,-0.0198000316,-0.00492217551
0.21,0.164582137,-0.738592757,7.29976806,-7.06747712,-0.110262139,0.00373377749,0.000786386591,0.076490203,0.84148856,4.61772609,-0.242677211,-0.886415797,-0.0206056404,-0.00515493943
0.211,0.163271325,-0.755781336,7.34730932,-7.1549313,-0.112821007,0.00330228579,0.000670085016,0.0760062636,0.822180194,4.74236171,-0.265684254,-0.905994489,-0.0214333232,-0.00539706235
0.212,0.161946601,-0.772841013,7.391559,-7.24086531,-0.115297108,0.00284807862,0.000543212741,0.0755156043,0.802147266,4.86851377,-0.28982379,-0.925718853,-0.0222833253,-0.00564887529
0.213,0.160609216,-0.789750496,7.43241762,-7.32520973,-0.117680573,0.00237078712,0.000405277131,0.0750193162,0.781397559,4.99612019,-0.315116505,-0.945581447,-0.0231559012,-0.00591072355
0.214,0.159260395,-0.806488293,7.4697896,-7.40789777,-0.119961265,0.00187008985,0.000255793458,0.0745185142,0.759939739,5.12511573,-0.341582481,-0.965574754,-0.0240512803,-0.0061829642
0.215,0.157901177,-0.823032016,7.50357601,-7.48885815,-0.122128772,0.00134571307,9.4303461e-05,0.0740142491,0.737782559,5.25542729,-0.369240509,-0.98569027,-0.0249696687,-0.00646596483
0.216,0.156532509,-0.839358803,7.53367827,-7.56801865,-0.12417253,0.000797428933,-7.96246993e-05,0.0735075382,0.714935317,5.38697625,-0.398107973,-1.00591891,-0.0259112634,-0.00676010633
0.217,0.155155282,-0.855445584,7.56000063,-7.64530843,-0.126081877,0.000225057869,-0.00026639676,0.0729993871,0.69140812,5.51968,-0.428200854,-1.02625126,-0.0268762534,-0.00706578521
0.218,0.153770336,-0.871269107,7.58245037,-7.7206581,-0.127846076,-0.000371530656,-0.000466391395,0.0724907859,0.66721188,5.65345193,-0.459533656,-1.04667758,-0.02786482,-0.00738341464
0.219,0.152378457,-0.886805979,7.60093814,-7.79399984,-0.129454332,-0.00099242052,-0.000679960633,0.0719827041,0.642358318,5.78820152,-0.492119353,-1.06718781,-0.0288771365,-0.00771342492
0.22,0.150980369,-0.902032677,7.61537818,-7.86526755,-0.130895803,-0.00163765514,-0.000907432181,0.0714760847,0.616859946,5.92383435,-0.525969368,-1.08777156,-0.0299133656,-0.0080562642
0.221,0.149576723,-0.916925539,7.62568868,-7.934397,-0.132159556,-0.00230724603,-0.00114911533,0.0709718384,0.590730071,6.06025195,-0.561093662,-1.10841813,-0.030973651,-0.00841239834
0.222,0.148168079,-0.931460699,7.63179212,-8.00132618,-0.133234498,-0.00300117196,-0.00140530711,0.0704708426,0.563982805,6.19735177,-0.597500863,-1.12911655,-0.0320581016,-0.00878230878
0.223,0.146754909,-0.945614076,7.63361456,-8.0659943,-0.13410949,-0.00371936525,-0.00167627926,0.0699739272,0.536632965,6.33502681,-0.635197969,-1.1498555,-0.0331668142,-0.00916649379
0.224,0.145336972,-0.959357316,7.63105316,-8.12830698,-0.134772778,-0.00446167258,-0.0019622628,0.0694815772,0.508693969,6.4731381,-0.67418733,-1.17061828,-0.034299723,-0.00956542334
0.225,0.143913151,-0.972656262,7.62396583,-8.18812355,-0.135211733,-0.00522784149,-0.00226345148,0.0689938474,0.480178003,6.61150265,-0.714464757,-1.19138046,-0.0354564861,-0.00997951031
